"","X.18467.","X.18224.","X.0.000973976589715889.","X.0.0803530686515608.","X.6.90846425287562.","X.0.000302739614963107.","X.0.00220897890363482.","X.0.000201077760544198.","X.1.51683202835862e.05.","X.Low.Risk."
"336","18758","288302","0.0154082198621746","2.37171440399999","99","0.00893571231962482","0.0652005850156294","0.00545914968258386","0.000447710638868897","High Risk"
"337","18757","295852","0.0158117275033267","2.37484760687194","99","0.00894751702910233","0.065286719610874","0.0055213245087813","0.000448302096363587","High Risk"
"338","18756","305449","0.0163246364877156","2.38561763468604","99","0.00898809437267237","0.0655827974661712","0.00559521702302873","0.000450335164099378","High Risk"
"339","18755","312188","0.0166848004603942","2.40370044624074","99","0.0090562234870844","0.0660799103943151","0.00566746752395304","0.000453748672530261","High Risk"
"340","18754","316687","0.0169252482587443","2.37937289603951","99","0.00896456658704923","0.065411123923886","0.00566587369431176","0.000449156339227256","High Risk"
"341","18753","323723","0.0173012853134656","2.37408801916557","99","0.00894465519328676","0.065265837854309","0.00570968851257731","0.000448158708316222","High Risk"
"342","18752","327401","0.0174978549961354","2.34417013597727","99","0.00883193605773993","0.0644433680480722","0.00569793197597331","0.000442511082879849","High Risk"
"343","18751","335843","0.0179490353281362","2.39381995694502","99","0.00901899758426288","0.0658082867615391","0.00584039827268749","0.000451883523772272","High Risk"
"344","18750","341486","0.0182506238869469","2.40029860566756","99","0.00904340665354498","0.0659863907044542","0.00589021203550916","0.000453106504057625","High Risk"
"345","18749","346554","0.0185214817313652","2.38139951361029","99","0.0089722021065552","0.0654668374832398","0.00589594836186995","0.000449538905629781","High Risk"
"346","18748","345710","0.0184763743871093","2.32073181509496","99","0.00874362943350807","0.0637990272999902","0.00578094081588457","0.000438086610186791","High Risk"
"347","18747","338149","0.0180722788540297","2.22465162747877","99","0.00838163605238852","0.061157695598997","0.00557307685432346","0.000419949467659115","High Risk"
"348","18746","330613","0.0176695194389673","2.13727458781701","99","0.00805243280243519","0.0587556213470246","0.00538924918157264","0.0004034552261166","High Risk"
"349","18745","321909","0.0172043365901477","2.06013761009979","99","0.0077618101874509","0.0566350557068202","0.00521760375062909","0.00038889401018101","High Risk"
"350","18744","311228","0.0166334935285391","1.96824213572025","99","0.00741558320449457","0.0541087655768916","0.00500385802300411","0.000371546819695413","High Risk"
"351","18743","302518","0.0161679900113955","1.88479998176704","99","0.00710120509817692","0.0518148649101256","0.0047985690867619","0.000355795370030147","High Risk"
"352","18742","290359","0.0155181556526183","1.79383009103801","99","0.00675846536023407","0.0493140199161682","0.00458046610702517","0.000338622902794027","High Risk"
"353","18741","274153","0.0146520305092395","1.6893787121789","99","0.00636493253381152","0.0464425565579251","0.00431902429126789","0.000318905523045065","High Risk"
"354","18740","258343","0.0138070694752509","1.58966541530616","99","0.00598925098725033","0.043701347380726","0.00406259171248458","0.000300082555249563","High Risk"
"355","18739","239611","0.0128059429674283","1.47653738281695","99","0.00556302785013742","0.0405913549265235","0.00377912210967005","0.000278727275872626","High Risk"
"356","18738","220479","0.0117834385713328","1.34905824186735","99","0.00508273522790711","0.0370868374546112","0.00345799673348105","0.000254662924979134","High Risk"
"357","18737","197184","0.0105384438030365","1.193583132679","99","0.00449696451022446","0.0328126853655768","0.00306583569017233","0.000225313750244802","High Risk"
"358","18736","177046","0.00946217401793455","1.0658768795216","94.0127920659727","0.0040158162161014","0.0293019243726119","0.0027363363258722","0.000201206527177715","High Risk"
"359","18735","155617","0.0083169070984316","0.933466016180151","81.9318291388282","0.00351694275105989","0.0256618293688767","0.00238470781891473","0.000176211210659081","Medium Risk"
"360","18734","134809","0.00720482935047241","0.807139775919251","70.8884326188341","0.00304099381745835","0.022189006184962","0.00206327871980379","0.000152364493854678","Medium Risk"
"361","18733","118917","0.00635548584938786","0.706161582036954","62.2139375624195","0.00266054662298767","0.0194130238390929","0.00181079886669178","0.000133302750324924","Medium Risk"
"362","18732","105008","0.00561212322941649","0.620009606933396","54.6802224606827","0.00233595894750932","0.0170446277254924","0.00159152255494063","0.000117039765309367","Medium Risk"
"363","18731","89545","0.00478570751350468","0.518300586349445","46.0106033710919","0.00195275827768322","0.0142485542892237","0.001339184621719","9.78400629727065e-05","Medium Risk"
"364","18730","77072","0.00411909151243322","0.446047219265524","39.5949021567517","0.00168053523881426","0.0122622435448628","0.00115244922217441","8.42007305627781e-05","Medium Risk"
"365","18729","67482","0.00360655664108909","0.389776770270323","34.6128359370104","0.00146852971931781","0.0107153177483202","0.00100744120278262","7.35785078252544e-05","Medium Risk"
"366","18728","58589","0.00313127274006059","0.336054535256097","29.8643671486673","0.00126612489500811","0.00923844467061436","0.00086923227022911","6.34373137088297e-05","Medium Risk"
"367","18727","52250","0.00279248665565492","0.295170967251748","26.2960854166475","0.00111209125517755","0.00811451822023142","0.000765373862136941","5.57196861902734e-05","Medium Risk"
"368","18726","45263","0.00241906839224705","0.250894945977617","22.2872889480656","0.00094527614957463","0.00689733014549144","0.000648693832122396","4.73616622486967e-05","Medium Risk"
"369","18725","39341","0.00210256875636593","0.212624734947454","18.8372088826158","0.000801088638801781","0.00584524725404806","0.000548275801737416","4.0137360452045e-05","Medium Risk"
"370","18724","35089","0.00187532180402441","0.186933510255296","16.5348232329621","0.000704293935105252","0.00513897213219037","0.000481262565018595","3.52876051017163e-05","Medium Risk"
"371","18723","31090","0.00166159636601553","0.164278777241245","14.5325873355507","0.000618939570115079","0.00451617292694128","0.000422985486988537","3.10110509879415e-05","Medium Risk"
"372","18722","28430","0.00151943340900037","0.148326772837989","13.1661610413019","0.000558838521680041","0.00407763782443905","0.000383214283268134","2.7999776919455e-05","Medium Risk"
"373","18721","25220","0.00134787585560989","0.130831904503888","11.6777445359348","0.000492924552342253","0.00359668798990963","0.000339892432462917","2.46972550535939e-05","Medium Risk"
"374","18720","22466","0.00120068909485059","0.113885641911593","10.1691190380982","0.000429077519511413","0.00313081982594241","0.000295982378722887","2.14982939818727e-05","Medium Risk"
"375","18719","19588","0.00104687518872667","0.0989007792636164","8.79461139160521","0.00037262029112608","0.00271887232949042","0.000255975959164061","1.86695881232864e-05","Low Risk"
"376","18718","17405","0.000930205363477011","0.0874239831373229","7.73948864854782","0.000329380115005978","0.00240336477079051","0.000225265556604633","1.65031031041774e-05","Low Risk"
"377","18717","16122","0.000861635786841504","0.0807529682839397","7.18972270659089","0.000304246283753259","0.00221997250806487","0.000209264069098034","1.52438096931011e-05","Low Risk"
"378","18716","15552","0.000831172296052541","0.0777810459440227","6.92191601751073","0.000293049217605254","0.00213827166126106","0.000201469287605667","1.4682797267984e-05","Low Risk"
"379","18715","14019","0.000749241539246436","0.0700214641350926","6.22161969244245","0.000263814082612502","0.00192495370334605","0.00018108646276823","1.32180141038845e-05","Low Risk"
"380","18714","12545","0.000670464020960592","0.0633687545629038","5.61213459569352","0.000238749218654669","0.0017420646694412","0.000163346789542256","1.19621761970309e-05","Low Risk"
"381","18713","11406","0.000609590484103349","0.0577432906093122","5.10706730214984","0.000217554623104322","0.0015874155514277","0.000148646300896373","1.09002523598485e-05","Low Risk"
"382","18712","10303","0.000550640957190672","0.0525938617734673","4.6465833480495","0.000198153545719166","0.00144585307154935","0.000135243454928329","9.9281900955144e-06","Low Risk"
"383","18711","9197","0.000491531096115948","0.0493654646358384","4.27918545755234","0.000185990180675425","0.0013571014994034","0.000124549971927518","9.31876269457074e-06","Low Risk"
"384","18710","8313","0.000444285963032714","0.0454819199788536","3.92309222304196","0.000171358470475956","0.00125033932637672","0.000114185522243859","8.58566251331697e-06","Low Risk"
"385","18709","7532","0.000402545636179767","0.0413074232896593","3.55877549541539","0.000155630564354142","0.00113557861748941","0.00010358171956956","7.79763905799571e-06","Low Risk"
"386","18708","6883","0.000367860012456896","0.0375523034569121","3.22523598584071","0.000141482709749661","0.00103234695962791","9.38737186038797e-05","7.08878174511138e-06","Low Risk"
"387","18707","6346","0.000339160197450452","0.0346424724553926","2.96580501792447","0.000130519580005012","0.000952353060161894","8.63227208517096e-05","6.53949035720495e-06","Low Risk"
"388","18706","5854","0.000312865394874715","0.0322735694576587","2.75736032989338","0.000121594459988391","0.000887229763260276","8.02557297618767e-05","6.09231042999904e-06","Low Risk"
"389","18705","5450","0.00029127372771903","0.0298501303842496","2.54852734743039","0.000112463868907273","0.000820607220061349","7.41774369743088e-05","5.63483567925083e-06","Low Risk"
"390","18704","5104","0.000272781854362922","0.0280023772625525","2.40350474121929","0.000105502242201576","0.000769810807012662","6.99564089979286e-05","5.2860336779678e-06","Low Risk"
"391","18703","4808","0.000256962217040935","0.026474096075251","2.23494864524892","9.97442634963029e-05","0.000727796967862221","6.50504152686151e-05","4.99753867807064e-06","Low Risk"
"392","18702","4600","0.000245845715138997","0.025354726310699","2.14072340650877","9.55269065588685e-05","0.000697024475451455","6.23078954698444e-05","4.78623425137707e-06","Low Risk"
"393","18701","4407","0.000235530884047296","0.0242175428551405","2.0421791057038","9.12424344502662e-05","0.00066576226848106","5.94396650506147e-05","4.57156711837801e-06","Low Risk"
"394","18700","4197","0.000224307492703994","0.0227599116148515","1.91166515581428","8.57506377105944e-05","0.000625690660599601","5.56409260251305e-05","4.29640877185686e-06","Low Risk"
"395","18699","4021","0.000214901221863893","0.0218035511243458","1.82960393668006","8.21474373410212e-05","0.000599399441318879","5.32524521810098e-05","4.11587575090325e-06","Low Risk"
"396","18698","3846","0.000205548395744475","0.0207987105524494","1.74626312155284","7.83615825760419e-05","0.000571775460529039","5.0826734415917e-05","3.92619110183826e-06","Low Risk"
"397","18697","3657","0.000195447343535503","0.0184079655543934","1.57551571654791","6.93541702602163e-05","0.000506051707182705","4.58569604458433e-05","3.47488804079218e-06","Low Risk"
"398","18696","3487","0.000186361741019497","0.0169468325970942","1.46104056616859","6.38491803908086e-05","0.000465883833917335","4.25250467189031e-05","3.19906867203448e-06","Low Risk"
"399","18695","3312","0.000177008914900078","0.0161037603056159","1.38837381793143","6.06728066045754e-05","0.000442707010214554","4.04100083447121e-05","3.03992116523778e-06","Low Risk"
"400","18694","3201","0.000171076550904333","0.0155190229720618","1.34155901332693","5.84697400859544e-05","0.000426632049349154","3.90474166418935e-05","2.92953977836655e-06","Low Risk"
"401","18693","3060","0.000163540845288116","0.0146483451113857","1.26761702881623","5.5189359078466e-05","0.000402696323453787","3.68952612407251e-05","2.76518114370343e-06","Low Risk"
"402","18692","2891","0.000154508687492792","0.0136265845425093","1.18216671070352","5.13397562394321e-05","0.000374607196565536","3.44081442817366e-05","2.57230249174971e-06","Low Risk"
"403","18691","2737","0.000146278200507703","0.0129665041488568","1.12494082805772","4.88528259009581e-05","0.000356460986486066","3.2742527741448e-05","2.44769852836839e-06","Low Risk"
"404","18690","2606","0.00013927694209831","0.0123130640212755","1.05803214013681","4.63909135440918e-05","0.000338497323357347","3.07950834708219e-05","2.32434805392315e-06","Low Risk"
"405","18689","2500","0.000133611801705977","0.0116739402155024","1.00667975292544","4.39829396095487e-05","0.000320927228929644","2.93004208886478e-05","2.20370008428718e-06","Low Risk"
"406","18688","2377","0.000127038101062043","0.0110770646518838","0.954898690235708","4.17341408848312e-05","0.000304518577085295","2.77932812780005e-05","2.09102735292365e-06","Low Risk"
"407","18687","2343","0.000125220980558842","0.0109234349928253","0.941674384507291","4.11553231170622e-05","0.00030029515809797","2.74083746354692e-05","2.06202654545278e-06","Low Risk"
"408","18686","2296","0.000122709078686769","0.0109933556228675","0.942681351462351","4.14187572953976e-05","0.000302217339780437","2.74376834156632e-05","2.0752255250152e-06","Low Risk"
"409","18685","2179","0.000116456046366929","0.0104200028228298","0.89386160971876","3.92585833426873e-05","0.000286455350090717","2.60167360124742e-05","1.96699320666809e-06","Low Risk"
"410","18684","2064","0.000110309903488454","0.00981160629070016","0.841445444274553","3.69663780172068e-05","0.000269729976348655","2.44911111010551e-05","1.85214565182507e-06","Low Risk"
"411","18683","1986","0.000106141215275228","0.00943401736034628","0.808805559442681","3.5543767414924e-05","0.000259349713399213","2.35410946131387e-05","1.78086785338802e-06","Low Risk"
"412","18682","1913","0.000102239750665413","0.00923396244933045","0.78888267155102","3.47900370627574e-05","0.00025385002203187","2.2961219038164e-05","1.74310330978669e-06","Low Risk"
"413","18681","1868","9.98347382347059e-05","0.00934764560986938","0.790574337076072","3.52183517099377e-05","0.000256975275460808","2.30104566549361e-05","1.76456338117963e-06","Low Risk"
"414","18680","1865","9.96744040726587e-05","0.00969483422356915","0.810382816351808","3.65264255519813e-05","0.000266519806069474","2.35870022527357e-05","1.83010248478561e-06","Low Risk"
"415","18679","1839","9.82848413349166e-05","0.00988373838462869","0.818634157354678","3.72381441452324e-05","0.000271712953183728","2.38271657839653e-05","1.86576209139352e-06","Low Risk"
"416","18678","1810","9.67349444351272e-05","0.00976801949482068","0.808291533276225","3.68021596491535e-05","0.000268531735706566","2.35261333675378e-05","1.84391773357465e-06","Low Risk"
"417","18677","1806","9.65211655523977e-05","0.00971170571849568","0.803051268783453","3.6589990888858e-05","0.00026698361880234","2.33736102292112e-05","1.83328733189852e-06","Low Risk"
"418","18676","1834","9.80176177315046e-05","0.00985656559951894","0.813889994087938","3.71357674888128e-05","0.000270965948619152","2.36890821679235e-05","1.86063266056457e-06","Low Risk"
"419","18675","1850","9.88727332624229e-05","0.00993980218805483","0.820116402662913","3.74493711032991e-05","0.000273254198105723","2.38703080159067e-05","1.87634530546306e-06","Low Risk"
"420","18674","1870","9.99416276760707e-05","0.0100713344651239","0.830138039528672","3.79449343914642e-05","0.000276870139974137","2.41619977785215e-05","1.90117477046912e-06","Low Risk"
"421","18673","1850","9.88727332624229e-05","0.00992264530494515","0.818105826508177","3.73847305329543e-05","0.000272782539792264","2.3811788186347e-05","1.87310658536882e-06","Low Risk"
"422","18672","1840","9.8338286055599e-05","0.00966925063604124","0.799034214011813","3.64300363839315e-05","0.000265816489991111","2.32566898330278e-05","1.82527304819857e-06","Low Risk"
"423","18671","1897","0.000101384635134495","0.00994921508545381","0.823047881928178","3.74848352987813e-05","0.000273512967212185","2.39556316514015e-05","1.87812218648254e-06","Low Risk"
"424","18670","2005","0.000107156664968193","0.0105318827072796","0.875243772852781","3.96801039356011e-05","0.000289531029820664","2.5474845252653e-05","1.98811287202877e-06","Low Risk"
"425","18669","2062","0.00011020301404709","0.0108265451931102","0.896121892749676","4.07902794273582e-05","0.000297631569424385","2.60825238103721e-05","2.04373657172863e-06","Low Risk"
"426","18668","2031","0.000108546227705936","0.0105896434737483","0.878674705581907","3.98977244010563e-05","0.000291118925799353","2.5574705980667e-05","1.99901642332215e-06","Low Risk"
"427","18667","2088","0.000111592576784832","0.0104983297256581","0.880370258188119","3.95536891401561e-05","0.000288608627853947","2.56240567348234e-05","1.98177904582593e-06","Low Risk"
"428","18666","2111","0.000112821805360527","0.0101817029779859","0.86515899780556","3.8360760714573e-05","0.000279904270725196","2.51813177901286e-05","1.92200913287005e-06","Low Risk"
"429","18665","2177","0.000116349156925565","0.0101310190487484","0.872552632592704","3.81698030637991e-05","0.000278510923435319","2.53965169242432e-05","1.91244148243919e-06","Low Risk"
"430","18664","2251","0.000120304066256062","0.0105883395174603","0.914252744808227","3.98928115927321e-05","0.000291083078855612","2.66102403903883e-05","1.99877027433315e-06","Low Risk"
"431","18663","2363","0.000126289874972489","0.0110945295704485","0.958681388665162","4.17999420148982e-05","0.000304998703573436","2.79033804984882e-05","2.09432422114488e-06","Low Risk"
"432","18662","2432","0.000129977560699574","0.0113630697712391","0.982955147327341","4.28116987325167e-05","0.000312381117814474","2.86098925181096e-05","2.1450167938489e-06","Low Risk"
"433","18661","2510","0.000134146248912801","0.011679920114138","1.00988561832913","4.40054695793539e-05","0.000321091621779272","2.93937308070878e-05","2.20482891507473e-06","Low Risk"
"434","18660","2627","0.00014039928123264","0.0121918244789516","1.05434602548072","4.59341293418531e-05","0.000335164338123875","3.06877954176417e-05","2.30146155761548e-06","Low Risk"
"435","18659","2667","0.000142537070059936","0.0123496357212853","1.06882704803724","4.6528701715288e-05","0.000339502712636777","3.1109280060172e-05","2.33125172628281e-06","Low Risk"
"436","18658","2773","0.00014820221045227","0.0127993756928286","1.10838511920657","4.82231498316254e-05","0.000351866473298722","3.22606572796264e-05","2.41614954097963e-06","Low Risk"
"437","18657","2889","0.000154401798051427","0.0132335701588104","1.14680938538915","4.9859028431613e-05","0.000363802873880854","3.33790339711365e-05","2.49811281675608e-06","Low Risk"
"438","18656","2935","0.000156860255202817","0.0133898672742349","1.1593987358405","5.04478961542464e-05","0.000368099623668579","3.37454596053737e-05","2.52761716233919e-06","Low Risk"
"439","18655","3076","0.000164395960819034","0.01423840406115","1.22776402236327","5.36448580682547e-05","0.000391426671318518","3.57352996349052e-05","2.68779620680291e-06","Low Risk"
"440","18654","3337","0.000178345032917138","0.0153914599103641","1.32643686642995","5.79891312824581e-05","0.000423125224819587","3.86072714343101e-05","2.90545958567875e-06","Low Risk"
"441","18653","3566","0.000190583873953405","0.0164124977990661","1.41392245603032","6.18360113391339e-05","0.000451194484572877","4.11536270052185e-05","3.09820181665275e-06","Low Risk"
"442","18652","3724","0.000199028139821223","0.0170839845888144","1.4702956010121","6.43659166133521e-05","0.000469654266850209","4.27944237630583e-05","3.22495897557677e-06","Low Risk"
"443","18651","3938","0.000210465310047255","0.018000648867927","1.54741551207639","6.78195568484545e-05","0.000494854201193177","4.50390758944955e-05","3.39799850737606e-06","Low Risk"
"444","18650","4704","0.000251403966089966","0.0213681406184173","1.8335387002997","8.05069771678411e-05","0.000587429610693146","5.3366977410923e-05","4.03368292218377e-06","Low Risk"
"445","18649","4438","0.00023718767038845","0.0201329353646473","1.72672457947171","7.58531964323689e-05","0.000553472695381442","5.02580456101037e-05","3.80051212709695e-06","Low Risk"
"446","18648","4697","0.000251029853045189","0.0212865389728187","1.82415944106767","8.01995333927191e-05","0.000585186307274196","5.30939846917155e-05","4.01827890691867e-06","Low Risk"
"447","18647","5123","0.000273797304055888","0.0232565022312351","1.99198011861313","8.76216011289322e-05","0.000639342388078624","5.79785733323537e-05","4.39015062447724e-06","Low Risk"
"448","18646","5334","0.000285074140119872","0.0242069663128618","2.07347079864219","9.1202586086155e-05","0.000665471509719024","6.03504410652796e-05","4.56957057507895e-06","Low Risk"
"449","18645","5557","0.000296992312832045","0.0252397994310335","2.16072644323906","9.50939060539377e-05","0.0006938650310531","6.28901038569162e-05","4.76453940201768e-06","Low Risk"
"450","18644","5735","0.000306505473113511","0.0260677870299054","2.231369992358","9.8213446490703e-05","0.00071662716284312","6.49462549975721e-05","4.9208393579657e-06","Low Risk"
"451","18643","5930","0.000316927193646577","0.0269652995748159","2.30681982035037","0.000101594930319889","0.000741300598602643","6.71422976911177e-05","5.09026359985462e-06","Low Risk"
"452","18642","6794","0.000363103432316163","0.0309108195811731","2.64412173539939","0.000116460139920452","0.000849766530323384","7.69598072305346e-05","5.83506292296747e-06","Low Risk"
"453","18641","6454","0.00034493222728415","0.0287900775524673","2.47038362235784","0.000108469995474437","0.000791465404055548","7.19029857123472e-05","5.43472856274828e-06","Low Risk"
"454","18640","6774","0.000362034537902515","0.03022815994087","2.59362696147533","0.000113888139620719","0.000830999596227417","7.5490106340701e-05","5.70619665510037e-06","Low Risk"
"455","18639","7091","0.000378976514358833","0.0316329591110238","2.71366783121292","0.000119180885336718","0.000869618802472917","7.89840158952834e-05","5.97138184472157e-06","Low Risk"
"456","18638","7349","0.00039276525229489","0.0328652825327952","2.8184757252263","0.000123823808431975","0.000903496493603203","8.20345544584366e-05","6.20400863381721e-06","Low Risk"
"457","18637","7707","0.000411898462299185","0.0344860720736954","2.95975526419858","0.000129930323214579","0.000948053471490456","8.61466367197638e-05","6.50996651795563e-06","Low Risk"
"458","18636","7399","0.000395437488329009","0.0330799415236745","2.84056087510085","0.000124632561368704","0.000909397664402094","8.26773648306852e-05","6.24453000257199e-06","Low Risk"
"459","18635","8157","0.000435948586606261","0.036523327818625","3.13502380913923","0.000137605923289989","0.00100405948392258","9.12480029888064e-05","6.8945410980836e-06","Low Risk"
"460","18634","8734","0.000466786190440001","0.0390689975927867","3.35248545218041","0.000147197032879031","0.00107404226020121","9.75774415711629e-05","7.3750894469982e-06","Low Risk"
"461","18633","8951","0.00047838369482808","0.0400078263780908","3.4341147427177","0.000150734180492045","0.00109985151696843","9.99533437015414e-05","7.55231299235768e-06","Low Risk"
"462","18632","9448","0.000504945721007228","0.0422716620220742","3.62799951762941","0.000159263446924559","0.00116208641680207","0.000105596553960122","7.97965926168614e-06","Low Risk"
"463","18631","9867","0.000527339058973149","0.0441917024740532","3.79232477283103","0.00016649742462946","0.00121487007427431","0.00011037940483802","8.34210700664222e-06","Low Risk"
"464","18630","10534","0.000562986687668304","0.0472046953222843","4.049466285521","0.000177849228736849","0.00129769998668756","0.000117863765706374","8.91087234816644e-06","Low Risk"
"465","18629","11179","0.000597458532508446","0.0501748951482886","4.3033309669257","0.000189039805111564","0.00137935348001804","0.000125252751123339","9.47155961279912e-06","Low Risk"
"466","18628","11438","0.000611300715165185","0.0514503356399954","4.41140089762073","0.000193845176827261","0.00141441649859719","0.000128398234526149","9.71232564956065e-06","Low Risk"
"467","18627","12801","0.000684145869455284","0.0574174828083242","4.9283999817952","0.000216327103983044","0.00157845879879709","0.000143446009870131","1.08387493312871e-05","Low Risk"
"468","18626","13671","0.000730642776448964","0.0614081514309369","5.27021143494264","0.000231362416293194","0.00168816590702186","0.00015339477402544","1.15920713988727e-05","Low Risk"
"469","18625","14585","0.000779491251152669","0.0666709922731855","5.69551198956878","0.000251190786720507","0.00183284618605547","0.000165773571968389","1.25855425485923e-05","Low Risk"
"470","18624","15397","0.00082288836434677","0.0703104440701858","6.00584206931393","0.000264902848427552","0.00193289802446418","0.000174806039269451","1.32725651034242e-05","Low Risk"
"471","18623","16624","0.000888465036624064","0.076116709108057","6.48465786755712","0.000286778633278549","0.002092517528645","0.000188742451893117","1.4368618922199e-05","Low Risk"
"472","18622","17904","0.000956874279097524","0.0823167533457217","7.00015484822919","0.000310138027471746","0.00226296238100022","0.000203746507012559","1.55390067909824e-05","Low Risk"
"473","18621","19531","0.00104382883964777","0.0901848545664933","7.66075353815995","0.000339782022082534","0.00247926363619827","0.000222973892481683","1.70242752610375e-05","Low Risk"
"474","18620","20043","0.00107119253663716","0.0939548611739907","7.95031101623833","0.000353985964357736","0.00258290454503074","0.000231401752438633","1.77359427636407e-05","Low Risk"
"475","18619","21635","0.00115627653196352","0.10207031085908","8.62299413258462","0.000384561873332293","0.00280600563436946","0.000250980867223008","1.92679034234452e-05","Medium Risk"
"476","18618","23884","0.00127647370877822","0.112463903828627","9.50568631598537","0.000423720954453743","0.00309173495358508","0.00027667250591307","2.12299112186043e-05","Medium Risk"
"477","18617","24755","0.00132302406049258","0.116340509884139","9.83815525379937","0.00043832652265797","0.00319830637814962","0.000286349346817084","2.19617015938827e-05","Medium Risk"
"478","18616","26370","0.00140933728439464","0.124112207801201","10.4914597369198","0.000467607306509841","0.00341195741889153","0.000305364427102788","2.34287719264976e-05","Medium Risk"
"479","18615","28650","0.00153119124755049","0.134897948909199","11.4020278072345","0.000508243851758491","0.00370846724692249","0.000331867421357369","2.54648058747639e-05","Medium Risk"
"480","18614","31299","0.00167276631263815","0.148473658705689","12.525882957043","0.000559391931422535","0.00408167585047137","0.000364578349347692","2.80275046954292e-05","Medium Risk"
"481","18613","33670","0.0017994837453761","0.160549939762455","13.5270785428319","0.000604890737363167","0.00441366379488254","0.000393719148067665","3.03071550184051e-05","Medium Risk"
"482","18612","36067","0.00192759074085179","0.172463482580613","14.5206229948465","0.000649776407893752","0.00474117791717422","0.000422637252888002","3.25560850992417e-05","Medium Risk"
"483","18611","38456","0.00205527017856202","0.179538977356321","15.207995325449","0.000676434164716456","0.00493568970066433","0.000442643911942519","3.38917325452425e-05","Medium Risk"
"484","18610","40806","0.00218086527216564","0.190822851163317","16.1570595314067","0.000718947483360645","0.00524589364942724","0.000470267374721125","3.60217994464368e-05","Medium Risk"
"485","18609","43728","0.00233703074599958","0.20480179437443","17.333881121878","0.00077161479223064","0.00563018750611069","0.00050451994393338","3.86606169976582e-05","Medium Risk"
"486","18608","46791","0.00250073192544975","0.219104396915177","18.5453425152039","0.000825501525603975","0.0060233790519941","0.000539780739247526","4.13605320085912e-05","Medium Risk"
"487","18607","49888","0.00266625022540311","0.233934595807611","19.7935313230934","0.000881376040141692","0.00643107470120636","0.000576110522689957","4.4160041852393e-05","Medium Risk"
"488","18606","53788","0.00287468463606443","0.250446566584157","21.2516379467628","0.000943586827595875","0.00688500378835786","0.000618550174078479","4.72770212715355e-05","Medium Risk"
"489","18605","56571","0.00302342129372353","0.260623401307238","22.1516349698844","0.000981929246588841","0.00716477422633014","0.000644745487433455","4.91981114195944e-05","Medium Risk"
"490","18604","59607","0.00318567946571527","0.274787882926128","23.3516572106406","0.00103529559318165","0.0075541687025104","0.000679673334772905","5.18719532211809e-05","Medium Risk"
"491","18603","62387","0.00333425578921231","0.287491477748712","24.4336699135486","0.00108315787734548","0.0079034020726148","0.000711166396503746","5.42700221220396e-05","Medium Risk"
"492","18602","66427","0.00355017246076917","0.307754904843143","26.119834648816","0.00115950271668201","0.00846046210427383","0.000760243907288437","5.80951672891053e-05","Medium Risk"
"493","18601","68887","0.00368164647364785","0.317866559648958","27.0059980086469","0.00119759956268831","0.0087384406870675","0.000786036578039677","6.00039533661719e-05","Medium Risk"
"494","18600","71428","0.00381744950890181","0.325769085985968","27.7608904478919","0.00122737325796405","0.00895568832000572","0.000808008477376341","6.14957202960577e-05","Medium Risk"
"495","18599","75240","0.00402118078414308","0.340191894338505","29.055429714986","0.00128171288083854","0.00935218443293049","0.000845687337284383","6.42183266650655e-05","Medium Risk"
"496","18598","78782","0.00421048198480011","0.354210192521297","30.2972243220006","0.00133452846418234","0.00973756019356175","0.00088183101111615","6.68645732893165e-05","Medium Risk"
"497","18597","81172","0.00433821486723102","0.365168908789438","31.2297969259923","0.00137581671364414","0.0100388252659912","0.000908974469327931","6.8933259912511e-05","Medium Risk"
"498","18596","81243","0.00434200944239947","0.363525801133691","31.1332439732938","0.00136962611274499","0.00999365474283814","0.000906164199086688","6.86230890179698e-05","Medium Risk"
"499","18595","79572","0.0042527033141392","0.354131726365451","30.3718948438078","0.00133423283373279","0.00973540308760648","0.000884004371323868","6.68497611632427e-05","Medium Risk"
"500","18594","81914","0.00437787084997736","0.367578280741146","31.4566558709353","0.00138489430519358","0.0101050610912266","0.000915577425779443","6.9388079200176e-05","Medium Risk"
"501","18593","84234","0.0045018626019605","0.377836222977532","32.3379421118089","0.00142354230626027","0.0103870612484719","0.000941228143106308","7.13244800857072e-05","Medium Risk"
"502","18592","85812","0.00458619837119731","0.385159730268142","32.9592287101255","0.00145113447933524","0.0105883911214569","0.000959311310836912","7.2706945074877e-05","Medium Risk"
"503","18591","89159","0.00476507785132128","0.400776195663781","34.2822419332037","0.00150997134518614","0.011017701951612","0.000997818933707828","7.5654879146266e-05","Medium Risk"
"504","18590","90765","0.0048509100727372","0.407905939294015","34.8941207261787","0.00153683349093396","0.0112137050854289","0.00101562827785616","7.70007671968172e-05","Medium Risk"
"505","18589","91334","0.00488132011880548","0.410507768227578","35.1156906329814","0.0015466361867459","0.011285231728052","0.00102207729156356","7.74919167602336e-05","Medium Risk"
"506","18588","92333","0.00493471139476718","0.410977820007924","35.2460471205115","0.00154840716198534","0.0112981538788027","0.00102587144748961","7.75806488531556e-05","Medium Risk"
"507","18587","93407","0.00499211102478007","0.415630069861485","35.6479329228635","0.00156593505921458","0.0114260484564886","0.00103756873565286","7.84588581985146e-05","Medium Risk"
"508","18586","93977","0.00502257451556903","0.418386263591427","35.8793467484752","0.0015763193425104","0.0115018187276922","0.00104430426646112","7.89791473419283e-05","Medium Risk"
