"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.8.03336775229545e.05.","X.0.00130165289147727.","X.7.875e.06.","X.4.025e.06.","X.Medium.Risk."
"4803","18751","98","0.00139640923339983","0.76811239984038","2.30433719952114","0.000271503292852703","0.00439918919541982","2.66150946544692e-05","1.36032706011731e-05","Medium Risk"
"4817","18750","101","0.00143915645483044","0.791627024776397","2.37488107432919","0.000279814964558109","0.00453386386539569","2.74298764085022e-05","1.401971460879e-05","Medium Risk"
"4831","18749","103","0.00146765460245084","0.807316426741802","2.4219492802254","0.000285360668933383","0.00462372134930449","2.79735141866034e-05","1.42975739175973e-05","Medium Risk"
"4845","18748","102","0.00145340552864064","0.799481988391736","2.39844596517521","0.000282591444259838","0.00457885138424605","2.77020508977736e-05","1.41588260144176e-05","Medium Risk"
"4859","18747","103","0.00146765460245084","0.80732359849322","2.42197079547966","0.000285363203919312","0.00462376242388076","2.79737626877901e-05","1.42977009293149e-05","Medium Risk"
"4873","18746","102","0.00145340552864064","0.799474635521296","2.39842390656389","0.000282588845254097","0.00457880927235175","2.77017961208129e-05","1.41586957950822e-05","Medium Risk"
"4887","18745","102","0.00145340552864064","0.799487856541798","2.3984635696254","0.000282593518464167","0.00457888499274183","2.77022542291733e-05","1.41589299393552e-05","Medium Risk"
"4901","18744","102","0.00145340552864064","0.799515091825004","2.39854527547501","0.000282603145270183","0.00457904097663643","2.77031979317364e-05","1.41594122762208e-05","Medium Risk"
"4915","18743","106","0.00151040182388145","0.830884271098136","2.49265281329441","0.000293691152010488","0.00475870082141465","2.87901399935504e-05","1.4714960441148e-05","Medium Risk"
"4929","18742","108","0.00153889997150185","0.846562402194249","2.53968720658275","0.000299232872492094","0.00484849375398119","2.93333872360307e-05","1.49926201428601e-05","Medium Risk"
"4943","18741","112","0.00159589626674266","0.877907528186582","2.63372258455975","0.000310312377162986","0.00502801583906041","3.04194958516651e-05","1.55477423241844e-05","Medium Risk"
"4957","18740","110","0.00156739811912226","0.862251410757823","2.58675423227347","0.000304778437812339","0.00493834898477042","2.98770113827586e-05","1.5270472484521e-05","Medium Risk"
"4971","18739","114","0.00162439441436307","0.893594976783789","2.68078493035137","0.000315857391084756","0.00511786213549681","3.09630659455583e-05","1.58255670388409e-05","Medium Risk"
"4985","18738","111","0.00158164719293246","0.87006734868356","2.61020204605068","0.000307541123174547","0.00498311299285325","3.01478336318854e-05","1.54088927451858e-05","Medium Risk"
"4999","18737","110","0.00156739811912226","0.862215570344906","2.58664671103472","0.000304765769366775","0.00493814371695116","2.9875769512451e-05","1.52698377508083e-05","Medium Risk"
"5013","18736","134","0.00190937589056711","1.05033942871997","3.15101828615991","0.000371261567408311","0.00601558035947411","3.63942612051469e-05","1.86015112826306e-05","High Risk"
"5027","18735","126","0.00179538330008549","0.987636937665639","2.96291081299692","0.000349098231944835","0.00565646609282585","3.42216198901144e-05","1.74910501660585e-05","Medium Risk"
"5041","18734","125","0.00178113422627529","0.979802620550051","2.93940786165015","0.00034632905012382","0.00561159682211033","3.39501608020593e-05","1.73523044099414e-05","Medium Risk"
"5055","18733","126","0.00179538330008549","0.987643145426067","2.9629294362782","0.000349100426190622","0.00565650164636281","3.42218349890132e-05","1.74911601054956e-05","Medium Risk"
"5069","18732","126","0.00179538330008549","0.987647625787051","2.96294287736115","0.00034910200985567","0.00565652730661207","3.42219902335213e-05","1.74912394526887e-05","Medium Risk"
"5083","18731","138","0.00196637218580792","1.08167344248","3.24502032744","0.000382337144258663","0.00619503880176838","3.7479984781932e-05","1.91564366663208e-05","High Risk"
"5097","18730","136","0.00193787403818752","1.06597527309007","3.19792581927021","0.000376788340877789","0.00610513110442825","3.69360432125709e-05","1.88784220864251e-05","High Risk"
"5111","18729","131","0.00186662866913651","1.02676365133752","3.08029095401255","0.000362928280258893","0.00588055545275986","3.5577360518845e-05","1.81839842651874e-05","High Risk"
"5125","18728","137","0.00195212311199772","1.0737948210025","3.22138446300749","0.000379552302255426","0.00614991578788937","3.72069905477365e-05","1.90169062799542e-05","High Risk"
"5139","18727","133","0.00189512681675691","1.04244430048524","3.12733290145571","0.000368470890791621","0.00597036280689469","3.61206950118135e-05","1.84616885615935e-05","High Risk"
"5153","18726","148","0.00210886292390995","1.15998685770124","3.47996057310373","0.000410018444692723","0.00664356108857083","4.01935446193481e-05","2.0543367249889e-05","High Risk"
"5167","18725","144","0.00205186662866914","1.12863739692932","3.38591219078795","0.000398937407815173","0.00646401417702668","3.91072858036008e-05","1.99881682996182e-05","High Risk"
"5181","18724","149","0.00212311199772015","1.16782852776013","3.50348558328037","0.00041279022554523","0.0066884724715979","4.04652584868883e-05","2.06822432266318e-05","High Risk"
"5195","18723","156","0.00222285551439156","1.22269444418409","3.66808333255227","0.000432183581228048","0.00700270453812784","4.23663624909787e-05","2.16539186065002e-05","High Risk"
"5209","18722","132","0.00188087774294671","1.03461459360548","3.10384378081643","0.000365703338542278","0.00592551994025706","3.58493956684297e-05","1.8323024452753e-05","High Risk"
"5223","18721","141","0.00200911940723853","1.10513018041097","3.31539054123291","0.000390628354749686","0.00632938193707926","3.82927607512401e-05","1.95718554950783e-05","High Risk"
"5237","18720","147","0.00209461385009974","1.1521913783815","3.45657413514451","0.000407262990796764","0.00659891425250406","3.99234312609191e-05","2.04053093111364e-05","High Risk"
"5251","18719","140","0.00199487033342833","1.0973289447846","3.29198683435381","0.000387870866182493","0.00628470213307456","3.80224479367865e-05","1.94336956121353e-05","High Risk"
"5265","18718","137","0.00195212311199772","1.07381627500149","3.22144882500446","0.000379559885561426","0.00615003866079257","3.72077339288015e-05","1.90172862302763e-05","High Risk"
"5279","18717","126","0.00179538330008549","0.98759623948268","2.96278871844804","0.00034908384643213","0.00565623300323273","3.42202096980749e-05","1.74903294012383e-05","Medium Risk"
"5293","18716","130","0.0018523795953263","1.01892098412871","3.05676295238612","0.000360156146945615","0.0058356383587832","3.53056121000597e-05","1.80450906289194e-05","High Risk"
"5307","18715","131","0.00186662866913651","1.02675935388203","3.08027806164608","0.000362926761245118","0.00588053084006025","3.55772116120122e-05","1.81839081572507e-05","High Risk"
"5321","18714","122","0.00173838700484469","0.956219113991316","2.86865734197395","0.00033799303095652","0.00547652764829558","3.31329922997991e-05","1.69346405087862e-05","Medium Risk"
"5335","18713","122","0.00173838700484469","0.956217899809649","2.86865369942895","0.000337992601781935","0.00547652069434604","3.31329502284044e-05","1.69346190056289e-05","Medium Risk"
"5349","18712","99","0.00141065830721003","0.775945998118122","2.32783799435437","0.000274272220587412","0.00444405434915496","2.68865288347929e-05","1.37420036266719e-05","Medium Risk"
"5363","18711","100","0.00142490738102023","0.783781758770706","2.35134527631212","0.000277041912652824","0.00448893188740054","2.7158037941405e-05","1.38807749478292e-05","Medium Risk"
"5377","18710","103","0.00146765460245084","0.807294516148983","2.42188354844695","0.000285352924235993","0.0046235958613639","2.79727549845622e-05","1.42971858809985e-05","Medium Risk"
"5391","18709","95","0.00135366201196922","0.744592117229472","2.23377635168842","0.000263189621339244","0.00426448212239688","2.58001168620012e-05","1.3186726396134e-05","Medium Risk"
"5405","18708","97","0.00138216015958963","0.760248153204745","2.28074445961423","0.000268723531898675","0.00435414851018053","2.63425985085444e-05","1.3463994793256e-05","Medium Risk"
"5419","18707","91","0.00129666571672841","0.713222335886316","2.13966700765895","0.000252101401786342","0.00408481882939943","2.47131539384608e-05","1.26311675685467e-05","Medium Risk"
"5433","18706","83","0.00118267312624679","0.650503951394118","1.95151185418235","0.000229932448498292","0.00372561353669799","2.25399619158062e-05","1.15204249791898e-05","Medium Risk"
"5447","18705","86","0.0012254203476774","0.67401540520253","2.02204621560759","0.000238242999310992","0.00386027004476123","2.33546337902677e-05","1.19368128261368e-05","Medium Risk"
"5461","18704","90","0.00128241664291821","0.705364004466177","2.11609201339853","0.000249323731672777","0.0040398120222125","2.4440862754753e-05","1.2491996519096e-05","Medium Risk"
"5475","18703","88","0.00125391849529781","0.689706154758607","2.06911846427582","0.00024378918001669","0.00395013524668933","2.38983182623857e-05","1.22146960007749e-05","Medium Risk"
"5489","18702","81","0.00115417497862639","0.634858316452787","1.90457494935836","0.00022440221437341","0.00363600671847232","2.19978406650891e-05","1.12433407843789e-05","Medium Risk"
"5503","18701","81","0.00115417497862639","0.634889824598376","1.90466947379513","0.000224413351500321","0.00363618717421509","2.19989324223337e-05","1.12438987936372e-05","Medium Risk"
"5517","18700","79","0.00112567683100598","0.61932108092972","1.85796324278916","0.000218910295993733","0.003547020733278","2.14594754542148e-05","1.09681763432653e-05","Medium Risk"
"5531","18699","77","0.00109717868338558","0.603643246226574","1.81092973867972","0.00021336868027761","0.00345722949823481","2.09162384817508e-05","1.06905218906726e-05","Medium Risk"
"5545","18698","78","0.00111142775719578","0.611501563119724","1.83450468935917","0.000216146345256347","0.0035022362222217","2.11885291620984e-05","1.08296926828503e-05","Medium Risk"
"5559","18697","77","0.00109717868338558","0.603716110980069","1.81114833294021","0.000213394435649495","0.00345764681454994","2.09187632454594e-05","1.0691812325457e-05","Medium Risk"
"5573","18696","68","0.000968937019093759","0.533158185587432","1.5994745567623","0.000188454454098699","0.00305354233309249","1.84739311306045e-05","9.44223146675342e-06","Medium Risk"
"5587","18695","69","0.000983186092903961","0.540999568791643","1.62299870637493","0.000191226133557207","0.00309845207322464","1.87456350586304e-05","9.58110236329999e-06","Medium Risk"
"5601","18694","63","0.000897691650042747","0.493958470913123","1.48187541273937","0.000174598602253093","0.00282903487650854","1.71156610171397e-05","8.74800451987141e-06","Medium Risk"
"5615","18693","67","0.000954687945283557","0.525322813104696","1.57596843931409","0.000185684899238978","0.00300866701800149","1.82024354740777e-05","9.30346702008417e-06","Medium Risk"
"5629","18692","69","0.000983186092903961","0.540989321807856","1.62296796542357","0.000191222511574487","0.00309839338595391","1.87452800006422e-05","9.58092088921714e-06","Medium Risk"
"5643","18691","69","0.000983186092903961","0.541010112143855","1.62303033643156","0.000191229860296736","0.00309851245787816","1.87460003857846e-05","9.58128908606766e-06","Medium Risk"
"5657","18690","65","0.000926189797663152","0.509659430965425","1.52897829289628","0.000180148392044319","0.00291895855673315","1.7659699282952e-05","9.02606852239768e-06","Medium Risk"
"5671","18689","63","0.000897691650042747","0.493996154768354","1.48198846430506","0.000174611922296858","0.00282925070222468","1.71169667627235e-05","8.74867190094754e-06","Medium Risk"
"5685","18688","69","0.000983186092903961","0.541043969360997","1.62313190808299","0.000191241827745697","0.00309870636739436","1.87471735383585e-05","9.58188869738326e-06","Medium Risk"
"5699","18687","69","0.000983186092903961","0.541006681985784","1.62302004595735","0.000191228647845002","0.00309849281242741","1.87458815308074e-05","9.58122833796824e-06","Medium Risk"
"5713","18686","73","0.00104018238814477","0.57225089789568","1.71675269368704","0.0002022724840126","0.00327743695794406","1.98284936120853e-05","1.01345634017325e-05","Medium Risk"
"5727","18685","79","0.00112567683100598","0.619267216607741","1.85780164982322","0.000218891256669817","0.00354671223761601","2.14576090554582e-05","1.09672224061231e-05","Medium Risk"
"5741","18684","87","0.0012396694214876","0.681959987237512","2.04587996171254","0.000241051156272505","0.00390577083274185","2.36299135577798e-05","1.20775113739763e-05","Medium Risk"
"5755","18683","94","0.00133941293815902","0.736808504588457","2.21042551376537","0.00026043836193663","0.00421990325003549","2.553041468399e-05","1.30488786162616e-05","Medium Risk"
"5769","18682","103","0.00146765460245084","0.807391676310636","2.42217502893191","0.000285387267261608","0.00462415232410746","2.79761215841635e-05","1.42989065874614e-05","Medium Risk"
"5783","18681","106","0.00151040182388145","0.830929183017298","2.49278754905189","0.000293707026944864","0.00475895804422418","2.87916961915494e-05","1.47157558312363e-05","Medium Risk"
"5797","18680","109","0.00155314904531205","0.854462667048806","2.56338800114642","0.000302025364740451","0.00489374072538323","2.96071314132411e-05","1.51325338334344e-05","Medium Risk"
"5811","18679","114","0.00162439441436307","0.893657829632911","2.68097348889873","0.000315879607567012","0.00511822211090512","3.09652437967804e-05","1.58266801627989e-05","Medium Risk"
"5825","18678","114","0.00162439441436307","0.893724714626164","2.68117414387849","0.00031590324928392","0.00511860517950252","3.09675613617966e-05","1.58278646960294e-05","Medium Risk"
"5839","18677","119","0.00169563978341408","0.932945372215295","2.79883611664589","0.000329766503783536","0.00534323258187127","3.232655714726e-05","1.65224625419329e-05","Medium Risk"
"5853","18676","126","0.00179538330008549","0.987899578183799","2.9636987345514","0.000349191067011073","0.00565797030670133","3.42307203840686e-05","1.74957015296351e-05","Medium Risk"
"5867","18675","126","0.00179538330008549","0.9881179019528","2.9643537058584","0.000349268237516592","0.0056592207064682","3.42382853026645e-05","1.74995680435841e-05","Medium Risk"
"5881","18674","127","0.0018096323738957","0.996484011403416","2.98945203421025","0.000352225391006994","0.00570713569691816","3.45281709951284e-05","1.76477318419545e-05","Medium Risk"
"5895","18673","129","0.0018381305215161","1.01228354791061","3.03685064373183","0.000357810024438431","0.00579762395138396","3.50756249351027e-05","1.79275416334969e-05","High Risk"
"5909","18672","130","0.0018523795953263","1.02024965441956","3.06074896325868","0.000360625789616606","0.0058432480158972","3.53516505256378e-05","1.80686213797704e-05","High Risk"
"5923","18671","134","0.00190937589056711","1.05175146601973","3.15525439805918","0.000371760677664302","0.00602366748218416","3.64431882975835e-05","1.86265184632093e-05","High Risk"
"5937","18670","137","0.00195212311199772","1.07538498045436","3.22615494136307","0.000380114373024536","0.00615902306474244","3.72620895727435e-05","1.90450680038467e-05","High Risk"
"5951","18669","146","0.00208036477628954","1.14604975708003","3.43814927124009","0.000405092123086321","0.0065637395123522","3.9710624082823e-05","2.02965411978873e-05","High Risk"
"5965","18668","145","0.00206611570247934","1.13816981404706","3.41450944214118","0.000402306813955278","0.00651860892956463","3.94375840567307e-05","2.01569874067734e-05","High Risk"
"5979","18667","148","0.00210886292390995","1.16167313673106","3.48501941019319","0.000410614490674222","0.00665321886846082","4.02519741877313e-05","2.05732312515071e-05","High Risk"
"5993","18666","151","0.00215161014534055","1.18519980937855","3.55559942813566","0.000418930420862289","0.00678796253896598","4.10671733949668e-05","2.09898886240942e-05","High Risk"
"6007","18665","147","0.00209461385009974","1.15391170269534","3.46173510808601","0.000407871070702879","0.00660876701902053","3.99830404983934e-05","2.04357762547344e-05","High Risk"
"6021","18664","156","0.00222285551439156","1.22458472154004","3.67375416462011","0.000432851734126831","0.00701353067206651","4.24318606013623e-05","2.16873954184741e-05","High Risk"
"6035","18663","157","0.00223710458820177","1.23255639416766","3.69766918250299","0.000435669466750851","0.00705918661525942","4.27080790579096e-05","2.18285737407093e-05","High Risk"
"6049","18662","160","0.00227985180963237","1.25615409697507","3.7684622909252","0.000444010503840346","0.00719433709486192","4.3525739460186e-05","2.22464890574284e-05","High Risk"
"6063","18661","177","0.00252208606440581","1.38919082657197","4.1675724797159","0.000491034754670587","0.00795627472737285","4.81354621407186e-05","2.46025695385895e-05","High Risk"
"6077","18660","187","0.00266457680250784","1.46615017267028","4.39845051801082","0.000518237434754679","0.00839704189102313","5.0802103483025e-05","2.59655195579906e-05","High Risk"
"6091","18659","191","0.00272157309774865","1.49730662670595","4.49191988011785","0.000529250249892226","0.00857548340035147","5.18816746153611e-05","2.65173003589624e-05","High Risk"
"6105","18658","189","0.00269307495012824","1.48161781246807","4.44485343740422","0.000523704753259932","0.00848562928251851","5.13380572020187e-05","2.62394514588095e-05","High Risk"
"6119","18657","206","0.00293530920490168","1.61481030201492","4.84443090604477","0.000570784060276371","0.00924845899474205","5.59531769648171e-05","2.85982904486843e-05","High Risk"
"6133","18656","216","0.0030777999430037","1.69319119879393","5.0795735963818","0.000598489213293913","0.00969736776682956","5.86690750382097e-05","2.99864161306405e-05","High Risk"
"6147","18655","209","0.00297805642633229","1.638901682404","4.916705047212","0.000579299596682711","0.00938643690049179","5.67879432952986e-05","2.90249487953748e-05","High Risk"
"6161","18654","219","0.00312054716443431","1.71793989818291","5.15381969454874","0.000607237091051551","0.00983911031775742","5.95266174720379e-05","3.04247155968194e-05","High Risk"
"6175","18653","229","0.00326303790253634","1.79642215158896","5.38926645476687","0.000634978070411693","0.0102885995868902","6.22460275525573e-05","3.18146363046404e-05","High Risk"
"6189","18652","235","0.00334853234539755","1.84374719977387","5.53124159932161","0.000651705969114132","0.0105596430444506","6.38858404721646e-05","3.26527629079952e-05","High Risk"
"6203","18651","247","0.00351952123111998","1.93831315052368","5.81493945157104","0.000685132023719753","0.0111012480346573","6.71625506656455e-05","3.43275258957743e-05","High Risk"
"6217","18650","248","0.00353377030493018","1.94605501756592","5.83816505269776","0.0006878685273815","0.0111455878185895","6.74308063586591e-05","3.44646343610924e-05","High Risk"
"6231","18649","269","0.00383300085494443","2.11059621194231","6.33178863582692","0.000746028604073907","0.012087960112869","7.31321587438009e-05","3.73786589134982e-05","High Risk"
"6245","18648","281","0.00400398974066686","2.20492097027313","6.61476291081938","0.000779369404833894","0.0126281837283135","7.64005116199639e-05","3.90491503835371e-05","High Risk"
"6259","18647","277","0.00394699344542605","2.17365880076963","6.52097640230888","0.000768319222642221","0.0124491367576699","7.53172774466676e-05","3.84954973616301e-05","High Risk"
"6273","18646","273","0.00388999715018524","2.14230649848524","6.42691949545572","0.000757237181380431","0.012269573572009","7.42309201725136e-05","3.79402480881736e-05","High Risk"
"6287","18645","271","0.00386149900256483","2.12667319811051","6.38001959433155","0.00075171130713237","0.0121800373972102","7.36892263145293e-05","3.76633823385372e-05","High Risk"
"6301","18644","270","0.00384724992875463","2.11882894640562","6.35648683921686","0.000748938613750143","0.0121351112283923","7.34174229929547e-05","3.75244606408435e-05","High Risk"
"6315","18643","272","0.00387574807637504","2.13459553633025","6.40378660899075","0.000754511601612967","0.0122254107887945","7.39637353338432e-05","3.78036869484088e-05","High Risk"
"6329","18642","248","0.00353377030493018","1.94621196789534","5.83863590368602","0.000687924004328964","0.01114648671593","6.74362446875736e-05","3.44674139514265e-05","High Risk"
"6343","18641","254","0.00361926474779139","1.99266932118951","5.97800796356854","0.000704345200496622","0.0114125606482113","6.90459919792167e-05","3.52901736782663e-05","High Risk"
"6357","18640","253","0.00360501567398119","1.98417995303424","5.95253985910271","0.000701344478976079","0.0113639397215443","6.87518353726362e-05","3.51398269682363e-05","High Risk"
"6371","18639","250","0.00356226845255058","1.96067579443199","5.88202738329598","0.000693036506786635","0.0112293249951164","6.79374162770686e-05","3.47235683193906e-05","High Risk"
"6385","18638","244","0.00347677400968937","1.91343987195234","5.74031961585702","0.000676340111185123","0.0109587919847765","6.63006915631485e-05","3.38870201322759e-05","High Risk"
"6399","18637","237","0.00337703049301795","1.85792209309664","5.57376627928991","0.000656716342874231","0.0106408265243225","6.43770005257985e-05","3.29038002687415e-05","High Risk"
"6413","18636","239","0.00340552864063836","1.87347106439575","5.62041319318724","0.000662212409477319","0.0107298797235068","6.49157723813126e-05","3.31791725504487e-05","High Risk"
"6427","18635","203","0.00289256198347107","1.5912987092501","4.77389612775029","0.000562473460347","0.00911380169083753","5.51385002755158e-05","2.81819001408192e-05","High Risk"
"6441","18634","203","0.00289256198347107","1.59110246748511","4.77330740245533","0.000562404095127275","0.00911267776072991","5.51317004983591e-05","2.81784246991613e-05","High Risk"
"6455","18633","188","0.00267882587631804","1.47362085416674","4.42086256250021","0.000520878082954819","0.00843982852137631","5.10609625968774e-05","2.60978253272929e-05","High Risk"
"6469","18632","194","0.00276432031917925","1.52065115767475","4.56195347302425","0.000537501798792424","0.00870918389578865","5.26905626134301e-05","2.69307320024198e-05","High Risk"
"6483","18631","189","0.00269307495012824","1.48145893998635","4.44437681995905","0.00052364859689279","0.00848471937648758","5.1332552270527e-05","2.62366378271582e-05","High Risk"
"6497","18630","198","0.00282131661442006","1.55200633800462","4.65601901401385","0.000548584857351715","0.00888876356480095","5.37770196118599e-05","2.74860322460617e-05","High Risk"
"6511","18629","184","0.00262182958107723","1.44227518354839","4.32682555064517","0.00050979838577596","0.00826030331707537","4.99748351099517e-05","2.5542693500642e-05","High Risk"
"6525","18628","203","0.00289256198347107","1.59121495653795","4.77364486961385","0.000562443856428176","0.00911332201621383","5.513559824404e-05","2.81804168802871e-05","High Risk"
"6539","18627","226","0.00322029068110573","1.77151180728955","5.31453542186866","0.000626173056321584","0.0101459312514761","6.1382884122583e-05","3.1373474107098e-05","High Risk"
"6553","18626","220","0.00313479623824451","1.72449630516274","5.17348891548821","0.000609554572301268","0.00987666064861059","5.97537969738889e-05","3.05408295644321e-05","High Risk"
"6567","18625","234","0.00333428327158735","1.83422820629094","5.50268461887282","0.000648341307801808","0.0105051251727302","6.3556007347981e-05","3.24841815334125e-05","High Risk"
"6581","18624","255","0.0036335138216016","1.998831384494","5.99649415348199","0.000706523293804687","0.0114478524652894","6.9259507472717e-05","3.53993038193887e-05","High Risk"
"6595","18623","267","0.00380450270732402","2.09288406138681","6.27865218416043","0.000739767922433669","0.0119865177961357","7.25184327270529e-05","3.70649767271604e-05","High Risk"
"6609","18622","284","0.00404673696209746","2.22637645004649","6.67912935013946","0.000786953234244033","0.0127510651123676","7.71439439941108e-05","3.94291269303233e-05","High Risk"
"6623","18621","322","0.00458820176688515","2.52425213454875","7.57275640364626","0.000892242810639265","0.0144570803949135","8.74653364621143e-05","4.47045053028584e-05","High Risk"
"6637","18620","313","0.00445996010259333","2.45369158777092","7.36107476331276","0.000867301902512212","0.0140529609000681","8.50204135162624e-05","4.3454878019423e-05","High Risk"
"6651","18619","352","0.00501567398119122","2.75925022427171","8.27775067281512","0.000975307157975846","0.0158029785440234","9.56080202710147e-05","4.88663214718519e-05","High Risk"
"6665","18618","356","0.00507267027643203","2.79059801559549","8.37179404678646","0.000986387604756597","0.0159825158941827","9.66942212403837e-05","4.94214908561961e-05","High Risk"
"6679","18617","373","0.00531490453120547","2.92384504103429","8.77153512310286","0.00103348618847557","0.0167456579483326","0.000101311230671838","5.17812956767172e-05","High Risk"
"6693","18616","373","0.00531490453120547","2.92382817123359","8.77148451370078","0.0010334802255378","0.0167455613303832","0.000101310646133244","5.17809969125469e-05","High Risk"
"6707","18615","378","0.00538614990025648","2.96299717484539","8.88899152453617","0.001047325222","0.0169698928963366","0.000102667852108393","5.24746799665119e-05","High Risk"
"6721","18614","376","0.00535765175263608","2.94730526566406","8.84191579699218","0.00104177863140368","0.0168800210529184","0.00010212412745526","5.21967762549105e-05","High Risk"
"6735","18613","354","0.00504417212881163","2.77486633675838","8.32459901027513","0.000980826956852378","0.0158924162790997","9.61491185686777e-05","4.91428828239908e-05","High Risk"
"6749","18612","359","0.00511541749786264","2.81406726512231","8.44220179536693","0.000994683237698649","0.0161169306868152","9.7507430736488e-05","4.98371312653161e-05","High Risk"
"6763","18611","343","0.0048874323168994","2.68865758622351","8.06597275867053","0.000950354906605829","0.0153986752537206","9.31619853626446e-05","4.76161258520183e-05","High Risk"
"6777","18610","320","0.00455970361926475","2.50837975371445","7.52513926114335","0.000886632429056021","0.01436617494112","8.69153584662057e-05","4.44234054382829e-05","High Risk"
"6791","18609","304","0.00433171843830151","2.38296878415415","7.14890635246244","0.000842303641755428","0.013647912116055","8.25698683709412e-05","4.22023771673699e-05","High Risk"
"6805","18608","276","0.00393274437161585","2.16324955198552","6.48974865595655","0.000764639884407873","0.012389520151047","7.49565969762981e-05","3.83111495656635e-05","High Risk"
"6819","18607","252","0.00359076660017099","1.97514727095438","5.92544181286314","0.000698151713270849","0.0113122070878573","6.84388529385693e-05","3.49798581686021e-05","High Risk"
"6833","18606","235","0.00334853234539755","1.84191054850131","5.52573164550394","0.000651056771329504","0.0105491240417166","6.38222005055705e-05","3.26202358139582e-05","High Risk"
"6847","18605","199","0.00283556568823026","1.55965673673708","4.67897021021123","0.000551289029876375","0.00893257948477761","5.40421059279397e-05","2.76215208076136e-05","High Risk"
"6861","18604","185","0.00263607865488743","1.4499339093853","4.3498017281559","0.000512505501667083","0.00830416692865021","5.02402099602006e-05","2.56783295352136e-05","High Risk"
"6875","18603","168","0.00239384440011399","1.31669876975967","3.95009630927901","0.000465411119204875","0.00754109294779386","4.56236123721725e-05","2.33187352124437e-05","High Risk"
"6889","18602","160","0.00227985180963237","1.25400416887633","3.76201250662899","0.000443250572665788","0.00718202387030669","4.34512444515649e-05","2.22084138307998e-05","High Risk"
"6903","18601","145","0.00206611570247934","1.13636363636364","3.40909090909091","0.000401668387614773","0.00650826445738636","3.9375e-05","2.0125e-05","High Risk"
"6917","18600","134","0.00190937589056711","1.05015673981191","3.15047021943574","0.000371196992692273","0.00601453405027429","3.63879310344828e-05","1.8598275862069e-05","High Risk"
"6931","18599","114","0.00162439441436307","0.893416927899686","2.68025078369906","0.000315794456469545","0.00511684240097962","3.09568965517241e-05","1.58224137931034e-05","Medium Risk"
"6945","18598","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.000285323061547045","0.00462311199386755","2.79698275862069e-05","1.42956896551724e-05","Medium Risk"
"6959","18597","91","0.00129666571672841","0.713166144200627","2.13949843260188","0.000252081539813409","0.00408449700429075","2.47112068965517e-05","1.26301724137931e-05","Medium Risk"
"6973","18596","89","0.00126816756910801","0.697492163009404","2.09247648902821","0.000246541286191136","0.00399472783936129","2.41681034482759e-05","1.23525862068965e-05","Medium Risk"
"6987","18595","85","0.0012111712738672","0.666144200626959","1.99843260188088","0.000235460778946591","0.00381518950950235","2.30818965517241e-05","1.17974137931034e-05","Medium Risk"
"7001","18594","83","0.00118267312624679","0.650529677408263","1.95158903222479","0.000229941541825719","0.00372576087659707","2.25408533221963e-05","1.15208805869003e-05","Medium Risk"
"7015","18593","77","0.00109717868338558","0.603504911082704","1.81051473324811","0.000213319783205924","0.00345643721513876","2.09114451690157e-05","1.06880719752747e-05","Medium Risk"
"7029","18592","84","0.001196922200057","0.658370673562634","1.9751120206879","0.000232713084474424","0.00377066839998923","2.28125438389453e-05","1.16597446287942e-05","Medium Risk"
"7043","18591","82","0.00116842405243659","0.642831063595027","1.92849319078508","0.000227220326804156","0.00368166881570346","2.22740963535677e-05","1.13845381362679e-05","Medium Risk"
"7057","18590","79","0.00112567683100598","0.619312249562616","1.85793674868785","0.000218907174386467","0.00354697015363009","2.14591694473447e-05","1.09680199397539e-05","Medium Risk"
"7071","18589","81","0.00115417497862639","0.634989459502097","1.90496837850629","0.000224448569268513","0.00363675781048138","2.20023847717477e-05","1.12456633277821e-05","Medium Risk"
"7085","18588","75","0.00106868053576518","0.587950029460961","1.76385008838288","0.000207821627491845","0.00336735016592483","2.03724685208223e-05","1.04125950217536e-05","Medium Risk"
"7099","18587","71","0.00101168424052437","0.556644154301433","1.6699324629043","0.000196755996741432","0.00318805288106968","1.92877199465446e-05","9.85816797267837e-06","Medium Risk"
"7113","18586","70","0.000997435166714164","0.548800398475205","1.64640119542562","0.000193983478636535","0.00314312955228417","1.90159338071659e-05","9.71925505699588e-06","Medium Risk"
"7127","18585","72","0.00102593331433457","0.564480660706982","1.69344198212095","0.000199525952406788","0.00323293469044587","1.95592548934969e-05","9.99695250112065e-06","Medium Risk"
"7141","18584","68","0.000968937019093759","0.533177906250164","1.59953371875049","0.000188461424725485","0.00305365527870623","1.84746144515682e-05","9.44258071969041e-06","Medium Risk"
"7155","18583","67","0.000954687945283557","0.525336393674952","1.57600918102485","0.000185689699538444","0.00300874479763107","1.82029060408371e-05","9.30370753198339e-06","Medium Risk"
"7169","18582","67","0.000954687945283557","0.525343133101754","1.57602939930526","0.000185692081711377","0.00300878339616636","1.82031395619758e-05","9.30382688723206e-06","Medium Risk"
"7183","18581","66","0.000940438871473354","0.517508053562412","1.55252416068724","0.000182922630397825","0.00296390975884207","1.79316540559376e-05","9.16506762859032e-06","Medium Risk"
"7197","18580","57","0.000812197207181533","0.446943895837663","1.34083168751299","0.000157980445915934","0.00255976958311893","1.5486605990775e-05","7.91537639528502e-06","Medium Risk"
