"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0113681765213312.","X.0.0341817122448053.","X.4.28309390127266e.05.","X.0.000312521507016888.","X.9.94892916597304e.07.","X.2.14598079960879e.06.","X.Low.Risk."
"2353","18926","140","0.00199487033342833","0.0875969888208721","0.687783509293083","0.000330031934219644","0.00240812085430521","2.00186268214845e-05","1.65357615410361e-05","Low Risk"
"2367","18925","118","0.00168139070960388","0.0738238480009533","0.579554001666452","0.000278140010007812","0.00202948469244406","1.68684987725038e-05","1.39357934903647e-05","Low Risk"
"2381","18924","118","0.00168139070960388","0.0738225490635696","0.579541072353054","0.000278135116108799","0.00202944898347456","1.6868122451908e-05","1.39355482887987e-05","Low Risk"
"2395","18923","118","0.00168139070960388","0.0738228947645164","0.579483709620293","0.000278136418577681","0.00202945848710785","1.68664528522083e-05","1.39356135470741e-05","Low Risk"
"2409","18922","117","0.00166714163579367","0.0731945483874797","0.574461925599087","0.000275769049870551","0.00201218467399353","1.6720288806487e-05","1.38170000422526e-05","Low Risk"
"2423","18921","118","0.00168139070960388","0.0738143908067446","0.579295286435209","0.000278104378918902","0.00202922470557803","1.68609686069832e-05","1.3934008247397e-05","Low Risk"
"2437","18920","109","0.00155314904531205","0.0681832420121866","0.535057158963661","0.00025688836506314","0.00187441930611846","1.55733736687963e-05","1.28710112777259e-05","Low Risk"
"2451","18919","107","0.00152465089769165","0.0669291160937781","0.525177053323727","0.000252163298503447","0.00183994224453567","1.52858033140404e-05","1.26342688119358e-05","Low Risk"
"2465","18918","121","0.00172413793103448","0.0756863698139978","0.593853469668338","0.000285157279491154","0.00208068711024363","1.72846990881666e-05","1.42873833906575e-05","Low Risk"
"2479","18917","121","0.00172413793103448","0.0756827257009011","0.593922735912754","0.000285143549867454","0.00208058693026186","1.72867151514766e-05","1.4286695488185e-05","Low Risk"
"2493","18916","121","0.00172413793103448","0.075683895640832","0.593895357285896","0.000285147957753427","0.00208061909297412","1.72859182691633e-05","1.4286916338787e-05","Low Risk"
"2507","18915","130","0.0018523795953263","0.0813172539227355","0.6380481125812","0.000306372296112029","0.00223548523324939","1.85710283647884e-05","1.53503303953508e-05","Low Risk"
"2521","18914","126","0.00179538330008549","0.07883623538769","0.618778989271088","0.000297024767652686","0.00216727977830643","1.80101812617243e-05","1.48819863183837e-05","Low Risk"
"2535","18913","122","0.00173838700484469","0.0763276900224709","0.599067626026337","0.000287573528630601","0.00209831758577824","1.74364623231226e-05","1.4408445977186e-05","Low Risk"
"2549","18912","86","0.0012254203476774","0.0538126152873509","0.422380793214543","0.000202745342594131","0.00147935771357583","1.22938153673025e-05","1.01582552810208e-05","Low Risk"
"2563","18911","131","0.00186662866913651","0.0819824332665909","0.643543627135411","0.000308878437343715","0.00225377161810523","1.87309808114033e-05","1.54758968921e-05","Low Risk"
"2577","18910","131","0.00186662866913651","0.0819773008868656","0.64329216000542","0.000308859100500854","0.0022536305243209","1.87236616091178e-05","1.54749280482114e-05","Low Risk"
"2591","18909","131","0.00186662866913651","0.0819755126190017","0.643157137729632","0.000308852362991838","0.00225358136321166","1.87197316507587e-05","1.54745904752952e-05","Low Risk"
"2605","18908","130","0.0018523795953263","0.0813662747054443","0.63836194640361","0.000306556987663098","0.00223683285912928","1.85801628120235e-05","1.53595840921312e-05","Low Risk"
"2619","18907","136","0.00193787403818752","0.0851283001306217","0.667734352252795","0.000320730859897379","0.00234025435800433","1.94350760566699e-05","1.60697449798446e-05","Low Risk"
"2633","18906","144","0.00205186662866914","0.0901520095364884","0.707089243211303","0.000339658274577877","0.00247836069646507","2.05805395129082e-05","1.70180750754914e-05","Low Risk"
"2647","18905","156","0.00222285551439156","0.0976715894149782","0.766073200791004","0.000367989174135303","0.0026850807831342","2.2297326582223e-05","1.843755286158e-05","Low Risk"
"2661","18904","178","0.00253633513821602","0.111408401964228","0.873330418844071","0.000419744227324545","0.00306271824780979","2.54191551708755e-05","2.10306631922651e-05","Medium Risk"
"2675","18903","178","0.00253633513821602","0.111401375240253","0.872981203070745","0.000419717753317435","0.00306252507677993","2.54089908965771e-05","2.10293367513265e-05","Medium Risk"
"2689","18902","178","0.00253633513821602","0.111415574119392","0.872993962128172","0.000419771249260723","0.00306291541687523","2.54093622617026e-05","2.10320170863786e-05","Medium Risk"
"2703","18901","176","0.00250783699059561","0.110159580533455","0.863031209927322","0.000415039146044461","0.00302838701141425","2.51193863961446e-05","2.07949220593271e-05","Medium Risk"
"2717","18900","185","0.00263607865488743","0.115822810385074","0.907108186185897","0.000436376029047165","0.00318407434829628","2.64022908671267e-05","2.18639749986917e-05","Medium Risk"
"2731","18899","210","0.00299230550014249","0.131524881863291","1.02990494453057","0.0004955354258594","0.00361573856748316","2.99764133155068e-05","2.48280690064782e-05","Medium Risk"
"2745","18898","211","0.00300655457395269","0.132203580398825","1.03489712656518","0.000498092502232111","0.00363439660720813","3.01217157658061e-05","2.49561875330728e-05","Medium Risk"
"2759","18897","223","0.00317754345967512","0.139719729967142","1.09367354751689","0.000526410477693438","0.0038410223915322","3.18324622740266e-05","2.6375017776457e-05","Medium Risk"
"2773","18896","223","0.00317754345967512","0.139758082691144","1.09409315831225","0.000526554976081516","0.00384207674278026","3.18446754658364e-05","2.63822576543008e-05","Medium Risk"
"2787","18895","223","0.00317754345967512","0.139792746228834","1.09435055497141","0.000526685575027266","0.00384302967494289","3.18521672529979e-05","2.63888011211612e-05","Medium Risk"
"2801","18894","234","0.00333428327158735","0.146699439068941","1.14824833822404","0.000552707350749974","0.00403290093977086","3.34209161323489e-05","2.76925836755447e-05","Medium Risk"
"2815","18893","247","0.00351952123111998","0.154909594715629","1.21234745857591","0.000583640075547875","0.00425860558208809","3.52865851293103e-05","2.92424220640086e-05","Medium Risk"
"2829","18892","252","0.00359076660017099","0.158085478901935","1.23679059509597","0.000595605591885514","0.00434591352546433","3.59980270608633e-05","2.98419365483945e-05","Medium Risk"
"2843","18891","269","0.00383300085494443","0.168758728863247","1.31993491836229","0.000635818313539048","0.00463933086961079","3.84180257338527e-05","3.18567354427838e-05","Medium Risk"
"2857","18890","218","0.00310629809062411","0.136850147544177","1.07039137994227","0.000515598989191358","0.00376213496207936","3.11548115045998e-05","2.58333241485456e-05","Medium Risk"
"2871","18889","218","0.00310629809062411","0.136890722156448","1.07009157804259","0.00051575185880421","0.00376325039505576","3.11460854705075e-05","2.58409834542154e-05","Medium Risk"
"2885","18888","218","0.00310629809062411","0.136882041398041","1.06926734455084","0.000515719153028292","0.00376301175311577","3.11220953304969e-05","2.58393447797251e-05","Medium Risk"
"2899","18887","210","0.00299230550014249","0.131883593902675","1.02930938776006","0.000496886915559898","0.00362559988753949","2.99590790401442e-05","2.48957833974066e-05","Medium Risk"
"2913","18886","206","0.00293530920490168","0.129386282785244","1.00928988136054","0.000487478002884607","0.00355694653469568","2.93763912868799e-05","2.44243637551622e-05","Medium Risk"
"2927","18885","187","0.00266457680250784","0.117476747488015","0.91566085785653","0.000442607431159371","0.00322954258279743","2.66512249287721e-05","2.21761901776179e-05","Medium Risk"
"2941","18884","184","0.00262182958107723","0.115570307893317","0.900779295648249","0.000435424696280233","0.00317713282525594","2.62180821791379e-05","2.18163098785955e-05","Medium Risk"
"2955","18883","156","0.00222285551439156","0.0980042199743011","0.76345044548645","0.000369242398799206","0.00269422509959378","2.22209886663286e-05","1.85003438283046e-05","Low Risk"
"2969","18882","156","0.00222285551439156","0.0980110778706808","0.762927306548083","0.000369268236728538","0.00269441362939955","2.22057621843885e-05","1.85016383995077e-05","Low Risk"
"2983","18881","156","0.00222285551439156","0.0980354733684965","0.762437357716751","0.000369360149629184","0.00269508428381167","2.21915017337037e-05","1.85062435593424e-05","Low Risk"
"2997","18880","143","0.00203761755485893","0.0898856876964238","0.698497275319241","0.000338654875794602","0.00247103926697703","2.03304616954418e-05","1.6967801264716e-05","Low Risk"
"3011","18879","127","0.0018096323738957","0.0798445855607546","0.619890845430196","0.000300823845251891","0.00219500024122285","1.80425429470913e-05","1.50723334779848e-05","Low Risk"
"3025","18878","117","0.00166714163579367","0.0735510756101375","0.570481368191324","0.000277112308017659","0.00202198593145188","1.66044307025767e-05","1.38843020033829e-05","Low Risk"
"3039","18877","84","0.001196922200057","0.0528072664147898","0.409458637897122","0.000198957572746752","0.00145171975913864","1.19177031146336e-05","9.96847467958698e-06","Low Risk"
"3053","18876","105","0.00149615275007125","0.0660103190289231","0.511656886569468","0.000248701622747794","0.00181468367797379","1.48922853404909e-05","1.24608266722737e-05","Low Risk"
"3067","18875","105","0.00149615275007125","0.0660090684074983","0.511392874828495","0.000248696910884825","0.00181464929725393","1.48846010147582e-05","1.24605905913543e-05","Low Risk"
"3081","18874","105","0.00149615275007125","0.0660361820576637","0.511167411471864","0.000248799064743403","0.00181539467614513","1.48780386783001e-05","1.24657088592272e-05","Low Risk"
"3095","18873","104","0.00148190367626104","0.065439444865769","0.506030862684121","0.000246550787350391","0.00179898982826525","1.4728534289284e-05","1.23530622484171e-05","Low Risk"
"3109","18872","103","0.00146765460245084","0.0648365457364716","0.500483980261365","0.00024427929413516","0.00178241558312456","1.45670867294873e-05","1.22392524431995e-05","Low Risk"
"3123","18871","105","0.00149615275007125","0.0661251314413714","0.509496506519246","0.000249134191984052","0.00181783997556429","1.48294053187492e-05","1.24824999135547e-05","Low Risk"
"3137","18870","106","0.00151040182388145","0.0667705621552813","0.513918840703272","0.000251565927935067","0.00183558345263008","1.49581217775094e-05","1.26043384438528e-05","Low Risk"
"3151","18869","98","0.00139640923339983","0.0617390133550678","0.474663500824178","0.000232608977416475","0.00169726160209221","1.38155558549885e-05","1.1654528498758e-05","Low Risk"
"3165","18868","98","0.00139640923339983","0.0617492325276794","0.473838424895836","0.000232647479348431","0.00169754253643722","1.37915411950182e-05","1.1656457581067e-05","Low Risk"
"3179","18867","98","0.00139640923339983","0.0617565804209755","0.472440918037733","0.000232675163398643","0.00169774453670367","1.37508653604063e-05","1.16578446494241e-05","Low Risk"
"3193","18866","98","0.00139640923339983","0.0617807760058494","0.471394574723221","0.000232766323103822","0.00169840969532728","1.37204104918941e-05","1.16624120715148e-05","Low Risk"
"3207","18865","98","0.00139640923339983","0.0618051945884897","0.470412612669196","0.000232858322979253","0.00169908098436221","1.36918295043496e-05","1.16670215890924e-05","Low Risk"
"3221","18864","98","0.00139640923339983","0.061842866049858","0.46911421046596","0.000233000254630417","0.00170011660708115","1.36540382098222e-05","1.16741328643825e-05","Low Risk"
"3235","18863","103","0.00146765460245084","0.0650359513350576","0.492421690885637","0.000245030578126555","0.00178789742430294","1.43324257349173e-05","1.22768944155155e-05","Low Risk"
"3249","18862","92","0.00131091479053862","0.0581038294768833","0.438911280348799","0.000218912995594375","0.00159732709265158","1.27749517258322e-05","1.09683116027595e-05","Low Risk"
"3263","18861","92","0.00131091479053862","0.0581665730026916","0.43769746393048","0.000219149389190331","0.00159905196921418","1.27396223851606e-05","1.09801557539681e-05","Low Risk"
"3277","18860","92","0.00131091479053862","0.0582125255232728","0.436202060251603","0.000219322520703798","0.00160031524577892","1.26960971656831e-05","1.09888302521759e-05","Low Risk"
"3291","18859","95","0.00135366201196922","0.0601152151585767","0.448758707755314","0.000226491127170889","0.00165262191352769","1.30615709479262e-05","1.1348002668026e-05","Low Risk"
"3305","18858","99","0.00141065830721003","0.0626927359133084","0.465755805399108","0.000236202239066698","0.0017234803022169","1.35562884719464e-05","1.18345635548902e-05","Low Risk"
"3319","18857","93","0.00132516386434882","0.0588544996163764","0.435532770382794","0.000221741233430318","0.00161796369719644","1.26766168147616e-05","1.1110016273088e-05","Low Risk"
"3333","18856","93","0.00132516386434882","0.0589050486341427","0.434752006217073","0.000221931682786293","0.00161935333564733","1.26538918929541e-05","1.11195584561604e-05","Low Risk"
"3347","18855","83","0.00118267312624679","0.0525982661606527","0.386949778676872","0.000198170139764708","0.00144597415215696","1.1262560258169e-05","9.92902151560328e-06","Low Risk"
"3361","18854","83","0.00118267312624679","0.0526711900533868","0.38566342127996","0.000198444889087646","0.001447978896261","1.12251195397745e-05","9.94278742373697e-06","Low Risk"
"3375","18853","83","0.00118267312624679","0.0527714573346674","0.384405783967129","0.000198822657835469","0.00145073533497318","1.11885147481473e-05","9.9617149676622e-06","Low Risk"
"3389","18852","77","0.00109717868338558","0.0490000739261101","0.354988296289814","0.000184613528300717","0.00134705657662797","1.03322893518113e-05","9.2497875650976e-06","Low Risk"
"3403","18851","68","0.000968937019093759","0.0432953567738902","0.31173694927713","0.00016312033702478","0.00119022871613763","9.07341564566015e-06","8.17290303107478e-06","Low Risk"
"3417","18850","62","0.000883442576232545","0.0394902199293562","0.282165144777349","0.000148784037459277","0.00108562204515325","8.21269870388953e-06","7.4546039623603e-06","Low Risk"
"3431","18849","57","0.000812197207181533","0.036319134645632","0.258438067430305","0.00013683660155023","0.000998446027971517","7.52209839062646e-06","6.85599537108578e-06","Low Risk"
"3445","18848","49","0.000698204616699914","0.0312205655432484","0.22105824222658","0.000117627144178891","0.000858281728400975","6.43412119824684e-06","5.89353394390233e-06","Low Risk"
"3459","18847","49","0.000698204616699914","0.0312872429487437","0.219763433920295","0.000117878359128179","0.000860114750892338","6.39643450768412e-06","5.90612069708058e-06","Low Risk"
"3473","18846","49","0.000698204616699914","0.031314799208153","0.218195783019259","0.000117982180569019","0.000860872297514012","6.35080646055856e-06","5.91132251669433e-06","Low Risk"
"3487","18845","41","0.000584212026218296","0.0262144489624921","0.180705352543728","9.87660125313799e-05","0.000720659032695597","5.25960999113774e-06","4.94852486150921e-06","Low Risk"
"3501","18844","29","0.000413223140495868","0.018531825509257","0.126428362073177","6.98208271741838e-05","0.000509456729939027","3.67982390650188e-06","3.49826919470714e-06","Low Risk"
"3515","18843","27","0.000384724992875463","0.0173193010500282","0.117005339436061","6.52524989935631e-05","0.000476123330287642","3.405557409626e-06","3.26937987339176e-06","Low Risk"
"3529","18842","21","0.000299230550014249","0.0134444155761","0.0906528803095303","5.06534132823494e-05","0.000369599206074967","2.63854273428919e-06","2.53791429383025e-06","Low Risk"
"3543","18841","13","0.00018523795953263","0.00831254253373042","0.0558051539387583","3.13184794091509e-05","0.000228519350918665","1.6242648105415e-06","1.56916605225515e-06","Low Risk"
"3557","18840","13","0.00018523795953263","0.00828095561754134","0.0552163449940108","3.11994719959254e-05","0.000227650997877973","1.60712693739568e-06","1.56320336197378e-06","Low Risk"
"3571","18839","13","0.00018523795953263","0.00827006525555666","0.054629759786075","3.11584412792474e-05","0.000227351611926934","1.5900537883335e-06","1.56114757864951e-06","Low Risk"
"3585","18838","11","0.000156739811912226","0.00696576496625769","0.0456620583487367","2.62443368896453e-05","0.00019149521127645","1.32903987029833e-06","1.31493365221128e-06","Low Risk"
"3599","18837","9","0.000128241664291821","0.00570094447280318","0.0368416604424031","2.14789772635393e-05","0.000156724146103549","1.07231336883658e-06","1.07617236197164e-06","Low Risk"
"3613","18836","9","0.000128241664291821","0.00570151395783176","0.0363192274061312","2.14811228652092e-05","0.000156739801764686","1.05710743288286e-06","1.07627986416732e-06","Low Risk"
"3627","18835","8","0.000113992590481619","0.00505414684179414","0.0320539340752166","1.90420912919552e-05","0.000138943091244082","9.32961805193253e-07","9.54075797516168e-07","Low Risk"
"3641","18834","7","9.97435166714164e-05","0.00441744122390836","0.0278767762329146","1.66432281640335e-05","0.000121439474999699","8.11381449035212e-07","8.3388431135987e-07","Low Risk"
"3655","18833","7","9.97435166714164e-05","0.0044026880800319","0.0275451418871982","1.65876439633103e-05","0.000121033897662924","8.01728899768792e-07","8.31099347260012e-07","Low Risk"
"3669","18832","7","9.97435166714164e-05","0.00437983772931467","0.02719076372699","1.65015525856692e-05","0.000120405720749185","7.91414369037771e-07","8.2678586621831e-07","Low Risk"
"3683","18831","6","8.5494442861214e-05","0.00374613865623929","0.0230444913010541","1.41140169681157e-05","0.000102984757154794","6.70732963808479e-07","7.07161928201694e-07","Low Risk"
"3697","18830","5","7.12453690510117e-05","0.00310818906370801","0.0189516710422238","1.17104670197462e-05","8.5446942916549e-05","5.51607337354966e-07","5.86735615844428e-07","Low Risk"
"3711","18829","4","5.69962952408093e-05","0.00247064256498219","0.014912192150725","9.3084357745887e-06","6.79202100934555e-05","4.34034264739002e-07","4.6638539586357e-07","Low Risk"
"3725","18828","5","7.12453690510117e-05","0.0030912257341149","0.0185696918585645","1.16465556849871e-05","8.49806055652143e-05","5.40489451235379e-07","5.83533433019773e-07","Low Risk"
"3739","18827","2","2.84981476204047e-05","0.00123338781794665","0.00737891110123157","4.64693333274587e-06","3.39069523487502e-05","2.14770586512446e-07","2.32827716108946e-07","Low Risk"
"3753","18826","2","2.84981476204047e-05","0.00123484280324185","0.00731851618677641","4.65241516057696e-06","3.3946951217196e-05","2.13012732132314e-07","2.33102374978059e-07","Low Risk"
"3767","18825","2","2.84981476204047e-05","0.00123045792566212","0.00724211467410405","4.63589461976346e-06","3.38264069463773e-05","2.10788989704472e-07","2.32274637734793e-07","Low Risk"
"3781","18824","2","2.84981476204047e-05","0.00123330110933673","0.00718926225733937","4.64660664788341e-06","3.39045686502396e-05","2.0925066726212e-07","2.32811348047482e-07","Low Risk"
"3795","18823","2","2.84981476204047e-05","0.00122451958492285","0.0071092310308939","4.61352122420936e-06","3.36631565610992e-05","2.06921278385198e-07","2.31153651868317e-07","Low Risk"
"3809","18822","3","4.2747221430607e-05","0.00183096221185647","0.0105728179782123","6.89836498258811e-06","5.03348156730903e-05","3.07732440073849e-07","3.45632366288514e-07","Low Risk"
"3823","18821","3","4.2747221430607e-05","0.00183081335341694","0.0105141144855291","6.89780414094978e-06","5.03307234192651e-05","3.06023816215811e-07","3.45604266148399e-07","Low Risk"
"3837","18820","2","2.84981476204047e-05","0.00121927304827786","0.0069734305799857","4.59375428175839e-06","3.35189244992699e-05","2.02968670461064e-07","2.30163258476425e-07","Low Risk"
"3851","18819","2","2.84981476204047e-05","0.00121194201244261","0.00689977106720129","4.56613374400806e-06","3.33173876597486e-05","2.00824736681961e-07","2.28779372317182e-07","Low Risk"
"3865","18818","2","2.84981476204047e-05","0.00121140806748987","0.00683801872963075","4.56412204374425e-06","3.33027090276055e-05","1.99027373144633e-07","2.28678579053242e-07","Low Risk"
"3879","18817","4","5.69962952408093e-05","0.00241660298362317","0.0135453644172225","9.10483531068683e-06","6.6434612876242e-05","3.94251376727679e-07","4.56184295995201e-07","Low Risk"
"3893","18816","5","7.12453690510117e-05","0.00299703952325097","0.0167601541102467","1.12916980835254e-05","8.23913410068944e-05","4.87821045532841e-07","5.65753818169261e-07","Low Risk"
"3907","18815","5","7.12453690510117e-05","0.00297522919824095","0.0165713583802896","1.12095251247752e-05","8.17917553453005e-05","4.82325957016709e-07","5.6163666370593e-07","Low Risk"
"3921","18814","4","5.69962952408093e-05","0.00236788085363458","0.0131759719038303","8.92126896878534e-06","6.50951972311266e-05","3.83499838232885e-07","4.4698697615456e-07","Low Risk"
"3935","18813","4","5.69962952408093e-05","0.00235990824282682","0.0131256410569503","8.89123122204217e-06","6.48760229123759e-05","3.82034908603595e-07","4.45481979316756e-07","Low Risk"
"3949","18812","5","7.12453690510117e-05","0.00293511318654107","0.0162840122445487","1.10583833433886e-05","8.06889297154882e-05","4.73962460389833e-07","5.54063928474093e-07","Low Risk"
"3963","18811","6","8.5494442861214e-05","0.00349145626933595","0.0193956282162445","1.31544711904262e-05","9.59833068152131e-05","5.64529154862013e-07","6.59085307358627e-07","Low Risk"
"3977","18810","6","8.5494442861214e-05","0.00346667628460625","0.0192434919967332","1.30611096902152e-05","9.53020825083024e-05","5.60101078056916e-07","6.54407567587014e-07","Low Risk"
"3991","18809","6","8.5494442861214e-05","0.00344141949186325","0.0190489629872939","1.29659517598644e-05","9.46077503156553e-05","5.54439116708177e-07","6.49639820342373e-07","Low Risk"
"4005","18808","5","7.12453690510117e-05","0.00285618323634639","0.0158018263458637","1.07610054942039e-05","7.85190736319446e-05","4.59927957622708e-07","5.39164251528188e-07","Low Risk"
"4019","18807","5","7.12453690510117e-05","0.00285217292439462","0.0157763191520635","1.07458961733461e-05","7.8408826510744e-05","4.5918554523996e-07","5.38407221371874e-07","Low Risk"
"4033","18806","5","7.12453690510117e-05","0.00284302451747966","0.0157294537199788","1.07114284767984e-05","7.81573284881281e-05","4.57821479973704e-07","5.36680268456457e-07","Low Risk"
"4047","18805","5","7.12453690510117e-05","0.00283221676104431","0.0156699765315266","1.06707089862206e-05","7.78602134387347e-05","4.56090336926614e-07","5.34640078655252e-07","Low Risk"
"4061","18804","7","9.97435166714164e-05","0.00393532812888127","0.0218193594457264","1.48268105062327e-05","0.000108185747743818","6.35074276027312e-07","7.42875393330953e-07","Low Risk"
"4075","18803","5","7.12453690510117e-05","0.00279402327345884","0.0155102679753961","1.05268105400286e-05","7.68102397445327e-05","4.51441859691878e-07","5.27430260011539e-07","Low Risk"
"4089","18802","4","5.69962952408093e-05","0.00222539007115131","0.0123461581366474","8.38441822557553e-06","6.11779960868506e-05","3.59347278725258e-07","4.20088864328396e-07","Low Risk"
"4103","18801","5","7.12453690510117e-05","0.00276829639263671","0.0153445882362477","1.04298814976784e-05","7.61029844032481e-05","4.46619585204226e-07","5.2257377382182e-07","Low Risk"
"4117","18800","5","7.12453690510117e-05","0.00276193686431108","0.015319280219263","1.04059212284695e-05","7.59281551883328e-05","4.4588297006187e-07","5.21373279999811e-07","Low Risk"
"4131","18799","5","7.12453690510117e-05","0.00275820893883579","0.0153032682035037","1.03918758317978e-05","7.58256711280795e-05","4.45416924331179e-07","5.20669556189988e-07","Low Risk"
"4145","18798","4","5.69962952408093e-05","0.00219810478065056","0.0122149702563111","8.2816176918937e-06","6.04278986468006e-05","3.55528924280192e-07","4.1493819575666e-07","Low Risk"
"4159","18797","3","4.2747221430607e-05","0.00164171975807231","0.00912579572688803","6.185371831801e-06","4.51323685843048e-05","2.65615410426803e-07","3.09908899861894e-07","Low Risk"
"4173","18796","6","8.5494442861214e-05","0.00326583205157826","0.0181603545840606","1.23044054747469e-05","8.97806919612978e-05","5.28575280523668e-07","6.16494022966954e-07","Low Risk"
"4187","18795","8","0.000113992590481619","0.00433291116558691","0.0241471361958709","1.63247512503513e-05","0.000119115666852872","7.02826546117018e-07","8.17927497018779e-07","Low Risk"
"4201","18794","9","0.000128241664291821","0.00485669883070504","0.0271107849763959","1.82981827411623e-05","0.000133515065925574","7.89086507522979e-07","9.16803360734149e-07","Low Risk"
"4215","18793","9","0.000128241664291821","0.0048461345620493","0.027073475565476","1.82583806193656e-05","0.000133224644576589","7.88000579808743e-07","9.14809134337807e-07","Low Risk"
"4229","18792","9","0.000128241664291821","0.00483746767343481","0.0270141362463875","1.82257270995174e-05","0.000132986383929786","7.86273449587354e-07","9.13173078060519e-07","Low Risk"
"4243","18791","11","0.000156739811912226","0.00587651247978783","0.0328985742989946","2.21404503314175e-05","0.000161550670218815","9.57545903546538e-07","1.10931449090566e-06","Low Risk"
"4257","18790","10","0.000142490738102023","0.00531877499139215","0.0298078464752308","2.00391088976561e-05","0.000146217959641514","8.67587179508068e-07","1.00402988883484e-06","Low Risk"
"4271","18789","12","0.000170988885722428","0.00635584132736397","0.0356515521790922","2.39463780102367e-05","0.000174727855981199","1.03767407772466e-06","1.19979782406528e-06","Low Risk"
"4285","18788","10","0.000142490738102023","0.00528043373423198","0.0296236596041087","1.98946537122517e-05","0.000145163923627371","8.62226236437188e-07","9.96792175596995e-07","Low Risk"
"4299","18787","12","0.000170988885722428","0.00631909387041324","0.0354609587324839","2.38079276541416e-05","0.000173717634983687","1.03212666486768e-06","1.19286097391145e-06","Low Risk"
"4313","18786","11","0.000156739811912226","0.00578104176918707","0.0324680479552592","2.17807532264711e-05","0.000158926093595032","9.45015003785775e-07","1.09129239989662e-06","Low Risk"
"4327","18785","15","0.000213736107153035","0.00786324373272799","0.044100440015601","2.96256934545946e-05","0.000216167718435946","1.28358740709408e-06","1.48435151771398e-06","Low Risk"
"4341","18784","17","0.00024223425477344","0.00885655425362962","0.049718575382819","3.33681073994878e-05","0.00024347472764234","1.44710885509233e-06","1.67185962879095e-06","Low Risk"
"4355","18783","18","0.000256483328583642","0.00932731079725345","0.052401445647746","3.51417379172723e-05","0.000256416252976269","1.5251964770233e-06","1.76072476050414e-06","Low Risk"
"4369","18782","17","0.00024223425477344","0.00876333114081946","0.0492483035006437","3.30168783829559e-05","0.00024091193952504","1.43342112168974e-06","1.6542618188172e-06","Low Risk"
"4383","18781","19","0.000270732402393844","0.00972205001131392","0.0547282950496049","3.66289642258744e-05","0.000267267992815579","1.5929217557138e-06","1.83524003326024e-06","Low Risk"
"4397","18780","19","0.000270732402393844","0.00965949714167873","0.0543182168878098","3.63932889494227e-05","0.000265548357564496","1.58098602073659e-06","1.82343187238715e-06","Low Risk"
"4411","18779","21","0.000299230550014249","0.0106421159438858","0.0598263398264312","4.00954205895427e-05","0.000292561441704477","1.74130544698811e-06","2.00892169821051e-06","Low Risk"
"4425","18778","23","0.000327728697634654","0.0116131954913048","0.0652404067991542","4.37540767332053e-05","0.000319257301240368","1.89888728029618e-06","2.19223324863759e-06","Low Risk"
"4439","18777","23","0.000327728697634654","0.0115733102541426","0.0648803342931565","4.3603804421969e-05","0.000318160819812385","1.88840700993661e-06","2.18470407692062e-06","Low Risk"
"4453","18776","26","0.000370475919065261","0.0130376605101414","0.072939497868974","4.91209158417529e-05","0.000358417139543751","2.12297702497436e-06","2.46113077801724e-06","Low Risk"
"4467","18775","28","0.000398974066685665","0.0139565107138329","0.077991412353337","5.2582791804208e-05","0.000383677166940548","2.27001804795623e-06","2.63458294874477e-06","Low Risk"
"4481","18774","36","0.000512966657167284","0.0177837572582748","0.0994313059313628","6.70023922585177e-05","0.000488891653674618","2.89404759043825e-06","3.35705568518849e-06","Low Risk"
"4495","18773","38","0.000541464804787689","0.0186016539539316","0.104045843954115","7.00839140333295e-05","0.000511376377361936","3.02835833412846e-06","3.51145077235569e-06","Low Risk"
"4509","18772","42","0.000598461100028498","0.0205041291888981","0.114568072541477","7.72517127219913e-05","0.000563677151050523","3.33461831939223e-06","3.87058271566327e-06","Low Risk"
"4523","18771","40","0.000569962952408094","0.0194580994333432","0.10874148308354","7.33106728743426e-05","0.000534920842158139","3.16502960662951e-06","3.67312274774069e-06","Low Risk"
"4537","18770","46","0.000655457395269308","0.0222698445247118","0.12432609706286","8.3904252442866e-05","0.000612218270787349","3.61863538111159e-06","4.20389837109147e-06","Low Risk"
"4551","18769","49","0.000698204616699914","0.0236071818319517","0.131741915006302","8.89428276742025e-05","0.000648982889093927","3.83448017817344e-06","4.45634872480936e-06","Low Risk"
"4565","18768","53","0.000755200911940724","0.0253983791653011","0.141583575888492","9.56913738109104e-05","0.000698224532107878","4.12093155981045e-06","4.79447463959134e-06","Low Risk"
"4579","18767","61","0.000869193502422343","0.0291204772967857","0.161877914007925","0.000109714815281041","0.000800548393382695","4.71161856511465e-06","5.49709841653904e-06","Low Risk"
"4593","18766","65","0.000926189797663152","0.0308063327485535","0.171046831368266","0.000116066473517826","0.000846894092309034","4.97848907380476e-06","5.81533885058058e-06","Low Risk"
"4607","18765","66","0.000940438871473354","0.0311893976031542","0.173225219224206","0.000117509715307267","0.00085742489339401","5.04189323073975e-06","5.88765034411129e-06","Low Risk"
"4621","18764","67","0.000954687945283557","0.0315177834954406","0.175023448060057","0.00011874694769003","0.00086645252009807","5.09423247923602e-06","5.94964004126164e-06","Low Risk"
"4635","18763","71","0.00101168424052437","0.033228591292993","0.184071906053905","0.000125192616817525","0.000913484181693406","5.35759689760496e-06","6.27259075182453e-06","Low Risk"
"4649","18762","79","0.00112567683100598","0.036675384917595","0.202875216139719","0.000138178816253096","0.0010082396718035","5.90488604096265e-06","6.92324505198698e-06","Low Risk"
