"","X.18426.","X.156410.","X.0.00279417334200353.","X.1.53679533810194.","X.4.82249813566236.","X.0.000124072645017515.","X.0.0135193282866838.","X.3.00779208721262e.06.","X.6.21647622260045e.06.","X.High.Risk."
"6480","18753","25974","0.000464010347069878","0.255205690888433","0.800841164731745","2.06039440041234e-05","0.00224506766139201","4.9948463444319e-07","1.03233011575874e-06","Medium Risk"
"6499","18752","26011","0.000464671330470263","0.255569231758645","0.801981964111724","2.06332943517076e-05","0.00224826576347377","5.00196151016482e-07","1.03380067147919e-06","Medium Risk"
"6518","18751","26521","0.000473782182745832","0.260588597384519","0.817732845685101","2.10385311155577e-05","0.00229242157915375","5.10019975853797e-07","1.05410445968844e-06","Medium Risk"
"6537","18750","27618","0.00049337944734642","0.271375672404886","0.851582928311734","2.19094219209868e-05","0.00238731645867203","5.31132272388029e-07","1.09773915437612e-06","Medium Risk"
"6556","18749","27736","0.000495487448461159","0.272535045877549","0.855221068194019","2.20030235410269e-05","0.00239751557250013","5.33401380232609e-07","1.10242892499634e-06","Medium Risk"
"6575","18748","27991","0.000500042874598944","0.275040511808847","0.863083276311858","2.22053014744577e-05","0.00241955638404902","5.38305039435705e-07","1.11256376143311e-06","Medium Risk"
"6594","18747","28170","0.000503240605103506","0.276799313318144","0.868602434777049","2.23472977116332e-05","0.00243502872080446","5.41747338570446e-07","1.11967827270975e-06","Medium Risk"
"6613","18746","28238","0.000504455385406916","0.277467175857055","0.870698202358407","2.24012173648599e-05","0.00244090396826914","5.43054468810938e-07","1.1223798371212e-06","Medium Risk"
"6632","18745","28463","0.000508474879057902","0.279677541285109","0.877634378498226","2.25796704602816e-05","0.00246034875386584","5.47380561869344e-07","1.13132096531575e-06","Medium Risk"
"6651","18744","28123","0.000502400977540856","0.276344557861691","0.867175401985802","2.23105831856847e-05","0.00243102819571597","5.40857298218545e-07","1.11783874573302e-06","Medium Risk"
"6670","18743","29593","0.000528661669393968","0.290788910767522","0.912502104398394","2.34767430679799e-05","0.00255809648124567","5.69127562513278e-07","1.17626746045105e-06","Medium Risk"
"6689","18742","29530","0.000527536211171691","0.290177955677114","0.910584913662948","2.34274178181081e-05","0.00255272185377846","5.6793181065158e-07","1.17379609181891e-06","Medium Risk"
"6708","18741","29758","0.000531609298071358","0.292417848501936","0.917613747434097","2.36082547977899e-05","0.00257242639456861","5.72315694274646e-07","1.18285666100562e-06","Medium Risk"
"6727","18740","22109","0.000394964378354044","0.217254099926777","0.681748223648234","1.75399353124709e-05","0.00191120406583591","4.25206367089403e-07","8.78812495699858e-07","Medium Risk"
"6746","18739","22280","0.000398019193528794","0.218934594055467","0.687021651802062","1.76756094301061e-05","0.00192598752544587","4.28495404228946e-07","8.85610246535127e-07","Medium Risk"
"6765","18738","22641","0.000404468247786599","0.222489095019512","0.698175755310376","1.79625808474394e-05","0.00195725679353696","4.35452218587082e-07","8.99988524617023e-07","Medium Risk"
"6784","18737","22409","0.000400323703222026","0.220203846699351","0.691004594980664","1.77780821073831e-05","0.00193715325633141","4.3097956588944e-07","8.90744488347e-07","Medium Risk"
"6803","18736","22095","0.000394714276526872","0.217112415291734","0.681303614095212","1.75284964520108e-05","0.00190995765322205","4.24929064111184e-07","8.78239368528648e-07","Medium Risk"
"6810","18700","70539","0.0012601380562086","0.693146205960957","2.17510829393628","5.59609214221384e-05","0.0060976701820486","1.35661504292806e-06","2.80383913284371e-06","Medium Risk"
"6822","18735","22554","0.000402914043574884","0.221622469375076","0.695456264659296","1.78926141229971e-05","0.00194963300896506","4.33756072268003e-07","8.96482945455659e-07","Medium Risk"
"6841","18734","23504","0.00041988523899016","0.230957631111974","0.724750210935757","1.86462852070035e-05","0.00203175527534719","4.52026706560631e-07","9.34244519513549e-07","Medium Risk"
"6860","18733","24160","0.000431604296034814","0.237403472230117","0.744977404501716","1.91666879809203e-05","0.00208845992560179","4.6464240718772e-07","9.6031853018506e-07","Medium Risk"
"6879","18732","25773","0.000460419599408331","0.253261195959451","0.794739296163245","2.044695587234e-05","0.00222796176274374","4.95678899017016e-07","1.02446445779421e-06","Medium Risk"
"6898","18731","27046","0.000483161001264801","0.265771352862059","0.833996448266632","2.14569591030941e-05","0.00233801475021126","5.20163584783898e-07","1.07506917463446e-06","Medium Risk"
"6917","18730","28360","0.000506634844186562","0.27868385235991","0.874516160430807","2.24994453254069e-05","0.00245160718206279","5.45435729260695e-07","1.12730140368448e-06","Medium Risk"
"6936","18729","29250","0.000522534174628242","0.28743942569688","0.901991345347984","2.3206323538549e-05","0.00252863075660514","5.62572002093538e-07","1.16271849021191e-06","Medium Risk"
"6955","18728","31065","0.000554958090079532","0.30526624367004","0.957932298778084","2.46455655790067e-05","0.00268545489480416","5.97462374747891e-07","1.23482958224036e-06","Medium Risk"
"6974","18727","31996","0.000571589861586503","0.314414404087357","0.986639430732121","2.53841391755553e-05","0.00276593209357918","6.15367012947624e-07","1.27183471903693e-06","Medium Risk"
"6993","18726","42641","0.00076175657231873","0.419021250964119","1.31489805537355","3.382953711317e-05","0.00368616803450054","8.20101917136484e-07","1.69497888157307e-06","Medium Risk"
"7012","18725","45441","0.000811776937753228","0.446536545973318","1.4012416663894","3.60509750272419e-05","0.00392822258588521","8.73954427327067e-07","1.80628074001948e-06","Medium Risk"
"7031","18724","47752","0.000853061603652916","0.469230176958651","1.47245478787984","3.78831375485567e-05","0.00412786052055418","9.18370051200654e-07","1.89807853112876e-06","Medium Risk"
"7050","18723","50398","0.000900330848988517","0.495244285338719","1.55408764168504","3.9983377674528e-05","0.00435670899670187","9.69284462118959e-07","2.00330795380294e-06","Medium Risk"
"7069","18722","52908","0.000945170533717299","0.519924342026578","1.63153421144901","4.19759135942601e-05","0.00457382169884557","1.01758788768074e-06","2.10314101665046e-06","Medium Risk"
"7088","18721","55413","0.000989920896364949","0.544540576348418","1.70878050520125","4.39632968371412e-05","0.00479037294983381","1.06576640109402e-06","2.20271591225151e-06","Medium Risk"
"7107","18720","57298","0.0010235953209521","0.563063759513462","1.76690666817509","4.54587596827465e-05","0.00495332307592666","1.1020196889408e-06","2.27764386450219e-06","Medium Risk"
"7126","18719","58226","0.00104017349921039","0.572183995197461","1.79552617169154","4.61950787855195e-05","0.00503355461828427","1.11986967328401e-06","2.31453604322529e-06","Medium Risk"
"7145","18718","59655","0.00106570174999821","0.586207856763223","1.83953336287629","4.73272904435614e-05","0.00515692380327197","1.14731695842594e-06","2.37126383241827e-06","Medium Risk"
"7164","18717","61155","0.00109249837433812","0.600945993677544","1.88578196607692","4.8517168877113e-05","0.00528657653342984","1.17616221224218e-06","2.43088093003809e-06","Medium Risk"
"7183","18716","62162","0.00111048784147832","0.610822320091597","1.91677409921144","4.93145307058919e-05","0.00537345947466972","1.19549200567817e-06","2.47083156419048e-06","Medium Risk"
"7202","18715","62314","0.00111320323274476","0.612297701486487","1.92140387901999","4.94336451172486e-05","0.00538643853891534","1.19837959934477e-06","2.47679961545482e-06","Medium Risk"
"7221","18714","62935","0.00112429703522148","0.618399424493787","1.94055122225921","4.99262656334033e-05","0.00544011595086792","1.21032179732307e-06","2.50148163722529e-06","Medium Risk"
"7240","18713","64511","0.00115245135519461","0.633886688360759","1.98915060258869","5.11766245747785e-05","0.00557635881892521","1.24063323083457e-06","2.56412902116457e-06","Medium Risk"
"7259","18712","64767","0.00115702464574863","0.636401779786634","1.99704301572371","5.13796796192157e-05","0.00559848430682487","1.24555572890688e-06","2.574302793598e-06","Medium Risk"
"7278","18711","65225","0.00116520654838041","0.640902276579904","2.01116567529784","5.1743025685663e-05","0.00563807558621834","1.25436403168326e-06","2.59250771042174e-06","Medium Risk"
"7297","18710","65473","0.00116963692360461","0.643339312427329","2.01881314828228","5.19397789397209e-05","0.00565951441209899","1.25913376058366e-06","2.60236574097632e-06","Medium Risk"
"7316","18709","65784","0.00117519275705109","0.64637619104619","2.02834294129672","5.21849602943862e-05","0.00568623010936672","1.26507749248677e-06","2.61465018982713e-06","Medium Risk"
"7335","18708","64941","0.00116013305417206","0.638073179794631","2.00228790632345","5.1514619526133e-05","0.00561318776462842","1.24882696717394e-06","2.58106375789205e-06","Medium Risk"
"7354","18707","64979","0.00116081190198867","0.638467147789349","2.00352418670049","5.1546426397188e-05","0.00561665353689034","1.24959803524509e-06","2.58265739408479e-06","Medium Risk"
"7373","18706","65365","0.00116770756665214","0.642260007488194","2.01542626524864","5.18526416252985e-05","0.0056500196684387","1.25702136163558e-06","2.59799985482042e-06","Medium Risk"
"7392","18705","66609","0.00118993090043804","0.654483467795637","2.05378375702552","5.28394985046825e-05","0.00575755055989733","1.28094492925682e-06","2.64744485798719e-06","Medium Risk"
"7411","18704","67039","0.00119761259941548","0.658731689594908","2.06711477202725","5.31824772359347e-05","0.00579492255323635","1.2892594833134e-06","2.66462929962931e-06","Medium Risk"
"7430","18703","67620","0.00120799182524313","0.664466329927063","2.08511020162343","5.36454614580976e-05","0.00584537070552723","1.30048323275253e-06","2.68782643875783e-06","Medium Risk"
"7449","18702","68759","0.00122833939532524","0.675660413381008","2.12023748581584","5.45492119499445e-05","0.00594384607523347","1.32239211990334e-06","2.73310751939359e-06","Medium Risk"
"7468","18701","69233","0.00123680712861665","0.680315465114499","2.13484514224843","5.49250359565301e-05","0.00598479698848538","1.33150291522035e-06","2.75193762493774e-06","Medium Risk"
"7506","18699","72527","0.00129565251566709","0.71268001173278","2.236405813249","5.75379765375982e-05","0.00626951084708065","1.3948463057234e-06","2.88285514500016e-06","Medium Risk"
"7525","18698","74391","0.00132895178751349","0.731042270671119","2.294026992401","5.90204472209034e-05","0.00643104530812287","1.4307846351605e-06","2.95713214419017e-06","Medium Risk"
"7544","18697","77270","0.00138038344182989","0.759330142039361","2.38279496530731","6.13042588225887e-05","0.00667989628396659","1.48614921986217e-06","3.07155914392707e-06","Medium Risk"
"7563","18696","81051","0.00144792879958269","0.796480087597703","2.49937232518943","6.43035469472995e-05","0.00700670773203876","1.55885851922065e-06","3.22183403578063e-06","Medium Risk"
"7582","18695","83449","0.00149076766969409","0.820045455603788","2.57332097694413","6.62060888582721e-05","0.00721401441652172","1.60498029332005e-06","3.31715808203106e-06","Medium Risk"
"7601","18694","88966","0.00158932565401628","0.874259300812839","2.74344523550066","7.0583025074102e-05","0.00769093854095968","1.71108679338176e-06","3.53645799225465e-06","Medium Risk"
"7620","18693","92877","0.00165919338587854","0.912662270242506","2.8639546123102","7.36834756516985e-05","0.00802877295392998","1.78624849169787e-06","3.69180147906639e-06","Medium Risk"
"7639","18692","96723","0.00172789993068607","0.950455121256248","2.98254942388753","7.67346685280506e-05","0.00836124009973454","1.86021607567866e-06","3.84467698167e-06","Medium Risk"
"7658","18691","101966","0.00182156306496216","1.0019744956058","3.14421837263516","8.08940675623362e-05","0.00881446071908931","1.96104899901255e-06","4.05307751341729e-06","High Risk"
"7677","18690","107063","0.00191261799446918","1.05202843415059","3.30128875105845","8.49351551390767e-05","0.00925478976645894","2.05901379403516e-06","4.25555022471241e-06","High Risk"
"7696","18689","112581","0.00201119384320759","1.10621801574107","3.47133686983734","8.93101324399759e-05","0.00973150044163877","2.16507280571755e-06","4.47475198640305e-06","High Risk"
"7715","18688","116287","0.0020773993697434","1.1426324526143","3.58560618701869","9.22500395230266e-05","0.010051841552949","2.23634257884356e-06","4.62205167906181e-06","High Risk"
"7734","18687","120158","0.00214655252495659","1.18067070653634","3.70497107840978","9.53210449190895e-05","0.0103864675304454","2.31079046160418e-06","4.77591985863844e-06","High Risk"
"7753","18686","124577","0.00222549538026196","1.22409357775771","3.84123301929306","9.88267755477e-05","0.0107684624757952","2.39577703413308e-06","4.95156930249871e-06","High Risk"
"7772","18685","129747","0.00231785441215352","1.27489499999736","4.00064901826549","0.000102928210964409","0.011215367205176","2.49520479269219e-06","5.1570656529868e-06","High Risk"
"7791","18684","135653","0.00242336165438786","1.33284890991332","4.18250968350493","0.000107607100022767","0.0117251930188192","2.60863128960203e-06","5.39149446342573e-06","High Risk"
"7810","18683","139031","0.00248370765240133","1.36608115947666","4.28679322575005","0.000110290094303774","0.0120175401390978","2.6736729349003e-06","5.52592192042801e-06","High Risk"
"7817","18681","145562","0.0026003801547773","1.43030100678605","4.48831654264439","0.00011547486167048","0.0125824879735757","2.7993630276473e-06","5.78569701469068e-06","High Risk"
"7829","18682","141938","0.00253563951037208","1.39464684300751","4.37643297943487","0.000112596334975211","0.0122688350537896","2.72958124927353e-06","5.64147269550466e-06","High Risk"
"7867","18680","148412","0.00265129374102313","1.45830416594311","4.57619108226549","0.000117735687129356","0.0128288343102168","2.85417037800898e-06","5.89897232776689e-06","High Risk"
"7886","18679","154470","0.00275951637452391","1.51783263379502","4.76299274551706","0.000122541697583129","0.0133525116531526","2.97067857537899e-06","6.13977036755421e-06","High Risk"
"7905","18678","161808","0.00289060546079475","1.58993786677089","4.98926057896008","0.000128363088859582","0.0139868279421339","3.1118018230974e-06","6.43144256046521e-06","High Risk"
"7924","18677","168826","0.00301597793387308","1.6589009525219","5.20566828414905","0.000133930799956536","0.0145935024763514","3.24677530882376e-06","6.71040448348731e-06","High Risk"
"7943","18676","176615","0.00315512387186212","1.73543816259669","5.4458437608331","0.000140110005385392","0.0152668072707464","3.39657275363161e-06","7.02000442485733e-06","High Risk"
"7962","18675","182954","0.00326836640632257","1.7977269273299","5.64130729742192","0.000145138867462022","0.0158147671962628","3.51848336140205e-06","7.27196811533638e-06","High Risk"
"7981","18674","188739","0.00337171205419349","1.85457196728392","5.81968830392502","0.000149728232283972","0.0163148381800525","3.62973959515804e-06","7.50191144642648e-06","High Risk"
"8000","18673","196945","0.00351830745374903","1.9352034094075","6.07271157233043","0.000156237984134342","0.0170241603059537","3.78755020766249e-06","7.82807292696189e-06","High Risk"
"8019","18672","206500","0.00368900195079425","2.0308205225673","6.37276021154617","0.000163957599000775","0.0178653127421843","3.97469054394134e-06","8.21485280304203e-06","High Risk"
"8038","18671","215892","0.00385678454799454","2.121231501397","6.65647188481822","0.00017125689839602","0.0186606663414662","4.15164151456112e-06","8.58057339460173e-06","High Risk"
"8057","18670","229302","0.00409634636959333","2.25299050327633","7.06993457901446","0.000181894416263706","0.0198197622581239","4.40951819693132e-06","9.11355048139331e-06","High Risk"
"8076","18669","243483","0.00434968165610284","2.39232491085656","7.50716906569581","0.000193143531914837","0.0210454997073501","4.68222134627447e-06","9.67717076981923e-06","High Risk"
"8095","18668","254846","0.00455267501768577","2.50397125972717","7.85751780500613","0.000202157261633743","0.0220276627872145","4.90073385498232e-06","1.01287903549954e-05","High Risk"
"8114","18667","261850","0.00467779738893692","2.57278856391531","8.07346804439097","0.000207713203106172","0.0226330548677715","5.03542201928664e-06","1.04071625784025e-05","High Risk"
"8133","18666","269729","0.00481855112438636","2.6502031184125","8.31639664749105","0.000213963240636336","0.0233140777408026","5.18693658904017e-06","1.07203114573608e-05","High Risk"
"8152","18665","282843","0.00505282507878208","2.77905379333014","8.72073294664758","0.000224365955723349","0.0244475888408062","5.4391211388241e-06","1.12415240983887e-05","High Risk"
"8171","18664","297037","0.00530639260270253","2.91851593148639","9.15836825473271","0.000235625383658767","0.0256744499475205","5.71207428047679e-06","1.18056610685542e-05","High Risk"
"8190","18663","316838","0.00566012590840557","3.11306924962306","9.76888091750522","0.00025133257913215","0.0273859531724079","6.092851028248e-06","1.25926468474924e-05","High Risk"
"8209","18662","332680","0.00594313399026747","3.26872369464711","10.2573280466221","0.000263899287414021","0.0287552594745474","6.39749550267817e-06","1.32222831643419e-05","High Risk"
"8228","18661","350476","0.00626104914143616","3.44357702778989","10.806021715967","0.000278016011349394","0.0302934601406801","6.73971574424864e-06","1.39295807211311e-05","High Risk"
"8247","18660","365826","0.00653526793051457","3.59439736178301","11.279299296572","0.000290192439333659","0.0316202403286515","7.03489897127193e-06","1.45396626213735e-05","High Risk"
"8266","18659","383145","0.00684466175514317","3.76456396532874","11.8132859036401","0.000303930781760987","0.033117211408487","7.36794641810036e-06","1.52280019327936e-05","High Risk"
"8285","18658","399354","0.00713422607776023","3.92382434276813","12.3130485293096","0.000316788613760788","0.0345182394258699","7.67964836773037e-06","1.58722245726001e-05","High Risk"
"8304","18657","416024","0.00743202589625776","4.08761424294177","12.827024898605","0.000330012135226435","0.0359591140664876","8.00021542925991e-06","1.65347695417884e-05","High Risk"
"8323","18656","440056","0.00786134354701557","4.32373895085856","13.5679895120966","0.000349075582608706","0.0380363245861832","8.46235505869467e-06","1.74899153545979e-05","High Risk"
"8342","18655","458232","0.00818604717635037","4.5023259469927","14.128399499398","0.000363493742546296","0.0396073706250475","8.81188276777451e-06","1.82123159160837e-05","High Risk"
"8361","18654","478216","0.00854304967022288","4.69867731862258","14.7445544942389","0.000379346103252325","0.0413346914899608","9.19617863805683e-06","1.90065749841257e-05","High Risk"
"8380","18653","501417","0.00895752199109637","4.926637095103","15.4598973703051","0.000397750357692906","0.043340074365604","9.64233798985927e-06","1.99286929103488e-05","High Risk"
"8399","18652","523103","0.00934492972138657","5.13971134676261","16.1285291366242","0.00041495283438781","0.045214507926278","1.00593636225125e-05","2.07905975415316e-05","High Risk"
"8418","18651","545814","0.00975064847830902","5.36285666306996","16.8287641290098","0.00043296839503606","0.0471775375581358","1.04961001872634e-05","2.1693240540646e-05","High Risk"
"8437","18650","569575","0.0101751248722694","5.59631867974818","17.5613731578537","0.000451816870953592","0.0492313241409623","1.09530284385533e-05","2.26376155264219e-05","High Risk"
"8456","18649","594217","0.0106153398169255","5.838436899309","18.3211455449069","0.000471364202444683","0.0513612601274111","1.14268984763584e-05","2.36170056362443e-05","High Risk"
"8475","18648","606687","0.0108381090872712","5.96095999799919","18.705625768369","0.000481256062833203","0.0524391069641539","1.16666987917317e-05","2.41126226587865e-05","High Risk"
"8494","18647","627686","0.0112132439636138","6.16728417998757","19.3530756651197","0.000497913574966205","0.054254159548337","1.20705132923351e-05","2.4947222647268e-05","High Risk"
"8513","18646","652255","0.0116521548058853","6.40868514323689","20.1105972858286","0.000517402999014765","0.0563777857658137","1.25429795271713e-05","2.59237113903987e-05","High Risk"
"8532","18645","671301","0.0119924004773372","6.59582026253546","20.6978314747668","0.000532511288746903","0.058024030421195","1.29092374908121e-05","2.66806898836897e-05","High Risk"
"8551","18644","682891","0.0121994490614036","6.70969698377196","21.0551791724353","0.000541705086814501","0.0590258142895068","1.31321152498479e-05","2.71413315269346e-05","High Risk"
"8570","18643","694380","0.0124046933394311","6.82258133668708","21.4094127961207","0.00055081876636572","0.0600188682034875","1.33530507609405e-05","2.75979589505102e-05","High Risk"
"8589","18642","694385","0.0124047826615122","6.8226304638317","21.409566958199","0.000550822732628907","0.0600193003794445","1.33531469118287e-05","2.75981576742562e-05","High Risk"
"8608","18641","699537","0.0124968201339117","6.87325107365142","21.5684155637545","0.000554909570216851","0.060464614485531","1.34522207871137e-05","2.78029226221421e-05","High Risk"
"8627","18640","700193","0.0125085391909563","6.87969655502597","21.588641628437","0.000555429943946992","0.0605213159710886","1.34648357836562e-05","2.78289951776183e-05","High Risk"
"8646","18639","706236","0.0126164938582137","6.93907162201754","21.7749619163586","0.00056022356963487","0.0610436438327115","1.35810437472328e-05","2.80691726970427e-05","High Risk"
"8665","18638","700912","0.0125213837062232","6.88676103842279","21.6108101353071","0.000556000292593291","0.0605834628737043","1.3478662281391e-05","2.78575716522941e-05","High Risk"
"8684","18637","676240","0.0120806328290804","6.64434805599423","20.8501127757836","0.000536429163523078","0.0584509338315135","1.30042153382563e-05","2.68769891999957e-05","High Risk"
"8703","18636","653290","0.0116706444766798","6.41885446217388","20.1425088360518","0.000518224015494486","0.0564672461889114","1.25628827610455e-05","2.59648472058222e-05","High Risk"
"8722","18635","623093","0.011131192699885","6.12215598493672","19.2114623799263","0.000494270165602574","0.0538571627142424","1.198218908636e-05","2.47646750141857e-05","High Risk"
"8741","18634","611813","0.0109296820848488","6.01132514666686","18.8636727311169","0.000485322275852574","0.0528821737552641","1.17652726823976e-05","2.43163542431932e-05","High Risk"
"8760","18633","590000","0.0105400055736979","5.79700306553382","18.1911252480071","0.000468019056072719","0.0509967629252824","1.1345804817182e-05","2.34494020288617e-05","High Risk"
"8779","18632","567348","0.0101353408173328","5.57443744953302","17.4927093681463","0.000450050297330077","0.0490388329697172","1.09102028329129e-05","2.25491039699503e-05","High Risk"
"8798","18631","542910","0.00969877021358696","5.33432361747283","16.7392267938908","0.000430664789377017","0.0469265297623137","1.04402557513497e-05","2.1577821788965e-05","High Risk"
"8817","18630","528212","0.0094361990238883","5.18990946313856","16.2860519483057","0.000419005562112344","0.0456561053191344","1.01576106001582e-05","2.09936534652019e-05","High Risk"
"8836","18629","501739","0.00896327433312134","4.92980088321674","15.4698254081523","0.000398005785042153","0.0433679064972344","9.64853010706458e-06","1.99414907195916e-05","High Risk"
"8855","18628","475445","0.00849354737285895","4.67145105507242","14.6591178704047","0.000377148000194058","0.0410951795745948","9.14289181577138e-06","1.88964422840884e-05","High Risk"
"8874","18627","448336","0.00800926091337187","4.40509350235453","13.8232819138822","0.000355643714446472","0.0387520079709651","8.62158092968835e-06","1.7819001877986e-05","High Risk"
"8893","18626","428214","0.0076497931300601","4.20738622153305","13.2028720456782","0.00033968188487648","0.0370127590496388","8.23463129488947e-06","1.70192580345542e-05","High Risk"
"8912","18625","397554","0.00710207012855234","3.90613857070379","12.2575501810953","0.000315360759013447","0.0343626560813521","7.64503404794913e-06","1.58006840240375e-05","High Risk"
"8931","18624","378925","0.00676927391866689","3.72310065526679","11.6831731094934","0.00030058325563111","0.0327524549007842","7.28679506839102e-06","1.50602790911635e-05","High Risk"
"8950","18623","370470","0.00661823027947093","3.64002665370901","11.4224850349647","0.000293876304581797","0.0320216453575074","7.12420391630751e-06","1.47242372366651e-05","High Risk"
"8969","18622","356631","0.00637100462331092","3.50405254282101","10.9957952344441","0.000282898481332661","0.0308254687437397","6.8580774877228e-06","1.41742096524661e-05","High Risk"
"8988","18621","342970","0.00612695883323925","3.36982735828159","10.5745936039136","0.000272061857052984","0.0296446775940409","6.59537403076089e-06","1.36312566336249e-05","High Risk"
"9007","18620","325031","0.00580648907055015","3.19356898880258","10.0214908991271","0.000257831697990461","0.0280941166955381","6.25040387378559e-06","1.29182755776999e-05","High Risk"
"9026","18619","303744","0.00542620924233438","2.98441508328391","9.36516126666217","0.000240945729097885","0.0262541707762322","5.84105108201719e-06","1.20722291014484e-05","High Risk"
"9045","18618","281915","0.00503624690052378","2.76993579528808","8.69212046490157","0.000223629817275832","0.0243673769831881","5.42127553395911e-06","1.12046409711298e-05","High Risk"
"9064","18617","264796","0.00473042595914051","2.60173427752728","8.1643003409683","0.000210050125375986","0.0228876929416324","5.09207412266193e-06","1.052425060955e-05","High Risk"
"9083","18616","246935","0.00441134962091709","2.4262422915044","7.61360256460448","0.000195881840019181","0.0213438739880587","4.74860391954381e-06","9.81436964406267e-06","High Risk"
"9102","18615","236826","0.00423075823728232","2.32691703050528","7.30191767455006","0.00018786284910759","0.0204701006382084","4.55420605361687e-06","9.4125899743851e-06","High Risk"
"9121","18614","225786","0.00403353508214059","2.21844429517732","6.96152780550261","0.000179105339990568","0.0195158561251658","4.34190489229198e-06","8.97380794320098e-06","High Risk"
"9140","18613","215377","0.00384758437363784","2.11617140550081","6.64059319074582","0.000170848373287753","0.0186161522178959","4.14173797306816e-06","8.56010484876298e-06","High Risk"
"9159","18612","205268","0.00366699299000307","2.01684614450169","6.3289083006914","0.000162829382376161","0.0177423788680456","3.94734010714123e-06","8.15832517908541e-06","High Risk"
"9178","18611","200382","0.00357970745231987","1.96883909877593","6.17826111770536","0.000158953549989769","0.0173200565228711","3.85338145911283e-06","7.96413233448707e-06","High Risk"
"9197","18610","193369","0.00345442430132268","1.89993336572747","5.96203338657948","0.000153390469243603","0.0167138865255914","3.71852022320962e-06","7.68540240833723e-06","High Risk"
"9216","18609","186259","0.00332740830195151","1.83007456607333","5.74281491113315","0.000147750442991608","0.0160993323147461","3.58179366007375e-06","7.40281724151485e-06","High Risk"
"9235","18608","182114","0.00325336029669222","1.78934816318072","5.61501454816198","0.000144462410809538","0.0157410584463981","3.50208457368863e-06","7.23807525607479e-06","High Risk"
"9254","18607","176489","0.00315287295541756","1.73408012547966","5.44158220999242","0.000140000364724099","0.0152548604947799","3.39391482437227e-06","7.01451104181658e-06","High Risk"
"9273","18606","173504","0.00309954767298114","1.70475122013963","5.34954744920378","0.000137632505601426","0.0149968514484546","3.3365127440684e-06","6.89587296545022e-06","High Risk"
"9292","18605","176437","0.00315194400577378","1.73356920317558","5.43997892437734","0.000139959115586953","0.0152503658648272","3.39291485513415e-06","7.0124443148581e-06","High Risk"
"9311","18604","175832","0.00314113603395668","1.72762481867617","5.42132531289422","0.000139479197741319","0.0151980725740309","3.38128059765213e-06","6.98839874159122e-06","High Risk"
"9330","18603","177538","0.00317161272803927","1.7443870004216","5.47392541403507","0.000140832486740743","0.0153455310105573","3.41408728073367e-06","7.05620328372891e-06","High Risk"
"9349","18602","179912","0.00321402285216124","1.76771256868868","5.54712156884654","0.000142715668501958","0.015550728154938","3.45973972248959e-06","7.15055731833317e-06","High Risk"
"9368","18601","184861","0.00330243384806671","1.81633861643669","5.69971119402008","0.000146641475804507","0.0159784959171706","3.55490987171032e-06","7.34725408213121e-06","High Risk"
"9387","18600","189294","0.00338162680519926","1.85989474285959","5.83639129270552","0.000150157964746151","0.0163616631206414","3.64015724926043e-06","7.52344255534128e-06","High Risk"
"9406","18599","197593","0.00352988359546387","1.94143597750513","6.09226951038894","0.000156741168384029","0.0170789887740599","3.79974849362958e-06","7.8532842289642e-06","High Risk"
"9425","18598","201459","0.00359894742859593","1.97942108572776","6.2114676293869","0.000159807883080261","0.0174131472240076","3.87409236044861e-06","8.00693742937705e-06","High Risk"
"9444","18597","207390","0.00370490128123593","2.03769570467976","6.39433468675288","0.000164512664472748","0.0179257943441938","3.98814654412777e-06","8.24266353689091e-06","High Risk"
"9463","18596","215944","0.00385771349763832","2.12174242370108","6.6580751704333","0.000171298147533165","0.018665160971419","4.15264148379925e-06","8.5826401215602e-06","High Risk"
"9482","18595","227888","0.00407108608504891","2.2390973467769","7.02633754325059","0.000180772757034407","0.019697542897486","4.38232672572539e-06","9.05735140602245e-06","High Risk"
"9501","18594","238863","0.00426714805313592","2.34693142922476","7.3647233052792","0.000189478704729997","0.0206461691230877","4.59337792550264e-06","9.49355002850848e-06","High Risk"
"9520","18593","251129","0.00448627298257148","2.46745014041431","7.74291371594369","0.000199208741580485","0.0217063831807852","4.82925528463408e-06","9.9810591222136e-06","High Risk"
"9539","18592","267335","0.00477578371193986","2.62668104156692","8.24258384436608","0.000212064193822374","0.0231071518925939","5.14089954373112e-06","1.06251625277725e-05","High Risk"
"9558","18591","271412","0.00484861693689574","2.66673931529265","8.36828760307137","0.0002152982848251","0.0234595481679267","5.21930097803562e-06","1.07872018702668e-05","High Risk"
"9577","18590","280180","0.00500525213837062","2.75288867610384","8.63862622370616","0.000222253523949923","0.0242174119261112","5.38791117572553e-06","1.11356838312652e-05","High Risk"
"9596","18589","285887","0.00510720436177587","2.80896239897673","8.81458681996104","0.00022678061675163","0.0247106975634241","5.4976577996097e-06","1.1362507114958e-05","High Risk"
"9615","18588","287512","0.0051362340381441","2.82492872097926","8.86468949543224","0.000228069652287423","0.0248511547494471","5.52890683830109e-06","1.14270923324103e-05","High Risk"
"9634","18587","291772","0.00521233645126945","2.86678504819819","8.99603558620599","0.000231448908522796","0.0252193686648059","5.61082739511667e-06","1.15964049640086e-05","High Risk"
"9653","18586","294195","0.00525562193178651","2.89059206248258","9.07074252938552","0.000233370959663243","0.0254288011335652","5.65742211557775e-06","1.16927064913237e-05","High Risk"
