"","X.18520.","X.1094.","X.0.000124186050682666.","X.0.0683023278754661.","X.1.3053244930159.","X.0.000257337035026862.","X.0.00187769308475716.","X.3.79927746937207e.05.","X.1.28934912221235e.05.","X.Low.Risk."
"8674","18917","1709","0.000193998135847053","0.106698974715879","2.03912208278262","0.000402000907551103","0.00293325181156306","5.93506873414709e-05","2.0141660419204e-05","Medium Risk"
"8723","18916","1815","0.000206030787924167","0.113316933358292","2.16559776492125","0.000426934843303249","0.00311518551081741","6.3031888545798e-05","2.13909383621154e-05","Medium Risk"
"8772","18915","1991","0.000226009530995601","0.124305242047581","2.37559512394391","0.00046833458568417","0.00341726410580577","6.91440716775115e-05","2.34652111729872e-05","Medium Risk"
"8821","18914","2143","0.00024326390001184","0.133795145006512","2.55695647946349","0.00050408890864951","0.00367815016511389","7.44227752912643e-05","2.52566286005583e-05","Medium Risk"
"8870","18913","2416","0.00027425365488969","0.150839510189329","2.88269101931114","0.000568305554501735","0.00414671525847651","8.39036048080701e-05","2.84741085856037e-05","Medium Risk"
"8919","18912","2594","0.00029445942913239","0.161952686022815","3.09507471195908","0.000610175748500621","0.00445222656477155","9.0085244566281e-05","3.05719526784173e-05","Medium Risk"
"8968","18911","2686","0.00030490286301064","0.167696574655852","3.20484605872094","0.000631816522927011","0.0046101312848791","9.32802493851316e-05","3.16562316477366e-05","Medium Risk"
"9017","18910","2967","0.000336800742573555","0.185240408415455","3.54012593306962","0.000697914975251096","0.00509242722346846","0.000103038905407924","3.4967996760549e-05","Medium Risk"
"9066","18909","3268","0.000370968933849133","0.204032913617023","3.89926914367089","0.00076871794375483","0.00560905027512468","0.000113492127695685","3.85154746927786e-05","Medium Risk"
"9115","18908","3342","0.000379369087185986","0.208652997952292","3.98756348780541","0.000786124653619535","0.00573606059347206","0.000116062022876064","3.93876121246224e-05","Medium Risk"
"9164","18907","3717","0.000421937431798417","0.232065587489129","4.43500104254123","0.000874334331987975","0.00637969396347566","0.000129085140344205","4.38072274886958e-05","Medium Risk"
"9213","18906","4099","0.00046530038551028","0.255915212030654","4.89079076496543","0.000964190591019293","0.00703534182305265","0.000142351356005084","4.83093423395653e-05","Medium Risk"
"9262","18905","4168","0.000473132960918968","0.260223128505432","4.97311927503679","0.000980421171839085","0.00715377036313332","0.000144747609619221","4.91225515665548e-05","Medium Risk"
"9311","18904","4340","0.000492657641647869","0.270961702906328","5.17834396680895","0.00102088001098408","0.0074489835355083","0.000150720879497941","5.11496818135432e-05","Medium Risk"
"9360","18903","4671","0.000530231300492442","0.291627215270843","5.57328218178907","0.00109873975375729","0.00801709725676481","0.000162215951183153","5.50507289748986e-05","Medium Risk"
"9409","18902","5153","0.00058494581276762","0.321720197022191","6.14838858547616","0.00121211859368685","0.0088443806816761","0.000178954998168869","6.07314079228543e-05","Medium Risk"
"9458","18901","5647","0.000641022512070396","0.352562381638718","6.73781299091478","0.00132832014332421","0.0096922603744275","0.000196110784913566","6.65535145624604e-05","Medium Risk"
"9507","18900","6241","0.000708450769936487","0.389647923465068","7.44655407761628","0.00146804427385982","0.0107117756325132","0.000216739402983099","7.35541852991527e-05","Medium Risk"
"9556","18899","7003","0.000794949646188947","0.437222305403921","8.35574718883942","0.00164728634030449","0.0120196386403605","0.00024320237767836","8.25348437189499e-05","Medium Risk"
"9605","18898","7664","0.000869983448292459","0.478490896560852","9.14443045198703","0.00180277060004193","0.0131541497272202","0.000266157792735534","9.032515240069e-05","Medium Risk"
"9654","18897","7975","0.000905286795424368","0.497907737483403","9.51550533071459","0.00187592582663549","0.0136879363354098","0.000276958298155779","9.39904867426282e-05","Medium Risk"
"9703","18896","8736","0.000991672156091195","0.545419685850157","10.4235052751251","0.00205493266727117","0.0149940829876038","0.000303386544537792","0.000102959359521455","Medium Risk"
"9752","18895","9574","0.00108679821685177","0.597739019268476","11.423379064108","0.00225205189519851","0.0164323890251052","0.000332488871039928","0.000112835726655037","Medium Risk"
"9801","18894","10643","0.00120814637789361","0.664480507841486","12.6988743868082","0.00250350828500081","0.0182671732185288","0.00036961343790244","0.000125434576852889","Medium Risk"
"9850","18893","11591","0.00131575915307384","0.723667534190611","13.8299965251803","0.00272650235191623","0.0198942783778979","0.000402535878861898","0.000136607364493267","Medium Risk"
"9899","18892","13011","0.00147695128467291","0.8123232065701","15.5242933991132","0.00306052300067139","0.0223315034056448","0.000451850083674588","0.000153342974671892","Medium Risk"
"9948","18891","14415","0.00163632716690185","0.899979941796019","17.199499604044","0.00339078003648283","0.0247412667429383","0.000500608635475305","0.000169890014594983","Medium Risk"
"9997","18890","15071","0.0017107933910772","0.940936365092459","17.9822170331285","0.00354508816717535","0.0258671960515312","0.000523390408966238","0.000177621395071868","Medium Risk"
"10046","18889","16423","0.00186426646285322","1.02534655456927","19.5953785638026","0.0038631134609197","0.0281877088948509","0.000570343088478039","0.000193555581664474","High Risk"
"10095","18888","18110","0.00205576725581634","1.13067199069899","21.6082509767074","0.00425993940067318","0.0310832008820404","0.000628929752928046","0.000213437957982319","High Risk"
"10144","18887","19678","0.00223375969408912","1.22856783174902","23.4791365389093","0.00462877346915775","0.0337744465464821","0.000683383748101495","0.000231917843024632","High Risk"
"10193","18886","21321","0.00242026580128438","1.33114619070641","25.4395096120585","0.00501524947331601","0.0365944188849245","0.000740442366768573","0.000251281651139759","High Risk"
"10242","18885","23165","0.00262958854119191","1.44627369765555","27.6397092145459","0.00544900586507975","0.0397593787096889","0.000804481376398574","0.000273014373090029","High Risk"
"10291","18884","24569","0.00278896442342085","1.53393043288147","29.3149154194768","0.00577926290089119","0.0421691420469824","0.00085323992819929","0.00028956141301312","High Risk"
"10340","18883","25721","0.00291973437807024","1.60585390793863","30.6894435876251","0.00605024303283904","0.0441463837596334","0.000893246945061417","0.000303138471411554","High Risk"
"10389","18882","26963","0.00306072073542661","1.68339640448464","32.1713567689101","0.00634239348759531","0.0462780974810853","0.000936379510115896","0.000317776237497365","High Risk"
"10438","18881","28341","0.00321714521242909","1.769429866836","33.8155406367126","0.0066665346523732","0.0486432355713919","0.000984235125772156","0.000334016850755213","High Risk"
"10487","18880","29846","0.00338798616880698","1.86339239284384","35.6112566897189","0.00702054949489188","0.051226350829673","0.00103650123721096","0.000351754240416361","High Risk"
"10536","18879","31187","0.00354021056914104","1.94711581302757","37.2112933854541","0.00733598730473742","0.0535279837608058","0.00108307190527703","0.000367558784958288","High Risk"
"10585","18878","31983","0.00363056897530502","1.99681293641776","38.1610541683066","0.00752322704868749","0.0548942028608668","0.00111071564262273","0.000376940155171095","High Risk"
"10634","18877","32702","0.00371218668137526","2.04170267475639","39.0189411065867","0.00769235440534591","0.0561282625756204","0.00113568529984831","0.000385414031029145","High Risk"
"10683","18876","33335","0.00378404204708104","2.08122312589457","39.7742156989807","0.00784125234243184","0.0572147157041864","0.00115766832213453","0.000392874341763701","High Risk"
"10732","18875","33737","0.00382967531250557","2.10632142187806","40.2538687576575","0.00793581311764281","0.0579046906768303","0.00117162910406038","0.000397612169433987","High Risk"
"10781","18874","33940","0.0038527189763891","2.118995437014","40.4960816206211","0.00798356395686626","0.0582531108744589","0.0011786789516498","0.000400004654551072","High Risk"
"10830","18873","34222","0.00388473037153765","2.13660170434571","40.8325546617825","0.00804989763499932","0.0587371231687016","0.00118847233598584","0.000403328205304856","High Risk"
"10879","18872","34164","0.00387814646757092","2.13298055716401","40.76335098665","0.00803625453807834","0.0586375745408077","0.00118645809381743","0.000402644638128546","High Risk"
"10928","18871","33456","0.00379777743294265","2.08877758811846","39.9185888833088","0.00786971466531873","0.0574223947382409","0.00116187044803759","0.000394300404321175","High Risk"
"10977","18870","32966","0.00374215479598241","2.05818513779033","39.3339371451207","0.00775445401891729","0.0565813804681029","0.00114485357454588","0.000388525440245452","High Risk"
"11026","18869","32326","0.0036695048211772","2.01822765164746","38.5703103850383","0.00760390950116849","0.0554829128499634","0.00112262745406692","0.0003809826300241","High Risk"
"11075","18868","31701","0.00359855758015648","1.97920666908606","37.8245811271453","0.00745689337055442","0.0544101905666241","0.00110092225828669","0.000373616604417311","High Risk"
"11124","18867","30888","0.00350626940903673","1.9284481749702","36.8545365084781","0.00726565478785165","0.0530147934204563","0.00107268813961576","0.000364034878308","High Risk"
"11173","18866","29635","0.00336403438023839","1.85021890913111","35.3594984922542","0.00697091684919657","0.0508641997868176","0.00102917356311555","0.00034926747017151","High Risk"
"11222","18865","28460","0.00323065356711944","1.77685946191569","33.9575274874154","0.00669452652364212","0.0488474818941397","0.000988367795048712","0.000335419342030746","High Risk"
"11271","18864","27142","0.00308104002525495","1.69457201389022","32.3849336283706","0.00638449890740318","0.0465853251430337","0.000942595878187356","0.000319885867231149","High Risk"
"11320","18863","25471","0.00289135548166195","1.59024551491408","30.3911518844679","0.00599143658059341","0.0437172948462977","0.000884564866749323","0.000300192061168838","High Risk"
"11369","18862","24909","0.00282755972253612","1.55515784739487","29.7205921357705","0.00585923967594524","0.0427527029691189","0.000865047554703737","0.000293568530943213","High Risk"
"11418","18861","23852","0.00270757374852189","1.48916556168704","28.4594148148219","0.00561060599585074","0.0409385150435355","0.000828339727600206","0.000281111108437012","High Risk"
"11467","18860","22419","0.00254490591430958","1.39969825287027","26.7496067723249","0.0052735274115788","0.0384789773922951","0.000778574054715287","0.000264222284925766","High Risk"
"11516","18859","21144","0.00240017354262732","1.32009544844502","25.2283190862231","0.00497361450512611","0.0362906239342828","0.00073429545532361","0.000249195592687916","High Risk"
"11565","18858","19786","0.0022460193773375","1.23531065753562","23.6079985546733","0.00465417785652786","0.0339598129570431","0.00068713440593232","0.000233190692249485","High Risk"
"11614","18857","18714","0.00212433066953876","1.16838186824632","22.3289237315352","0.00440201578929862","0.0321198796966595","0.000649905654130063","0.00022055648512872","High Risk"
"11663","18856","17936","0.00203601554391617","1.11980854915389","21.40063995131","0.00421901010991023","0.0307845549983587","0.000622887026422828","0.000211387256453389","High Risk"
"11712","18855","17420","0.00197744150172947","1.08759282595121","20.7849658759935","0.00409763359247526","0.0298989154812338","0.000604967216786667","0.000205305865712424","High Risk"
"11761","18854","16546","0.00187822887988609","1.03302588393735","19.742138081756","0.00389204623542455","0.0283988206402121","0.000574614671007589","0.000195005215503891","High Risk"
"11810","18853","15758","0.00178877859840717","0.983828229123945","18.8019226334045","0.00370668829794633","0.0270463323853778","0.000547248760167871","0.000185718130418851","Medium Risk"
"11859","18852","15079","0.00171170151576226","0.941435833669245","17.9917623676295","0.00354696997364721","0.025880926896758","0.000523668235472225","0.000177715680199635","Medium Risk"
"11908","18851","14357","0.00162974326293513","0.896358794614321","17.1302959289115","0.00337713693956184","0.0246417181150444","0.000498594393306899","0.000169206447418673","Medium Risk"
"11957","18850","13666","0.00155130399326262","0.853217196294443","16.305817661385","0.00321459590555493","0.0234557163585844","0.000474597128852273","0.000161062569507807","Medium Risk"
"12006","18849","13710","0.00155629867903048","0.855964273466765","16.3583170011407","0.00322494584115016","0.0235312360073315","0.000476125174635202","0.000161581137710525","Medium Risk"
"12055","18848","13089","0.0014858055003523","0.817193025193763","15.6173604104982","0.00307887061377202","0.0224653791466056","0.000454558892107962","0.000154262254667619","Medium Risk"
"12104","18847","12396","0.00140713919950852","0.773926559729688","14.7904958093465","0.00291585912814715","0.0212759446788389","0.000430492171026839","0.000146094805474811","Medium Risk"
"12153","18846","11556","0.00131178610757668","0.721482359167173","13.7882356867383","0.00271826944860184","0.0198342059300309","0.000401320387898205","0.000136194867059287","Medium Risk"
"12202","18845","10625","0.00120610309735221","0.663356703543718","12.6773973841809","0.00249927422043913","0.0182362788167686","0.000368988328263969","0.000125222435315414","Medium Risk"
"12251","18844","10001","0.00113526937191713","0.624398154554421","11.9328612931005","0.00235249331563404","0.0171652728890826","0.000347317860796984","0.000117868195349596","Medium Risk"
"12300","18843","9268","0.00105206244764803","0.578634346206417","11.0582700194437","0.00218007279764987","0.0159071841951822","0.000321862007185927","0.000109229320517953","Medium Risk"
"12349","18842","8503","0.000965223024638671","0.530872663551269","10.1454974077826","0.00200012505377825","0.0145941721203749","0.000295294847550921","0.000100213305175244","Medium Risk"
"12398","18841","8279","0.000939795533456846","0.516887543401265","9.87822804175376","0.00194743447256617","0.0142097084540261","0.000287515705383285","9.75733215977704e-05","Medium Risk"
"12447","18840","7651","0.000868507745679228","0.477679260123575","9.12891928342287","0.00179971266452515","0.0131318371037267","0.000265706324663306","9.01719390680688e-05","Medium Risk"
"12496","18839","6991","0.000793587459161349","0.436473102538742","8.34142918708786","0.0016444636305967","0.0119990423725204","0.000242785637919379","8.23934160272996e-05","Medium Risk"
"12545","18838","6363","0.000722299671383731","0.397264819261052","7.592120428757","0.00149674182255569","0.010921171022221","0.000220976257199401","7.49920334975979e-05","Medium Risk"
"12594","18837","5755","0.000653282195318776","0.359305207425327","6.86667500667869","0.00135372453069432","0.00987762678498854","0.00019986144274439","6.78263637873135e-05","Medium Risk"
"12643","18836","5306","0.000602313697369492","0.331272533553221","6.33094310780837","0.00124810814246118","0.00910698309663757","0.00018426843009587","6.25346109913963e-05","Medium Risk"
"12692","18835","4790","0.000543739655182787","0.299056810350533","5.7152690324919","0.0011267316250262","0.00822134357951262","0.000166348620459709","5.64532202504313e-05","Medium Risk"
"12741","18834","4520","0.000513090447061836","0.28219974588401","5.39311399308214","0.00106322065660093","0.00775792755311003","0.000156971975882649","5.32710971882984e-05","Medium Risk"
"12790","18833","4215","0.000478468193443726","0.263157506394049","5.02919811523036","0.000991476784861263","0.00723443907884043","0.000146379840341895","4.96764766921853e-05","Medium Risk"
"12839","18832","4132","0.000469046399836174","0.257975519909896","4.93016526978217","0.000971953042715715","0.00709198155961297","0.00014349739034228","4.86982684916038e-05","Medium Risk"
"12888","18831","3896","0.000442256721626751","0.243241196894713","4.64857790200176","0.000916439751795844","0.00668692162542404","0.000135301508415663","4.59168572224802e-05","Medium Risk"
"12937","18830","3560","0.000404115484854013","0.222263516669707","4.2476738529585","0.000837403879977722","0.00611022612590082","0.00012363279516421","4.19568818562704e-05","Medium Risk"
"12986","18829","3220","0.000365520185738742","0.201036102156308","3.84199713666469","0.00075742710492367","0.00552666520376422","0.000111825168659763","3.79497639261772e-05","Medium Risk"
"13035","18828","3043","0.000345427927081674","0.189985359894921","3.63080661082941","0.000715792136733766","0.00522287025312252","0.000105678257214801","3.58637054743345e-05","Medium Risk"
"13084","18827","2896","0.000328741135993601","0.180807624796481","3.45541108937297","0.000681213942813338","0.00497056597208111","0.00010057319516729","3.41312162516177e-05","Medium Risk"
"13133","18826","2722","0.000308989424093433","0.169944183251388","3.24780006397558","0.000640284652050382","0.00467192008839945","9.45304686620731e-05","3.20805147226877e-05","Medium Risk"
"13182","18825","2490","0.000282653808226543","0.155459594524598","2.97098536344568","0.00058571226436644","0.00427372557682389","8.647349998845e-05","2.93462460174476e-05","Medium Risk"
"13231","18824","2359","0.0002677832665086","0.14728079657973","2.81468051099131","0.000554897683389732","0.00404888298623596","8.19240909529132e-05","2.78023270502646e-05","Medium Risk"
"13280","18823","2143","0.00024326390001184","0.133795145006512","2.55695647946349","0.00050408890864951","0.00367815016511389","7.44227752912643e-05","2.52566286005583e-05","Medium Risk"
"13329","18822","1902","0.000215906643874251","0.118748654130838","2.26940327761996","0.000447399488684727","0.00326450845265825","6.60532517984065e-05","2.24162891265804e-05","Medium Risk"
"13378","18821","1778","0.00020183071125574","0.111006891190657","2.12145059285399","0.000418231488370896","0.00305168035164372","6.17469409556083e-05","2.09548696461935e-05","Medium Risk"
"13427","18820","1714","0.000194565713775218","0.10701114257637","2.04508791684574","0.000403177036596016","0.00294183358982978","5.95243289077122e-05","2.02005886240583e-05","Medium Risk"
"13476","18819","1644","0.000186619622780898","0.102640792529494","1.96156623996172","0.00038671122996724","0.00282168869409577","5.70933469803258e-05","1.93755937560979e-05","Medium Risk"
"13525","18818","1532","0.000173905877189985","0.0956482324544919","1.82793155694731","0.000360365939361199","0.00262945686092136","5.32037758965083e-05","1.80556019673613e-05","Low Risk"
"13574","18817","1509","0.000171295018720423","0.0942122602962325","1.80048872025685","0.000354955745754602","0.00258998068089448","5.24050246917959e-05","1.77845322250315e-05","Low Risk"
"13623","18816","1500","0.000170273378449724","0.0936503581473485","1.78975021894318","0.000352838713473759","0.00257453348001439","5.20924698725603e-05","1.76784614562937e-05","Low Risk"
"13672","18815","1474","0.000167321973223263","0.0920270852727944","1.75872788181484","0.000346722842440214","0.00252990823302747","5.11895337281027e-05","1.73720347910513e-05","Low Risk"
"13721","18814","1445","0.000164030021239901","0.0902165116819457","1.7241260442486","0.000339901293979721","0.00248013391908053","5.01824126438998e-05","1.70302512028963e-05","Low Risk"
"13770","18813","1410","0.000160056975742741","0.0880313366585075","1.68236520580659","0.000331668390665334","0.00242006147121353","4.89669216802066e-05","1.66177537689161e-05","Low Risk"
"13819","18812","1428","0.000162100256284138","0.0891551409562757","1.70384220843391","0.000335902455227019","0.0024509558729737","4.95920313186774e-05","1.68298953063916e-05","Low Risk"
"13868","18811","1391","0.000157900179615711","0.0868450987886411","1.65969503636665","0.000327199100294666","0.00238745071380001","4.83070837284876e-05","1.63938265904697e-05","Low Risk"
"13917","18810","1347","0.000152905493847853","0.0840980216163189","1.60719569661098","0.000316849164699436","0.00231193106505292","4.67790379455593e-05","1.58752583877518e-05","Low Risk"
"13966","18809","1334","0.000151429791234622","0.0832863851790419","1.5916845280468","0.000313791229182663","0.00228961844155946","4.63275698733302e-05","1.57220450551305e-05","Low Risk"
"14015","18808","1334","0.000151429791234622","0.0832863851790419","1.5916845280468","0.000313791229182663","0.00228961844155946","4.63275698733302e-05","1.57220450551305e-05","Low Risk"
"14064","18807","1343","0.00015245143150532","0.083848287327926","1.60242302936047","0.000315908261463506","0.00230506564243955","4.66401246925658e-05","1.58281158238683e-05","Low Risk"
"14113","18806","1360","0.000154381196461083","0.0849096580535959","1.62270686517515","0.000319907100216208","0.00233424368854638","4.72305060177879e-05","1.6028471720373e-05","Low Risk"
"14162","18805","1360","0.000154381196461083","0.0849096580535959","1.62270686517516","0.000319907100216208","0.00233424368854638","4.72305060177883e-05","1.6028471720373e-05","Low Risk"
"14211","18804","1398","0.000158694788715143","0.0872821337933287","1.66804720405505","0.000328845680957543","0.00239946520337341","4.85501819212263e-05","1.64763260772657e-05","Low Risk"
"14260","18803","1412","0.000160284006914007","0.088156203802704","1.68475153943186","0.000332138842283299","0.00242349418252021","4.90363783067036e-05","1.66413250508578e-05","Low Risk"
"14309","18802","1444","0.000163916505654268","0.0901540781098474","1.72293287743596","0.000339666068170739","0.00247841756342719","5.01476843306512e-05","1.70184655619254e-05","Low Risk"
"14358","18801","1472","0.000167094942051996","0.0919022181285979","1.75634154818959","0.000346252390822249","0.00252647552172079","5.11200771016062e-05","1.73484635091096e-05","Low Risk"
"14407","18800","1555","0.000176516735659548","0.0970842046127512","1.85537439363777","0.000365776132967797","0.00266893304094825","5.40025271012208e-05","1.83266717096912e-05","Low Risk"
"14456","18799","1585","0.000179922203228542","0.0989572117756982","1.89116939801664","0.000372832907237272","0.00272042371054854","5.50443764986723e-05","1.8680240938817e-05","Low Risk"
"14505","18798","1624","0.000184349311068235","0.101392121087529","1.93770290370915","0.00038200671378759","0.00278736158102891","5.63987807153585e-05","1.91398809366807e-05","Medium Risk"
"14554","18797","1687","0.000191500792963123","0.105325436129718","2.01287241290477","0.000396825939753488","0.00289549198718952","5.85866644500063e-05","1.9882376317845e-05","Medium Risk"
"14603","18796","1797","0.00020398750738277","0.112193129060523","2.14412076229394","0.000422700778741563","0.00308429110905724","6.24067789073273e-05","2.11787968246399e-05","Medium Risk"
"14652","18795","1928","0.000218858049100713","0.120371927005392","2.30042561474832","0.000453515359718272","0.00330913369964516","6.69561879428646e-05","2.27227157918229e-05","Medium Risk"
"14701","18794","2033","0.000230777185592193","0.126927452075706","2.42570813007433","0.000478214069661435","0.00348935104324617","7.06026608339434e-05","2.39602080937634e-05","Medium Risk"
"14750","18793","2124","0.00024110710388481","0.132608907136645","2.53428631002355","0.000499619618278843","0.00364553940770038","7.37629373395453e-05","2.50327014221119e-05","Medium Risk"
"14799","18792","2165","0.000245761242895769","0.135168683592673","2.58320614934134","0.000509263876447126","0.00371590998948744","7.51867981827289e-05","2.55159127019173e-05","Medium Risk"
"14848","18791","2266","0.000257226317044717","0.141474474374594","2.70371599741683","0.000533021683154359","0.00388926191047507","7.86943578208143e-05","2.67062624399744e-05","Medium Risk"
"14897","18790","2356","0.000267442719751701","0.147093495863435","2.81110101055342","0.000554192005962784","0.00404373391927593","8.1819906013168e-05","2.7766970127352e-05","Medium Risk"
"14946","18789","2512","0.000285151151110472","0.15683313311076","2.99723503332351","0.000590887232164055","0.00431148540119743","8.72375228799142e-05","2.96055301188065e-05","Medium Risk"
"14995","18788","2673","0.000303427160397409","0.166884938218575","3.18933489015676","0.000628758587410239","0.00458781866138564","9.28287813129026e-05","3.15030183151154e-05","Medium Risk"
"15044","18787","2851","0.00032363293464011","0.17799811405206","3.40171858280468","0.000670628781409125","0.00489332996768068","9.9010421071113e-05","3.36008624079289e-05","Medium Risk"
"15093","18786","2988","0.000339184569871851","0.186551513429518","3.56518243613483","0.000702854717239728","0.00512847069218866","0.00010376819998614","3.52154952209371e-05","Medium Risk"
"15142","18785","3132","0.000355530814203025","0.195541947811664","3.73699845715338","0.000736727233733209","0.00537562590627004","0.000108769077093906","3.69126275207413e-05","Medium Risk"
"15191","18784","3261","0.000370174324749701","0.203595878612336","3.89091697598248","0.000767071363091952","0.00559703578555128","0.000113249029502946","3.84329752059825e-05","Medium Risk"
"15240","18783","3493","0.000396509940616592","0.218080467339125","4.16773167651236","0.000821643750775894","0.00599523029712684","0.000121305998176569","4.11672439112226e-05","Medium Risk"
"15289","18782","3719","0.000422164462969684","0.232190454633326","4.43738737616648","0.00087480478360594","0.00638312667478234","0.000129154596970701","4.38307987706376e-05","Medium Risk"
"15338","18781","3993","0.000453267733433167","0.249297253388242","4.76431508282676","0.000939256655267147","0.00685340812379831","0.000138670154800756","4.70600643966539e-05","Medium Risk"
"15387","18780","4257","0.000483235848040318","0.265779716422175","5.07931112136077","0.00100135626883853","0.00730652601628084","0.000147838429498327","5.01714736129616e-05","Medium Risk"
"15436","18779","4564","0.000518085132829695","0.284946823056332","5.4456133328378","0.00107357059219616","0.00783344720185712","0.000158500021665577","5.37896653910163e-05","Medium Risk"
"15485","18778","4847","0.000550210043563876","0.302615523960132","5.78327954081175","0.00114013949613821","0.00831917585175316","0.000168328134314867","5.71250017857704e-05","Medium Risk"
"15534","18777","5270","0.000598227136286699","0.329024924957684","6.28798910255373","0.00123964001333781","0.00904519429311722","0.000183018210818929","6.21103279164452e-05","Medium Risk"
"15583","18776","5839","0.000662817504511961","0.364549627481578","6.96690101893951","0.00137348349864885","0.0100218006598693","0.000202778621057253","6.8816357628866e-05","Medium Risk"
"15632","18775","6124","0.000695169446417408","0.382343195529575","7.30695356053872","0.00144052285420887","0.0105109620210721","0.00021267619033304","7.21752653055618e-05","Medium Risk"
"15681","18774","6575","0.000746364975537959","0.410500736545877","7.8450717930343","0.00154660969405998","0.0112850384207297","0.000228338659608056","7.74905893834208e-05","Medium Risk"
"15730","18773","7093","0.00080516604889593","0.442841326892762","8.46313220197601","0.00166845666311292","0.0121741106491614","0.000246327925870714","8.35955514063275e-05","Medium Risk"
"15779","18772","7740","0.000878610632800578","0.483235848040318","9.23511112974684","0.0018206477615246","0.0132845927568742","0.000268797144542412","9.12208611144755e-05","Medium Risk"
"15828","18771","8192","0.000929919677506762","0.511455822628719","9.77442252905504","0.00192696982718469","0.0140603855121853","0.000284494342130676","9.65479708333054e-05","Medium Risk"
"15877","18770","8790","0.000997801997715385","0.548791098743462","10.4879362830071","0.00206763486095623","0.0150867661928843","0.000305261873453204","0.000103595784133881","Medium Risk"
"15926","18769","9402","0.00106727353612287","0.58700044486758","11.2181543723359","0.00221159305605352","0.0161371758527302","0.000326515601161208","0.000110808596408049","Medium Risk"
"15975","18768","9990","0.00113402070047516","0.623711385261341","11.9197364581616","0.00234990583173524","0.0171463929768958","0.000346935849351252","0.000117738553298916","Medium Risk"
"16024","18767","10236","0.00116194553454092","0.639070043997506","12.2132554940683","0.00240777138074493","0.0175686164676182","0.000355479014410352","0.000120637820977748","Medium Risk"
"16073","18766","10427","0.00118362701139685","0.650994856268268","12.4411503552804","0.00245269951026059","0.0178964403974067","0.000362112122240791","0.000122888878403183","Medium Risk"
"16122","18765","10803","0.00122630887159492","0.674469879377204","12.8897810768288","0.00254114441443801","0.0185417901230636","0.00037516996802218","0.000127320279408227","Medium Risk"
"16171","18764","11267","0.0012789801033287","0.703439056830783","13.4434104778886","0.0026502891898059","0.0193381791462147","0.000391283905369425","0.000132788816818708","Medium Risk"
"16220","18763","11702","0.00132835938307912","0.730597660693514","13.9624380413821","0.00275261241671329","0.0200847938554189","0.000406390721632468","0.000137915570641033","Medium Risk"
"16269","18762","12177","0.00138227928625486","0.760253607440175","14.5291922773808","0.00286434467597998","0.0209000627907568","0.000422886670425445","0.000143513750102192","Medium Risk"
"16318","18761","12643","0.00143517754915991","0.789347652037951","15.0852080120658","0.00297395990296582","0.0216998845252146","0.000439070064399187","0.000149005858794614","Medium Risk"
"16367","18760","13054","0.00148183245485514","0.815007850170325","15.5755995720562","0.00307063771045763","0.0224053066987386","0.000453343401144269","0.000153849757233639","Medium Risk"
"16416","18759","13465","0.00152848736055036","0.840668048302698","16.0659911320467","0.00316731551794944","0.0231107288722625","0.00046761673788935","0.000158693655672663","Medium Risk"
"16465","18758","13721","0.00155754735047245","0.856651042759845","16.3714418360796","0.00322753332504897","0.0235501159195183","0.000476507186080934","0.000161710779761204","Medium Risk"
"16514","18757","13975","0.00158638030922327","0.872509170072796","16.6745062064873","0.00328728068053052","0.0239860702554674","0.000485328177646021","0.000164704332567803","Medium Risk"
"16563","18756","14153","0.00160658608346597","0.883622345906282","16.8868898991353","0.00332915087452941","0.0242915815617624","0.000491509817404231","0.000166802176660617","Medium Risk"
"16612","18755","14232","0.00161555381473099","0.888554598102042","16.9811500773329","0.00334773371343903","0.0244271736583765","0.000494253354150853","0.000167733242297315","Medium Risk"
"16661","18754","14390","0.00163348927726102","0.898419102493563","17.1696704337283","0.00338489939125826","0.0246983578516047","0.000499740427644095","0.000169595373570711","Medium Risk"
"16710","18753","14811","0.00168127933881258","0.924703636346919","17.671993661845","0.0034839294568399","0.0254209435816621","0.000514361047521661","0.000174557128419444","Medium Risk"
"16759","18752","15384","0.00174632376938037","0.960478073159206","18.3556782454813","0.00361871384538687","0.0264044153710276","0.000534260371012979","0.000181310300695748","Medium Risk"
"16808","18751","15653","0.00177685946191569","0.97727270405363","18.6766401180785","0.00368198958800317","0.0268661150417768","0.000543602287276791","0.00018448063811691","Medium Risk"
"16857","18750","15527","0.00176255649812591","0.969406073969253","18.5263010996872","0.00365235113607137","0.0266498542294556","0.000539226519807497","0.000182995647354582","Medium Risk"
"16906","18749","15691","0.00178117305416975","0.979645179793363","18.7219804569583","0.0036909281687445","0.0269313365566039","0.000544921963180229","0.000184928492473803","Medium Risk"
"16955","18748","15592","0.00176993501119207","0.973464256155638","18.6038569425081","0.00366764081365523","0.0267614173469229","0.00054148386016864","0.000183761714017688","Medium Risk"
"17004","18747","15757","0.00178866508282154","0.983765795551846","18.8007294665919","0.00370645307213735","0.0270446160297245","0.000547214031854622","0.00018570634477788","Medium Risk"
"17053","18746","15794","0.00179286515948997","0.986075837719481","18.8448766386591","0.0037151564270697","0.0271081211888982","0.000548498979444812","0.000186142413493802","Medium Risk"
"17102","18745","15664","0.00177810813335766","0.977959473346711","18.6897649530174","0.00368457707190197","0.0268849949539636","0.000543984298722524","0.00018461028016759","Medium Risk"
