"","X.18449.","X.39698.","X.0.00212164852164955.","X.0.332568405768567.","X.23.8275171216641.","X.0.00125299049309319.","X.0.00914260780187339.","X.0.000693523713343154.","X.6.27792339428134e.05.","X.Medium.Risk."
"6217","18926","412","2.2019224921145e-05","0.00345151350638948","0.247290469397208","1.30039821440474e-05","9.48852439511269e-05","7.19763640227512e-06","6.51545276448162e-07","Low Risk"
"6254","18925","408","2.18054460384154e-05","0.00341800366652162","0.244889591053415","1.28777298902217e-05","9.39640279904364e-05","7.12775643720068e-06","6.45219594152549e-07","Low Risk"
"6291","18924","400","2.13778882729563e-05","0.0033509839867859","0.240087834366078","1.26252253825703e-05","9.21215960690553e-05","6.98799650705906e-06","6.32568229561322e-07","Low Risk"
"6328","18923","390","2.08434410661324e-05","0.00326720938711625","0.23408563850697","1.23095947480061e-05","8.98185561673289e-05","6.81329659438386e-06","6.16754023822289e-07","Low Risk"
"6365","18922","391","2.08968857868148e-05","0.00327558684708322","0.234685858092855","1.23411578114625e-05","9.00488601575016e-05","6.83076658565065e-06","6.18335444396193e-07","Low Risk"
"6402","18921","413","2.20726696418274e-05","0.00346063089171281","0.247943702389509","1.30383329631085e-05","9.51358891619885e-05","7.21664940174905e-06","6.5326637339012e-07","Low Risk"
"6439","18920","414","2.21261143625098e-05","0.00346900385219837","0.248543599601331","1.30698790742408e-05","9.53660694573271e-05","7.23411000999633e-06","6.54846944592914e-07","Low Risk"
"6476","18919","405","2.16451118763683e-05","0.00339360440487626","0.243141457994179","1.2785802808906e-05","9.32932701072175e-05","7.07687527637856e-06","6.40613723816412e-07","Low Risk"
"6513","18918","424","2.26605615693337e-05","0.003552821982797","0.254548914319409","1.3385673716688e-05","9.76703060638638e-05","7.40890070018073e-06","6.70669367704154e-07","Low Risk"
"6550","18917","425","2.27140062900161e-05","0.00356117882898152","0.255147656990334","1.34171591153002e-05","9.79000433624178e-05","7.42632770436067e-06","6.72246896996e-07","Low Risk"
"6587","18916","437","2.33553429382048e-05","0.00366171992144279","0.262351121181476","1.37959594788767e-05","0.000100664009392868","7.63599173310803e-06","6.91226128501485e-07","Low Risk"
"6624","18915","443","2.36760112622991e-05","0.00371194589514579","0.265949659790631","1.39851917284368e-05","0.000102044767068789","7.74073079786611e-06","7.00707330258518e-07","Low Risk"
"6661","18914","462","2.46914609552645e-05","0.00387114229198722","0.277355598555926","1.45849828340171e-05","0.00010642122073831","8.07271205156879e-06","7.30758975775068e-07","Low Risk"
"6698","18913","472","2.52259081620884e-05","0.00395493673428269","0.283359216078963","1.49006882280025e-05","0.000108724806131858","8.24745334319431e-06","7.46576927224236e-07","Low Risk"
"6735","18912","472","2.52259081620884e-05","0.00395492489832361","0.283358368068411","1.49006436346378e-05","0.000108724480750583","8.24742866099916e-06","7.46574692939707e-07","Low Risk"
"6772","18911","481","2.57069106482299e-05","0.00403035586054791","0.288762767622676","1.51848386360647e-05","0.000110798146474004","8.4047291144256e-06","7.60813862812345e-07","Low Risk"
"6809","18910","481","2.57069106482299e-05","0.0040303488186135","0.288762263089443","1.51848121047505e-05","0.000110797952884825","8.40471442948133e-06","7.60812533500119e-07","Low Risk"
"6846","18909","478","2.55465764861828e-05","0.00400520281916922","0.286960628532705","1.50900716011533e-05","0.000110106666500678","8.3522760540729e-06","7.56065700805083e-07","Low Risk"
"6883","18908","463","2.47449056759469e-05","0.00387951522636742","0.277955493897252","1.46165288467943e-05","0.000106651400315988","8.09017260537343e-06","7.32339542049928e-07","Low Risk"
"6920","18907","467","2.49586845586765e-05","0.00391227380457254","0.280302546622428","1.47399506341509e-05","0.000107551963410622","8.15848592199238e-06","7.38523408012844e-07","Low Risk"
"6957","18906","471","2.5172463441406e-05","0.0039457836444404","0.282703424965971","1.48662028879766e-05","0.000108473179371313","8.22836588705956e-06","7.44849090308457e-07","Low Risk"
"6994","18905","483","2.58138000895947e-05","0.00404631316404397","0.289906059997101","1.52449596494537e-05","0.000111236827253384","8.43800578227562e-06","7.63826137195297e-07","Low Risk"
"7031","18904","469","2.50655740000413e-05","0.00392902872450647","0.281502985794199","1.48030767610637e-05","0.000108012571390967","8.19342590452597e-06","7.41686249160651e-07","Low Risk"
"7068","18903","464","2.47983503966293e-05","0.00388714142467164","0.278501887864645","1.46452614437816e-05","0.000106861051440104","8.10607594818837e-06","7.33779146291134e-07","Low Risk"
"7105","18902","472","2.52259081620884e-05","0.00395416110440736","0.283303644552107","1.4897765951433e-05","0.000108703483361485","8.24583587833362e-06","7.46430510882361e-07","Low Risk"
"7142","18901","495","2.64551367377834e-05","0.00414684268364755","0.297108695028106","1.56237164109308e-05","0.000114000475135456","8.64764567748804e-06","7.82803184082137e-07","Low Risk"
"7179","18900","476","2.5439687044818e-05","0.00398767094427522","0.28570452289565","1.50240182052587e-05","0.000109624699322176","8.3157158434008e-06","7.52756193177974e-07","Low Risk"
"7216","18899","492","2.62948025757362e-05","0.00412171030374666","0.295308036270323","1.55290272205615e-05","0.000113309563164938","8.59523570368403e-06","7.78058922360427e-07","Low Risk"
"7253","18898","496","2.65085814584658e-05","0.00415522014361452","0.297708914613992","1.56552794743872e-05","0.000114230779125629","8.66511566875484e-06","7.8438460465604e-07","Low Risk"
"7290","18897","481","2.57069106482299e-05","0.00402955824411004","0.288705620825329","1.51818335225408e-05","0.000110776219273039","8.40306579974203e-06","7.6066329604749e-07","Low Risk"
"7327","18896","474","2.53327976034532e-05","0.00397091602434129","0.284504083723878","1.49608920783458e-05","0.000109164091341831","8.28077586086721e-06","7.49593352030167e-07","Low Risk"
"7364","18895","504","2.69361392239249e-05","0.00422223982335023","0.302510671301328","1.59077839820386e-05","0.00011607321104701","8.80487559889646e-06","7.97035969247266e-07","Low Risk"
"7401","18894","516","2.75774758721136e-05","0.00432276934295381","0.309713306332333","1.62865407435157e-05","0.000118836858929081","9.01451549410888e-06","8.16013016134106e-07","Low Risk"
"7438","18893","504","2.69361392239249e-05","0.00422223982335023","0.302510671301328","1.59077839820386e-05","0.00011607321104701","8.80487559889646e-06","7.97035969247266e-07","Low Risk"
"7475","18892","515","2.75240311514312e-05","0.00431439188298685","0.309113086746447","1.62549776800593e-05","0.000118606554938909","8.99704550284209e-06","8.14431595560203e-07","Low Risk"
"7512","18891","526","2.81119230789375e-05","0.00440654394262346","0.315715502191441","1.660217137808e-05","0.000121139898830808","9.18921540678408e-06","8.31827221873139e-07","Low Risk"
"7549","18890","538","2.87532597271262e-05","0.00450707346222704","0.322918137222446","1.69809281395571e-05","0.000123903546712879","9.39885530199651e-06","8.50804268759979e-07","Low Risk"
"7586","18889","540","2.8860149168491e-05","0.00452382838216096","0.324118576394218","1.70440542664699e-05","0.000124364154693225","9.4337952845301e-06","8.53967109907785e-07","Low Risk"
"7623","18888","554","2.96083752580445e-05","0.00464111282169847","0.332521650596994","1.74859371548599e-05","0.000127588410555642","9.67837516227611e-06","8.76106997942432e-07","Low Risk"
"7660","18887","534","2.85394808443967e-05","0.00447356362235918","0.320517258878653","1.68546758857314e-05","0.000122982330752189","9.32897533692207e-06","8.44478586464365e-07","Low Risk"
"7697","18886","545","2.9127372771903e-05","0.00456571568199579","0.327119674323897","1.72018695837521e-05","0.000125515674644088","9.52114524087133e-06","8.61874212777302e-07","Low Risk"
"7734","18885","524","2.80050336375727e-05","0.00438978902268953","0.314515063019545","1.65390452511671e-05","0.000120679290850462","9.15427542424686e-06","8.28664380725332e-07","Low Risk"
"7771","18884","514","2.74705864307488e-05","0.00430601442301988","0.308512867160436","1.62234146166029e-05","0.000118376250948736","8.97957551157166e-06","8.12850174986299e-07","Low Risk"
"7808","18883","517","2.7630920592796e-05","0.00433114680292078","0.310313525918094","1.63181038069721e-05","0.000119067162919254","9.03198548537204e-06","8.17594436708009e-07","Low Risk"
"7845","18882","526","2.81119230789375e-05","0.00440654394262346","0.315715502191441","1.660217137808e-05","0.000121139898830808","9.18921540678408e-06","8.31827221873139e-07","Low Risk"
"7882","18881","498","2.66154708998306e-05","0.00417197506354845","0.298909353785763","1.57184056013001e-05","0.000114691387105974","8.70005565128842e-06","7.87547445803846e-07","Low Risk"
"7919","18880","523","2.79515889168904e-05","0.00438141156272256","0.313914843433659","1.65074821877107e-05","0.00012044898686029","9.13680543298007e-06","8.27082960151429e-07","Low Risk"
"7956","18879","532","2.84325914030319e-05","0.00445680870242525","0.319316819706881","1.67915497588185e-05","0.000122521722771844","9.29403535438848e-06","8.41315745316559e-07","Low Risk"
"7993","18878","556","2.97152646994093e-05","0.0046578677416324","0.333722089768891","1.75490632817728e-05","0.000128049018535987","9.71331514481333e-06","8.79269839090238e-07","Low Risk"
"8030","18877","657","3.51131814883307e-05","0.00550399119829584","0.394344267946234","2.07369326908718e-05","0.000151309721543423","1.14777842628431e-05","1.03899331705447e-06","Low Risk"
"8067","18876","642","3.43115106780949e-05","0.00537832929879137","0.385340974157571","2.02634867390254e-05","0.000147855161690834","1.12157343938303e-05","1.01527200844592e-06","Low Risk"
"8104","18875","636","3.39908423540005e-05","0.00532806453898958","0.381739656642131","2.00741083582868e-05","0.000146473337749798","1.11109144462259e-05","1.0057834850025e-06","Low Risk"
"8141","18874","600","3.20668324094344e-05","0.00502647598017885","0.360131751549117","1.89378380738555e-05","0.000138182394103583","1.04819947605886e-05","9.48852344341984e-07","Low Risk"
"8178","18873","622","3.3242616264447e-05","0.00521078009945207","0.373336582439355","1.96322254698969e-05","0.000143249081887381","1.08663345684799e-05","9.83643596967857e-07","Low Risk"
"8215","18872","608","3.24943901748936e-05","0.00509349565991457","0.364933508236453","1.91903425815069e-05","0.000140024826024964","1.06217546907302e-05","9.6150370893321e-07","Low Risk"
"8252","18871","608","3.24943901748936e-05","0.00509349565991457","0.364933508236453","1.91903425815069e-05","0.000140024826024964","1.06217546907302e-05","9.6150370893321e-07","Low Risk"
"8289","18870","618","3.30288373817175e-05","0.00517727025958422","0.370935704095562","1.95059732160711e-05","0.00014232786592669","1.07964546034054e-05","9.77317914672243e-07","Low Risk"
"8326","18869","625","3.34029504264942e-05","0.00523591247935297","0.375137241197137","1.97269146602661e-05","0.000143939993857899","1.09187445422839e-05","9.88387858689566e-07","Low Risk"
"8363","18868","647","3.45787342815068e-05","0.00542021659862619","0.388342072087125","2.04213020563075e-05","0.000149006681641697","1.13030843501679e-05","1.02317911131544e-06","Low Risk"
"8400","18867","668","3.5701073415837e-05","0.00559614325793245","0.400946683391477","2.10841263888924e-05","0.000153843065435322","1.16699541667923e-05","1.05638894336741e-06","Low Risk"
"8437","18866","657","3.51131814883307e-05","0.00550399119829584","0.394344267946358","2.07369326908718e-05","0.000151309721543423","1.14777842628467e-05","1.03899331705447e-06","Low Risk"
"8474","18865","661","3.53269603710603e-05","0.0055375010381637","0.396745146290027","2.08631849446975e-05","0.000152230937504114","1.15476642279175e-05","1.04531899935009e-06","Low Risk"
"8511","18864","633","3.38305081919533e-05","0.00530293215908869","0.379938997884349","1.99794191679175e-05","0.00014578242577928","1.10585044724219e-05","1.00103922328079e-06","Low Risk"
"8548","18863","534","2.85394808443967e-05","0.00447356362235918","0.320517258878778","1.68546758857314e-05","0.000122982330752189","9.3289753369257e-06","8.44478586464365e-07","Low Risk"
"8585","18862","556","2.97152646994093e-05","0.0046578677416324","0.333722089768891","1.75490632817728e-05","0.000128049018535987","9.71331514481333e-06","8.79269839090238e-07","Low Risk"
"8622","18861","598","3.19599429680697e-05","0.00500972106024492","0.358931312377345","1.88747119469426e-05","0.000137721786123238","1.0447054778055e-05","9.45689503194177e-07","Low Risk"
"8659","18860","651","3.47925131642364e-05","0.00545372643849405","0.390742950430919","2.05475543101332e-05","0.000149927897602387","1.13729643152423e-05","1.02950479361105e-06","Low Risk"
"8696","18859","638","3.40977317953653e-05","0.00534481945892351","0.382940095813903","2.01372344851997e-05","0.000146933945730143","1.11458544287595e-05","1.00894632615031e-06","Low Risk"
"8733","18858","674","3.60217417399314e-05","0.00564640801773424","0.404548000906793","2.1273504769631e-05","0.000155224889376358","1.17747741143931e-05","1.06587746681083e-06","Low Risk"
"8770","18857","705","3.76785280810855e-05","0.00590610927671015","0.423154808070253","2.22519597367802e-05","0.00016236431307171","1.23163438436928e-05","1.11490150460183e-06","Low Risk"
"8807","18856","717","3.83198647292742e-05","0.00600663879631373","0.430357443101258","2.26307164982573e-05","0.000165127960953782","1.25259837389052e-05","1.13387855148867e-06","Low Risk"
"8844","18855","741","3.96025380256515e-05","0.00620769783552088","0.444762713163142","2.33882300212115e-05","0.000170655256717925","1.29452635293264e-05","1.17183264526235e-06","Low Risk"
"8881","18854","773","4.1312769087488e-05","0.00647577655446375","0.463969739912489","2.43982480518172e-05","0.000178024984403449","1.35043032498929e-05","1.22243810362726e-06","Low Risk"
"8918","18853","781","4.17403268529472e-05","0.00654279623419947","0.468771496599825","2.46507525594686e-05","0.00017986741632483","1.36440631800345e-05","1.23508946821848e-06","Low Risk"
"8955","18852","794","4.24351082218182e-05","0.00665170321377001","0.476574351216716","2.50610723844021e-05","0.000182861368197075","1.38711730665137e-05","1.25564793567922e-06","Low Risk"
"8992","18851","796","4.2541997663183e-05","0.00666845813370394","0.477774790388612","2.51241985113149e-05","0.00018332197617742","1.3906113049051e-05","1.25881077682703e-06","Low Risk"
"9029","18850","826","4.41453392836548e-05","0.00691978193271288","0.495781377965937","2.60710904150077e-05","0.000190231095882599","1.44302127870766e-05","1.30625339404413e-06","Low Risk"
"9066","18849","851","4.54814573007145e-05","0.007129218431887","0.510786867613833","2.68601670014184e-05","0.000195988695636915","1.48669625687682e-05","1.34578890839171e-06","Low Risk"
"9103","18848","851","4.54814573007145e-05","0.007129218431887","0.510786867613957","2.68601670014184e-05","0.000195988695636915","1.48669625687718e-05","1.34578890839171e-06","Low Risk"
"9140","18847","851","4.54814573007145e-05","0.007129218431887","0.510786867613833","2.68601670014184e-05","0.000195988695636915","1.48669625687682e-05","1.34578890839171e-06","Low Risk"
"9177","18846","845","4.51607889766202e-05","0.00707895367208521","0.507185550098393","2.66707886206798e-05","0.000194606871695879","1.47621426211638e-05","1.33630038494829e-06","Low Risk"
"9214","18845","859","4.59090150661736e-05","0.00719623811162272","0.515588624301169","2.71126715090698e-05","0.000197831127558296","1.50067224989098e-05","1.35844027298294e-06","Low Risk"
"9251","18844","847","4.5267678417985e-05","0.00709570859201914","0.508385989270289","2.67339147475927e-05","0.000195067479676225","1.4797082603701e-05","1.3394632260961e-06","Low Risk"
"9288","18843","842","4.5000454814573e-05","0.00705382129218432","0.505384891340735","2.65760994303105e-05","0.000193915959725361","1.47097326473634e-05","1.33155612322658e-06","Low Risk"
"9325","18842","836","4.46797864904787e-05","0.00700355653238253","0.50178357382517","2.6386721049572e-05","0.000192534135784326","1.46049126997554e-05","1.32206759978316e-06","Low Risk"
"9362","18841","821","4.38781156802428e-05","0.00687789463287806","0.492780280036383","2.59132750977256e-05","0.000189079575931736","1.4342862830739e-05","1.29834629117461e-06","Low Risk"
"9399","18840","787","4.20609951770415e-05","0.0065947433264825","0.472493348132646","2.48464693252391e-05","0.00018129548911513","1.37523913907488e-05","1.24489556706166e-06","Low Risk"
"9436","18839","788","4.21144398977239e-05","0.00660313330337874","0.473094464518533","2.48780795476953e-05","0.000181526137207068","1.37698874842764e-05","1.24647935046744e-06","Low Risk"
"9473","18838","791","4.22747740597711e-05","0.00662824210015761","0.474893433617183","2.4972679885885e-05","0.000182216400856122","1.38222482788617e-05","1.25121916038222e-06","Low Risk"
"9510","18837","812","4.33971131941013e-05","0.00682452095733782","0.488956218141997","2.57121835121349e-05","0.000187612285070834","1.4231559685241e-05","1.28827089494031e-06","Low Risk"
"9547","18836","822","4.39315604009252e-05","0.00690888246704686","0.495000464324622","2.6030025399142e-05","0.000189931459663085","1.44074835146325e-05","1.30419589220983e-06","Low Risk"
"9584","18835","821","4.38781156802428e-05","0.00690039439041763","0.494392319390543","2.59980455744305e-05","0.000189698114720308","1.43897828481811e-05","1.30259359043014e-06","Low Risk"
"9621","18834","827","4.41987840043371e-05","0.00695066254945672","0.497993880450895","2.61874367621944e-05","0.000191080032109468","1.44946098844038e-05","1.31208275555061e-06","Low Risk"
"9658","18833","814","4.35040026354661e-05","0.0068414243372324","0.490167294019585","2.57758689793702e-05","0.000188076974350458","1.4266809259734e-05","1.29146176100702e-06","Low Risk"
"9695","18832","824","4.403844984229e-05","0.00692535335848432","0.496180553716483","2.60920814153658e-05","0.000190384259441861","1.4441831196472e-05","1.30730511704557e-06","Low Risk"
"9732","18831","847","4.5267678417985e-05","0.007118579530269","0.510024622595899","2.68200836911788e-05","0.000195696222559951","1.48447766652762e-05","1.34378059346466e-06","Low Risk"
"9769","18830","891","4.76192461280102e-05","0.00748838071718438","0.536519755506854","2.82133530562248e-05","0.00020586239336268","1.56159440037825e-05","1.41358829264173e-06","Low Risk"
"9806","18829","922","4.92760324691643e-05","0.00774964734906714","0.555238716888969","2.91977057494851e-05","0.000213044850582272","1.61607780937703e-05","1.46290782726954e-06","Low Risk"
"9843","18828","957","5.11465976930479e-05","0.0080438589718634","0.57631808690116","3.03061825618549e-05","0.000221132995551313","1.67743142373452e-05","1.51844641715314e-06","Low Risk"
"9880","18827","975","5.2108602665331e-05","0.00819503077828549","0.587149088112904","3.0875740081406e-05","0.000225288845935308","1.70895613586142e-05","1.54698325359434e-06","Low Risk"
"9917","18826","1018","5.44067256546738e-05","0.00855459770059078","0.612910967019616","3.22304506536208e-05","0.000235173667500263","1.78393866060729e-05","1.61485902153248e-06","Low Risk"
"9954","18825","1045","5.58497331130983e-05","0.00878085159449127","0.629121371968587","3.30828887480558e-05","0.000241393592723762","1.83112066525177e-05","1.65756917045004e-06","Low Risk"
"9991","18824","1072","5.72927405715229e-05","0.00900786213637861","0.645385988449829","3.3938177602568e-05","0.000247634318888265","1.87846045798207e-05","1.70042215248149e-06","Low Risk"
"10028","18823","1093","5.84150797058531e-05","0.00915656374389247","0.656040007405326","3.44984283578734e-05","0.000251722261258694","1.90947004555394e-05","1.72849268727631e-06","Low Risk"
"10065","18822","1110","5.93236399574537e-05","0.00929898056333087","0.666243740365885","3.50350004366326e-05","0.000255637429091628","1.93916903070894e-05","1.75537683703267e-06","Low Risk"
"10102","18821","1135","6.06597579745135e-05","0.00950841706250499","0.68124923001378","3.58240770230433e-05","0.000261395028845944","1.98284400887811e-05","1.79491235138025e-06","Low Risk"
"10139","18820","1149","6.1407984064067e-05","0.0096257015020425","0.689652304216682","3.62659599114333e-05","0.000264619284708361","2.00730199665307e-05","1.8170522394149e-06","Low Risk"
"10176","18819","1355","7.24175965246395e-05","0.0113514582552372","0.813297538915161","4.2767950983457e-05","0.000312061906683925","2.36718381676647e-05","2.14282487763898e-06","Low Risk"
"10213","18818","1364","7.2898599010781e-05","0.0114268553949399","0.818699515188383","4.30520185545648e-05","0.000314134642595479","2.38290680890731e-05","2.15705766280411e-06","Low Risk"
"10250","18817","1398","7.47157195139823e-05","0.0117116890338167","0.839106981109501","4.41251627120833e-05","0.000321964978261348","2.44230477921731e-05","2.21082596231682e-06","Low Risk"
"10287","18816","1414","7.55708350449005e-05","0.0118457283932882","0.848710494484174","4.46301717273861e-05","0.000325649842104111","2.47025676524564e-05","2.23612869149927e-06","Low Risk"
"10324","18815","1909","0.000102025971782684","0.0159925710769357","1.14581918951216","6.02538881383169e-05","0.000439650317239566","3.33502133299408e-05","3.01893187558141e-06","Low Risk"
"10361","18814","2227","0.000119021392959684","0.0186566033464305","1.33668901783335","7.02909423174603e-05","0.000512886986114465","3.89056705530573e-05","3.52182361808266e-06","Low Risk"
"10398","18813","2262","0.000120891958183568","0.0189498144452743","1.35769670334035","7.13956495384352e-05","0.000520947625770508","3.95171202474242e-05","3.57717333816928e-06","Low Risk"
"10435","18812","2292","0.00012249529980404","0.0192011382442832","1.3757032909178","7.23425414421279e-05","0.000527856745475687","4.00412199854534e-05","3.62461595538638e-06","Low Risk"
"10472","18811","2341","0.000125114091117477","0.0196116337826645","1.4051140506277","7.38891315514928e-05","0.000539141640994146","4.08972495575699e-05","3.70210556350764e-06","Low Risk"
"10509","18810","2413","0.000128962111006609","0.0202148109002859","1.44832986081361","7.61616721203555e-05","0.000555723528286576","4.21550889288409e-05","3.81596784482868e-06","Low Risk"
"10546","18809","2478","0.000132436017850964","0.0207593457981387","1.48734413389806","7.82132712450232e-05","0.000570693287647797","4.3290638361237e-05","3.91876018213239e-06","Low Risk"
"10583","18808","2596","0.000138742494891486","0.0217478860742405","1.55817004503609","8.19377127328814e-05","0.000597869158488169","4.53520973308204e-05","4.10536780985298e-06","Low Risk"
"10620","18807","2723","0.00014552997441815","0.022811823490045","1.63439793244734","8.59462217918475e-05","0.000627117765240094","4.75707862218122e-05","4.3062082227387e-06","Low Risk"
"10657","18806","2795","0.000149377994307282","0.0234268523036042","1.67846288068405","8.82634150158615e-05","0.00064402546642785","4.885334060519e-05","4.42230775924992e-06","Low Risk"
"10694","18805","2791","0.000149164215424553","0.0233929037961591","1.67603057313957","8.81355100304641e-05","0.000643092191096681","4.87825458618004e-05","4.41589926928533e-06","Low Risk"
"10731","18804","2919","0.000156005139671899","0.0244655849333791","1.75288492165823","9.21769620858721e-05","0.000672581170698957","5.10194685297845e-05","4.61839024224457e-06","Low Risk"
"10768","18803","3042","0.000162578840315833","0.0254963091474263","1.82673318394631","9.6060336509902e-05","0.000700916716341513","5.31688960519412e-05","4.8129609694748e-06","Low Risk"
"10805","18802","3238","0.000173054005569581","0.0271387274649936","1.9444074726158","0.000102248340246571","0.000746068288961373","5.65939238979554e-05","5.12300173703428e-06","Low Risk"
"10842","18801","2987","0.000159639380678301","0.0250348283015633","1.79366948166614","9.43216532718636e-05","0.00068823018837127","5.22065439333746e-05","4.72584681948329e-06","Low Risk"
"10879","18800","2906","0.000155310358303027","0.0243558221901725","1.74502075417343","9.17634180710221e-05","0.000669563693106408","5.07905740709719e-05","4.5976702315206e-06","Low Risk"
"10916","18799","3048","0.000162899508639927","0.0255456549111376","1.83026865818048","9.62462524650323e-05","0.00070227327624459","5.3271799565001e-05","4.82227601320831e-06","Low Risk"
"10953","18798","3305","0.000176634801855301","0.0276995659597415","1.98458984894592","0.000104361365085644","0.000761486249022321","5.776347214342e-05","5.2288717188341e-06","Low Risk"
"10990","18797","3584","0.000191545878925688","0.0300378330605561","2.15211959143874","0.000113171060765732","0.000825767337267512","6.26395928284159e-05","5.6702684805126e-06","Low Risk"
"11027","18796","3942","0.000210679088929984","0.0330382185584828","2.36708810794051","0.000124475365201473","0.000908250662159961","6.88964664697165e-05","6.23665392129931e-06","Low Risk"
"11064","18795","4271","0.000228262402034491","0.0357956971213654","2.56465307962772","0.000134864489256163","0.000984056254589125","7.46467925356444e-05","6.75718560377057e-06","Low Risk"
"11101","18794","4635","0.000247716280362881","0.0388466777980066","2.78324658715752","0.000146359416964668","0.00106793048693889","8.10091751658068e-05","7.33312194147294e-06","Low Risk"
"11138","18793","5030","0.000268826945032425","0.0421627614677916","3.02083391971255","0.000158853151307652","0.00115909264156683","8.79243920671534e-05","7.95910200713273e-06","Low Risk"
"11175","18792","5547","0.000296457865625221","0.0464845110459325","3.33047416299052","0.000175135849967574","0.00127790146623417","9.6936780988002e-05","8.7749225213555e-06","Low Risk"
"11212","18791","6238","0.000333388167616753","0.0522740563967882","3.74527751947705","0.000196948641435812","0.00143706133101961","0.000109010047481899","9.8678201499319e-06","Low Risk"
"11249","18790","6981","0.00037309759508377","0.0584997027490248","4.1913261893995","0.000220404494599871","0.00160821000877847","0.000121992740068662","1.10430409526689e-05","Low Risk"
"11286","18789","7884","0.000421358177859969","0.0660663486668872","4.7334534090456","0.000248912720983473","0.00181622398365618","0.000137771894923681","1.24714034368986e-05","Low Risk"
"11323","18788","8651","0.000462350278623362","0.07249385866643","5.19396499675885","0.000273129119125914","0.00199292207658727","0.000151175545195663","1.36847302199962e-05","Low Risk"
"11360","18787","9805","0.000524025486290841","0.0821640909960461","5.886807799646","0.000309562854155583","0.00225876555422718","0.000171341427816497","1.55101885833646e-05","Low Risk"
"11397","18786","11057","0.000590938276585194","0.0926558341247093","6.6385093584776","0.000349091727518675","0.00254719311054208","0.000193220453387849","1.74907242714137e-05","Low Risk"
"11434","18785","12376","0.000661431863165268","0.103709353521169","7.43046048223241","0.00039073715889084","0.00285106440715152","0.000216270982795856","1.95773069655157e-05","Medium Risk"
"11471","18784","13644","0.000729199768990539","0.114333525959316","8.1916501992424","0.00043076497521698","0.00314313256557138","0.000238426170699149","2.15828414521783e-05","Medium Risk"
"11508","18783","15490","0.000827858723370233","0.1298024513373","9.29995176338483","0.000489045966738675","0.00356838738651721","0.000270684396025079","2.45029242631238e-05","Medium Risk"
"11545","18782","17976","0.000960722298986656","0.150635104171016","10.7925481239378","0.000567535430842256","0.00414109595121411","0.000314127905695334","2.84355226796054e-05","Medium Risk"
"11582","18781","20720","0.00110737461253914","0.173629619890654","12.4400354002707","0.000654169967046632","0.00477323609192538","0.00036207967036028","3.27762178771205e-05","Medium Risk"
"11619","18780","23990","0.00128213884917055","0.201031262173549","14.4032799217956","0.000757408869720692","0.00552653214823831","0.000419221865403782","3.79488502783242e-05","Medium Risk"
"11656","18779","27849","0.0014883820262839","0.233370341495552","16.7202768249234","0.00087925014581008","0.00641556283722232","0.000486660377266219","4.40535270637192e-05","Medium Risk"
"11693","18778","31725","0.00169553376364885","0.265814303183648","19.0447882313245","0.00100148657852087","0.00730747683779545","0.000554317606260931","5.0178002586707e-05","Medium Risk"
"11730","18777","37235","0.00199001417460882","0.311983121361301","22.352643958247","0.00117543301856306","0.00857669962009433","0.000650596055048737","5.88933314843508e-05","Medium Risk"
"11767","18776","42709","0.00228257057562423","0.358243615317873","25.6670679765463","0.00134972485785977","0.00984844265289522","0.000747065680525357","6.76259661003726e-05","Medium Risk"
"11804","18775","50074","0.00267619094345003","0.420019799175526","30.0931440951649","0.00158247387950641","0.011546726105894","0.000875891052033869","7.92875113079853e-05","Medium Risk"
"11841","18774","59491","0.00317947987811611","0.498998531330211","35.7517305995385","0.00188003552044966","0.0137179232498644","0.00104058987083017","9.41963968678968e-05","Medium Risk"
"11878","18773","71287","0.00380991380328559","0.597943560168007","42.8408416751613","0.00225282252703881","0.0164380120403749","0.00124692553779724","0.000112874338022683","Medium Risk"
"11915","18772","82200","0.00439315604009252","0.689478101672102","49.3990138198426","0.0025976896530342","0.018954379797445","0.00143780769624034","0.000130153394888153","Medium Risk"
"11952","18771","93301","0.00498644588438774","0.782569270402627","56.0687135818396","0.00294842155476348","0.0215135406520497","0.00163193597751302","0.000147726297660555","Medium Risk"
"11989","18770","104988","0.00561105433500284","0.880623187005511","63.0939791698381","0.00331785119144238","0.0242091319571409","0.00183641335771731","0.000166236022765667","Medium Risk"
"12026","18769","120092","0.00641828339618967","1.00730568319358","72.1703956140299","0.00379514236105346","0.0276917489403544","0.00210059153474195","0.000190149990318511","High Risk"
"12063","18768","136915","0.00731738393222953","1.1484019603849","82.2795157296629","0.00432673914194125","0.0315706138664541","0.00239482758482757","0.000216784860139601","High Risk"
"12100","18767","152817","0.00816726188052091","1.2817594317083","91.8341738876343","0.00482917906363199","0.0352367319841442","0.00267292546517348","0.00024195886868947","High Risk"
"12137","18766","169931","0.00908191483027934","1.42528671757579","99","0.00536993495496758","0.0391824275487042","0.00297223103519855","0.000269052642181961","High Risk"
"12174","18765","185402","0.00990875810395661","1.55489120414531","99","0.00585823506621398","0.0427453727037917","0.00324250260409248","0.000293518196459682","High Risk"
"12211","18764","198921","0.0106312772828619","1.66829364626324","99","0.00628549207380296","0.0458629089281448","0.00347898713297626","0.000314925276386456","High Risk"
"12248","18763","212859","0.011376189799733","1.78525908407177","99","0.00672617308574659","0.049078395143038","0.00372290177836873","0.000337004946180813","High Risk"
