"","X.18467.","X.18224.","X.0.000973976589715889.","X.0.176776751033434.","X.17.271160632189.","X.9.51467361312623e.05.","X.0.000694250512570943.","X.0.000502694401360494.","X.3.33703046238897e.05.","X.Medium.Risk."
"168","18926","412","2.2019224921145e-05","0.00808599428283567","0.580350534016271","4.35213318431422e-06","3.17559047934005e-05","1.68916826430776e-05","1.5264003373058e-06","Low Risk"
"169","18925","408","2.18054460384154e-05","0.00800212659028752","0.574471790255975","4.30699298818454e-06","3.14265334920313e-05","1.67205759271904e-05","1.51056855834124e-06","Low Risk"
"170","18924","400","2.13778882729563e-05","0.00784758564002261","0.56331741012166","4.22381425042423e-06","3.08196090333149e-05","1.6395916539001e-05","1.48139572561829e-06","Low Risk"
"171","18923","390","2.08434410661324e-05","0.0076541432070528","0.54936201493042","4.11969752682359e-06","3.00599078426483e-05","1.59897308065648e-05","1.44487942538281e-06","Low Risk"
"172","18922","391","2.08968857868148e-05","0.00766523825132122","0.550374433587648","4.12566922413786e-06","3.01034811073753e-05","1.60191982640021e-05","1.44697384676395e-06","Low Risk"
"173","18921","413","2.20726696418274e-05","0.00809761275567345","0.581392117011648","4.35838660713641e-06","3.18015337048708e-05","1.6921998957741e-05","1.52859356676383e-06","Low Risk"
"174","18920","414","2.21261143625098e-05","0.00811841403531787","0.582860035078575","4.36958250169805e-06","3.18832260030426e-05","1.6964724180997e-05","1.53252024283544e-06","Low Risk"
"175","18919","405","2.16451118763683e-05","0.00794015655668919","0.570107145352212","4.27363879200005e-06","3.11831602693752e-05","1.65935385726215e-05","1.49887041994555e-06","Low Risk"
"176","18918","424","2.26605615693337e-05","0.00831472204376464","0.596948916611932","4.47524156699339e-06","3.26541810901184e-05","1.73747951669069e-05","1.56957748030407e-06","Low Risk"
"177","18917","425","2.27140062900161e-05","0.00833470682994767","0.598378830212623","4.48599799942288e-06","3.273266679579e-05","1.74164142321686e-05","1.5733500261783e-06","Low Risk"
"178","18916","437","2.33553429382048e-05","0.00856973756212739","0.615260008843565","4.61249883692957e-06","3.36556965795811e-05","1.79077578174008e-05","1.61771698666922e-06","Low Risk"
"179","18915","443","2.36760112622991e-05","0.00869057241603156","0.623853870560841","4.67753590709105e-06","3.41302480054275e-05","1.81578907565438e-05","1.64052708958373e-06","Low Risk"
"180","18914","462","2.46914609552645e-05","0.00906545409302299","0.650715104500907","4.87930886531451e-06","3.56025105902033e-05","1.89397138316034e-05","1.71129383739409e-06","Low Risk"
"181","18913","472","2.52259081620884e-05","0.0092661357725731","0.665007020943688","4.98732197619537e-06","3.6390642276507e-05","1.9355694351587e-05","1.74917669664946e-06","Low Risk"
"182","18912","472","2.52259081620884e-05","0.00926953693777688","0.665164656662976","4.98915258891051e-06","3.64039995798416e-05","1.93602824968326e-05","1.74981873763202e-06","Low Risk"
"183","18911","481","2.57069106482299e-05","0.00945307230565274","0.678158305646973","5.08793702247404e-06","3.71247930239898e-05","1.97384756441608e-05","1.78446487237242e-06","Low Risk"
"184","18910","481","2.57069106482299e-05","0.00945362138598776","0.678183551330725","5.0882325545587e-06","3.71269494122128e-05","1.97392104450321e-05","1.78456852275594e-06","Low Risk"
"185","18909","478","2.55465764861828e-05","0.00939782241938384","0.674100433947488","5.05819981823549e-06","3.69078116526419e-05","1.96203672304756e-05","1.77403530216904e-06","Low Risk"
"186","18908","463","2.47449056759469e-05","0.00911105601150665","0.653324811516014","4.90385323373219e-06","3.57816017608263e-05","1.90156719639851e-05","1.71990215213196e-06","Low Risk"
"187","18907","467","2.49586845586765e-05","0.00919366088320294","0.659149577753904","4.94831374047019e-06","3.61060136203087e-05","1.91852076101051e-05","1.7354955472804e-06","Low Risk"
"188","18906","471","2.5172463441406e-05","0.00926159419049233","0.664288470610179","4.98487755570834e-06","3.63728062450774e-05","1.93347802255799e-05","1.74831937815807e-06","Low Risk"
"189","18905","483","2.58138000895947e-05","0.00949700206509604","0.681187377375368","5.11158138297749e-06","3.72973171700234e-05","1.98266398058875e-05","1.79275753216002e-06","Low Risk"
"190","18904","469","2.50655740000413e-05","0.00922122944048476","0.661419899657261","4.96315199397286e-06","3.62142828633616e-05","1.92512875994242e-05","1.74069968837451e-06","Low Risk"
"191","18903","464","2.47983503966293e-05","0.00912273598753978","0.654360268263452","4.91013975948372e-06","3.58274722121182e-05","1.9045809968076e-05","1.72210699160291e-06","Low Risk"
"192","18902","472","2.52259081620884e-05","0.00927759488938387","0.665530022680302","4.993489628656e-06","3.64356453533991e-05","1.93709168401329e-05","1.75133984432845e-06","Low Risk"
"193","18901","495","2.64551367377834e-05","0.00972462493061308","0.697733428981789","5.23409507664015e-06","3.81912542411271e-05","2.0308229183944e-05","1.83572610306802e-06","Low Risk"
"194","18900","476","2.5439687044818e-05","0.0093520905648997","0.670979847682183","5.03358551422799e-06","3.67282101879083e-05","1.95295394466376e-05","1.76540245929672e-06","Low Risk"
"195","18899","492","2.62948025757362e-05","0.00965519211113629","0.693017784256585","5.19672417738452e-06","3.79185726230455e-05","2.01709756285722e-05","1.82261920794018e-06","Low Risk"
"196","18898","496","2.65085814584658e-05","0.00973034833962906","0.69849680666941","5.23717559307815e-06","3.82137316292439e-05","2.03304480549198e-05","1.8368065160818e-06","Low Risk"
"197","18897","481","2.57069106482299e-05","0.00943103088106942","0.677138814285061","5.07607364340114e-06","3.70382303384256e-05","1.9708802328581e-05","1.78030409303696e-06","Low Risk"
"198","18896","474","2.53327976034532e-05","0.00928854743114312","0.667041930918078","4.99938462669529e-06","3.64786589719087e-05","1.94149224413016e-05","1.7534073653841e-06","Low Risk"
"199","18895","504","2.69361392239249e-05","0.00985884700802286","0.708444552820408","5.30633756615102e-06","3.87183809446972e-05","2.06199871543908e-05","1.86106332407831e-06","Low Risk"
"200","18894","516","2.75774758721136e-05","0.0100605535287775","0.72383821789407","5.41490227838835e-06","3.95105374619098e-05","2.10680351700248e-05","1.89913964351997e-06","Low Risk"
"201","18893","504","2.69361392239249e-05","0.00981477895733386","0.706459517176512","5.28261877300535e-06","3.85453136912264e-05","2.05622107069396e-05","1.85274455892918e-06","Low Risk"
"202","18892","515","2.75240311514312e-05","0.0100402743303588","0.722406447950525","5.40398738415247e-06","3.94308955190956e-05","2.1026362074048e-05","1.89531152118599e-06","Low Risk"
"203","18891","526","2.81119230789375e-05","0.0102563814129677","0.737912058503603","5.52030292590146e-06","4.02796069700886e-05","2.14776683748059e-05","1.93610624750537e-06","Low Risk"
"204","18890","538","2.87532597271262e-05","0.0104911778061756","0.754783571569026","5.64667763489755e-06","4.12017164408275e-05","2.19687306340881e-05","1.98042897162001e-06","Low Risk"
"205","18889","540","2.8860149168491e-05","0.0105234715351737","0.757275790117007","5.66405912252935e-06","4.1328542721878e-05","2.20412691471456e-05","1.9865250875844e-06","Low Risk"
"206","18888","554","2.96083752580445e-05","0.010794507998925","0.776821276726244","5.80993936270652e-06","4.2392976833178e-05","2.26101600803941e-05","2.03768888206919e-06","Low Risk"
"207","18887","534","2.85394808443967e-05","0.0104072317808182","0.748879943567859","5.60149527761782e-06","4.08720375051534e-05","2.17968996374861e-05","1.96458240570134e-06","Low Risk"
"208","18886","545","2.9127372771903e-05","0.0106096086979394","0.763748818861514","5.71042081799469e-06","4.16668268517305e-05","2.22296731217832e-05","2.00278527646176e-06","Low Risk"
"209","18885","524","2.80050336375727e-05","0.0102007569172918","0.734316511384093","5.49036409524888e-06","4.00611544054346e-05","2.13730163803454e-05","1.92560596195084e-06","Low Risk"
"210","18884","514","2.74705864307488e-05","0.0100007832327598","0.720059450912185","5.38273204926921e-06","3.9275803208654e-05","2.09580503782501e-05","1.88785675154514e-06","Low Risk"
"211","18883","517","2.7630920592796e-05","0.0100664405960488","0.724598900770461","5.41807088078076e-06","3.95336575806286e-05","2.1090175605825e-05","1.90025095044825e-06","Low Risk"
"212","18882","526","2.81119230789375e-05","0.0102480317417038","0.737508371686972","5.51580887357909e-06","4.02468155338797e-05","2.1465918666321e-05","1.93453007262968e-06","Low Risk"
"213","18881","498","2.66154708998306e-05","0.00971217463539036","0.698699131435831","5.22739394118321e-06","3.81423585362932e-05","2.03363369195713e-05","1.83337584975806e-06","Low Risk"
"214","18880","523","2.79515889168904e-05","0.0102309097322765","0.735163435970775","5.50659327648562e-06","4.01795727332758e-05","2.13976669673654e-05","1.9312979356715e-06","Low Risk"
"215","18879","532","2.84325914030319e-05","0.0104130357143103","0.748096537731959","5.60461913482906e-06","4.08948311348489e-05","2.17740978272264e-05","1.96567801939215e-06","Low Risk"
"216","18878","556","2.97152646994093e-05","0.0108823041071105","0.781822482876891","5.85719395410523e-06","4.27377760941282e-05","2.27557251866148e-05","2.0542622315499e-06","Low Risk"
"217","18877","657","3.51131814883307e-05","0.0128628359496896","0.924016518959379","6.92317768513214e-06","5.05158647785025e-05","2.68944248008317e-05","2.4281289901469e-06","Low Risk"
"218","18876","642","3.43115106780949e-05","0.0125438078024696","0.901742659068877","6.75146683082278e-06","4.92629542377372e-05","2.62461218348587e-05","2.36790576286113e-06","Low Risk"
"219","18875","636","3.39908423540005e-05","0.0124227565772089","0.893127831702387","6.6863133028791e-06","4.8787553062564e-05","2.59953786695297e-05","2.34505481533307e-06","Low Risk"
"220","18874","600","3.20668324094344e-05","0.0117278102977809","0.842955726049572","6.31227163796791e-06","4.60583094947212e-05","2.45350693623988e-05","2.21386918766326e-06","Low Risk"
"221","18873","622","3.3242616264447e-05","0.0121566579920865","0.873809962209712","6.54309078229575e-06","4.77425113473178e-05","2.54331127600759e-05","2.29482314859177e-06","Low Risk"
"222","18872","608","3.24943901748936e-05","0.0118958993806985","0.854739564372469","6.40274240137665e-06","4.67184411652659e-05","2.48780497606251e-05","2.24559951344491e-06","Low Risk"
"223","18871","608","3.24943901748936e-05","0.0119157564420595","0.855651500153605","6.41343008834118e-06","4.67964252607275e-05","2.49045925634708e-05","2.2493479485908e-06","Low Risk"
"224","18870","618","3.30288373817175e-05","0.0121174824231738","0.869991392560664","6.52200527474832e-06","4.75886582040799e-05","2.53219694718707e-05","2.28742794158187e-06","Low Risk"
"225","18869","625","3.34029504264942e-05","0.0122552414700463","0.879869160031347","6.59615147104304e-06","4.81296755513463e-05","2.56094717718724e-05","2.31343283946554e-06","Low Risk"
"226","18868","647","3.45787342815068e-05","0.0126871105015563","0.910863053191288","6.82859679286353e-06","4.98257430191359e-05","2.65115800261856e-05","2.39495714090712e-06","Low Risk"
"227","18867","668","3.5701073415837e-05","0.0130902112119025","0.940051668299137","7.0455581110087e-06","5.14088294439035e-05","2.73611438575147e-05","2.47105082075881e-06","Low Risk"
"228","18866","657","3.51131814883307e-05","0.0128617102873013","0.923970106672788","6.92257181868418e-06","5.05114439953086e-05","2.68930739248182e-05","2.42791649785602e-06","Low Risk"
"229","18865","661","3.53269603710603e-05","0.0129277147293235","0.929024044584945","6.95809745874636e-06","5.07706614401251e-05","2.70401738416894e-05","2.4403762151205e-06","Low Risk"
"230","18864","633","3.38305081919533e-05","0.0123648954042727","0.888964575299225","6.65517062307864e-06","4.85603164563133e-05","2.58742029286592e-05","2.33413231022147e-06","Low Risk"
"231","18863","534","2.85394808443967e-05","0.0104283245056066","0.749805973357017","5.612848037005e-06","4.09548743878897e-05","2.18238526605293e-05","1.96856409813217e-06","Low Risk"
"232","18862","556","2.97152646994093e-05","0.0108608304205113","0.780837798613459","5.84563614924301e-06","4.26534430704634e-05","2.27270649664433e-05","2.05020862461899e-06","Low Risk"
"233","18861","598","3.19599429680697e-05","0.0116898585827067","0.840221676900941","6.2918448465557e-06","4.59092627592815e-05","2.44554921278788e-05","2.20670500863169e-06","Low Risk"
"234","18860","651","3.47925131642364e-05","0.0127129527395091","0.914087482393526","6.84250588770301e-06","4.99272325353752e-05","2.66054302625459e-05","2.39983540316507e-06","Low Risk"
"235","18859","638","3.40977317953653e-05","0.0124587335583249","0.895817186594785","6.70567723116173e-06","4.89288444791929e-05","2.60736550330278e-05","2.35184622207786e-06","Low Risk"
"236","18858","674","3.60217417399314e-05","0.0131377545900137","0.945251889997566","7.07114743327815e-06","5.15955452559667e-05","2.75125015102691e-05","2.48002562655848e-06","Low Risk"
"237","18857","705","3.76785280810855e-05","0.0136949039180735","0.986548511535312","7.37102250051812e-06","5.37836226152509e-05","2.87144809767468e-05","2.58519920107922e-06","Low Risk"
"238","18856","717","3.83198647292742e-05","0.0139238985905704","1.00315088758024","7.49427454329043e-06","5.4682947146489e-05","2.91977097339105e-05","2.62842672921171e-06","Low Risk"
"239","18855","741","3.96025380256515e-05","0.0143791520334825","1.03622598475217","7.73930608138797e-06","5.64708515753449e-05","3.01603935121967e-05","2.7143653268058e-06","Low Risk"
"240","18854","773","4.1312769087488e-05","0.0149825828636297","1.08017150059567","8.06409129004148e-06","5.88406890154027e-05","3.14394716963377e-05","2.82827550166612e-06","Low Risk"
"241","18853","781","4.17403268529472e-05","0.015113720664695","1.09021188144083","8.13467372626033e-06","5.93557029246117e-05","3.17317070212167e-05","2.85303050108586e-06","Low Risk"
"242","18852","794","4.24351082218182e-05","0.0153787165377899","1.10899387964002","8.27730273299249e-06","6.03964139889899e-05","3.22783758608025e-05","2.90305400789631e-06","Low Risk"
"243","18851","796","4.2541997663183e-05","0.0154303975410064","1.11242638720874","8.30511905356235e-06","6.05993793832713e-05","3.23782824260975e-05","2.9128098768696e-06","Low Risk"
"244","18850","826","4.41453392836548e-05","0.0160267245819158","1.15504784315933","8.62608078228314e-06","6.29413183056181e-05","3.36188225229954e-05","3.02537906311312e-06","Low Risk"
"245","18849","851","4.54814573007145e-05","0.0165160847128227","1.19020373752144","8.88946959883489e-06","6.48631689999419e-05","3.4642069984299e-05","3.11775601055493e-06","Low Risk"
"246","18848","851","4.54814573007145e-05","0.0165445110795826","1.19151127224152","8.90476955203272e-06","6.49748070947605e-05","3.46801270898616e-05","3.12312208110767e-06","Low Risk"
"247","18847","851","4.54814573007145e-05","0.0165418655890374","1.19138785362162","8.90334566688173e-06","6.4964417531901e-05","3.46765348675108e-05","3.12262268950297e-06","Low Risk"
"248","18846","845","4.51607889766202e-05","0.0164256778404227","1.18300977512175","8.84080981307457e-06","6.45081165559033e-05","3.44326825146936e-05","3.10068982478987e-06","Low Risk"
"249","18845","859","4.59090150661736e-05","0.016692205575792","1.20234894095197","8.98426331564547e-06","6.55548436612088e-05","3.49955682753481e-05","3.15100250260523e-06","Low Risk"
"250","18844","847","4.5267678417985e-05","0.0164710104644379","1.18615537708479","8.86520923884802e-06","6.46861501337056e-05","3.45242384054299e-05","3.10924730457126e-06","Low Risk"
"251","18843","842","4.5000454814573e-05","0.0164152717648995","1.18106941501239","8.83520894013072e-06","6.44672490593373e-05","3.43762063933505e-05","3.09872546065196e-06","Low Risk"
"252","18842","836","4.46797864904787e-05","0.0162818525823693","1.17188800637532","8.76339859357303e-06","6.39432755429279e-05","3.41089723135602e-05","3.07353980282265e-06","Low Risk"
"253","18841","821","4.38781156802428e-05","0.0159960205991183","1.15119302947488","8.60955494541643e-06","6.28207353914596e-05","3.35066243158959e-05","3.0195830449539e-06","Low Risk"
"254","18840","787","4.20609951770415e-05","0.0153341932261701","1.10354840237345","8.25333890427851e-06","6.02215588016833e-05","3.21198797994815e-05","2.8946493027361e-06","Low Risk"
"255","18839","788","4.21144398977239e-05","0.0153624613679743","1.10537027160468","8.26855369589248e-06","6.03325755039493e-05","3.21729071253258e-05","2.89998550502313e-06","Low Risk"
"256","18838","791","4.22747740597711e-05","0.01541837635654","1.1094455197346","8.29864887883787e-06","6.05521689134062e-05","3.22915212973952e-05","2.91054062717902e-06","Low Risk"
"257","18837","812","4.33971131941013e-05","0.015679203970692","1.1320269065187","8.43903439918706e-06","6.15765100881313e-05","3.29487751411334e-05","2.95977728803907e-06","Low Risk"
"258","18836","822","4.39315604009252e-05","0.0158709348977257","1.14599108802369","8.54222993715249e-06","6.23294897282179e-05","3.33552166080176e-05","2.99597050577574e-06","Low Risk"
"259","18835","821","4.38781156802428e-05","0.0158512016909593","1.14457621104525","8.53160891257629e-06","6.22519920435272e-05","3.33140351986831e-05","2.99224545077189e-06","Low Risk"
"260","18834","827","4.41987840043371e-05","0.0159492954389797","1.15211490531004","8.58440601346463e-06","6.26372329445227e-05","3.3533456433954e-05","3.01076269488914e-06","Low Risk"
"261","18833","814","4.35040026354661e-05","0.0156998770003645","1.13406471292923","8.45016126563179e-06","6.16576987136865e-05","3.3008087534518e-05","2.96367975424934e-06","Low Risk"
"262","18832","824","4.403844984229e-05","0.0158826245019373","1.14754304849884","8.54852164508859e-06","6.23753979919923e-05","3.34003879696072e-05","2.9981771627665e-06","Low Risk"
"263","18831","847","4.5267678417985e-05","0.016328962156876","1.17971286115703","8.7887544292734e-06","6.41282876899275e-05","3.43367225368364e-05","3.08243271912981e-06","Low Risk"
"264","18830","891","4.76192461280102e-05","0.0171777890989296","1.24099412966994","9.24561944463622e-06","6.74618625868509e-05","3.61203751381733e-05","3.24266653643724e-06","Low Risk"
"265","18829","922","4.92760324691643e-05","0.017775954186791","1.28424428349529","9.56757046729597e-06","6.98110200208581e-05","3.7379214115414e-05","3.35558269243977e-06","Low Risk"
"266","18828","957","5.11465976930479e-05","0.0184679884366768","1.33380709421295","9.9400447874922e-06","7.25288272545082e-05","3.88217892841621e-05","3.48621861370119e-06","Low Risk"
"267","18827","975","5.2108602665331e-05","0.0188116578377191","1.35869526097437","1.01250183296928e-05","7.3878510719295e-05","3.95461842659199e-05","3.55109339240171e-06","Low Risk"
"268","18826","1018","5.44067256546738e-05","0.0196346791946488","1.41829726257948","1.05679939779066e-05","7.71107400456344e-05","4.12809601246383e-05","3.70645586643833e-06","Low Risk"
"269","18825","1045","5.58497331130983e-05","0.0201280012331774","1.45464325035164","1.08335152161533e-05","7.90481502316958e-05","4.23388464447349e-05","3.79958070670799e-06","Low Risk"
"270","18824","1072","5.72927405715229e-05","0.0206181844867839","1.49090047048481","1.10973470628991e-05","8.09732335533464e-05","4.33941490939307e-05","3.89211303575439e-06","Low Risk"
"271","18823","1093","5.84150797058531e-05","0.0212107294866466","1.52886377504923","1.14162731797003e-05","8.33003193690498e-05","4.44991090365828e-05","4.00396828274353e-06","Low Risk"
"272","18822","1110","5.93236399574537e-05","0.0215155580036975","1.55133783218881","1.15803413521697e-05","8.44974640895611e-05","4.51532389436876e-05","4.0615110332046e-06","Low Risk"
"273","18821","1135","6.06597579745135e-05","0.0219930721652805","1.58595076670668","1.18373543002269e-05","8.63727924316696e-05","4.61606830157647e-05","4.15165180647422e-06","Low Risk"
"274","18820","1149","6.1407984064067e-05","0.0222717794970294","1.60586524988672","1.19873632397324e-05","8.74673521336259e-05","4.67403139632027e-05","4.20426363753799e-06","Low Risk"
"275","18819","1355","7.24175965246395e-05","0.0262356870596808","1.89252370122632","1.41208613649524e-05","0.000103034698184884","5.50837948478931e-05","4.95253399601743e-06","Low Risk"
"276","18818","1364","7.2898599010781e-05","0.02644214923368","1.90654581475622","1.42319857174238e-05","0.000103845531449369","5.54919224842946e-05","4.99150804435458e-06","Low Risk"
"277","18817","1398","7.47157195139823e-05","0.0270772574917359","1.95297929198865","1.45738207013273e-05","0.000106339774788019","5.68434152726217e-05","5.11139799547415e-06","Low Risk"
"278","18816","1414","7.55708350449005e-05","0.0273991016301445","1.975902843754","1.47470472095279e-05","0.000107603744494171","5.7510628170304e-05","5.17215279992284e-06","Low Risk"
"279","18815","1909","0.000102025971782684","0.0369500616914288","2.6656291511378","1.98876704613907e-05","0.000145112969430866","7.75858020730167e-05","6.97509603104592e-06","Low Risk"
"280","18814","2227","0.000119021392959684","0.0430984136313651","3.10934656554543","2.31969043750778e-05","0.00016925922430213","9.05006411367653e-05","8.13572589878092e-06","Low Risk"
"281","18813","2262","0.000120891958183568","0.0437936097619597","3.1591074152366","2.35710805176445e-05","0.000171989449103645","9.19489804278765e-05","8.26695869107782e-06","Low Risk"
"282","18812","2292","0.00012249529980404","0.0442988434161019","3.19761719687546","2.3843012957257e-05","0.000173973639452804","9.30698461322572e-05","8.36233209762819e-06","Low Risk"
"283","18811","2341","0.000125114091117477","0.0452543395043352","3.26630897186138","2.43572906190542e-05","0.000177726133178011","9.50691889349973e-05","8.54270194459551e-06","Low Risk"
"284","18810","2413","0.000128962111006609","0.0466764303307126","3.36810279817769","2.51227040561777e-05","0.000183311071691494","9.803200004376e-05","8.81115129555161e-06","Low Risk"
"285","18809","2478","0.000132436017850964","0.0478340208548357","3.45413497748","2.57457552181823e-05","0.000187857245382443","0.000100536052654533","9.02967068904589e-06","Low Risk"
"286","18808","2596","0.000138742494891486","0.0500175171956736","3.61434558284897","2.69209807439982e-05","0.00019643243100477","0.000105199142534402","9.4418512366176e-06","Low Risk"
"287","18807","2723","0.00014552997441815","0.0525130432775185","3.79363582077648","2.82641503646067e-05","0.00020623304251803","0.00011041756419952","9.91293391610569e-06","Low Risk"
"288","18806","2795","0.000149377994307282","0.0536976942116847","3.88475088282917","2.89017662794927e-05","0.000210885489819242","0.000113069559195626","1.01365615272876e-05","Low Risk"
"289","18805","2791","0.000149164215424553","0.0536039877345595","3.87832385313623","2.88513305440201e-05","0.000210517478927566","0.000112882494069383","1.01188724722019e-05","Low Risk"
"290","18804","2919","0.000156005139671899","0.05601835862868","4.05426552220198","3.01508199228154e-05","0.000219999371885665","0.000118003452289211","1.05746354146751e-05","Low Risk"
"291","18803","3042","0.000162578840315833","0.0582252278202181","4.21802211778424","3.13386254425796e-05","0.000228666349067029","0.000122769751760228","1.09912280760753e-05","Low Risk"
"292","18802","3238","0.000173054005569581","0.0619808850326467","4.48999426856626","3.33600367633637e-05","0.000243415839198093","0.000130685773180889","1.17001868306004e-05","Low Risk"
"293","18801","2987","0.000159639380678301","0.0571801763723038","4.14216994560536","3.07761463056059e-05","0.000224562147020458","0.00012056199843679","1.07939527841568e-05","Low Risk"
"294","18800","2906","0.000155310358303027","0.0555879434834738","4.02807977393534","2.99191571277452e-05","0.0002183090142259","0.000117241289900162","1.0493385564645e-05","Low Risk"
"295","18799","3048","0.000162899508639927","0.0582894698143289","4.2241761389741","3.13732024784538e-05","0.000228918644898235","0.00012294887070098","1.1003355094479e-05","Low Risk"
"296","18798","3305","0.000176634801855301","0.0632561427169042","4.58281755460839","3.40464200443895e-05","0.000248424123917549","0.000133387487744432","1.1940918358637e-05","Low Risk"
"297","18797","3584","0.000191545878925688","0.0685653496549201","4.96845742215628","3.69040000635071e-05","0.000269274827511291","0.000144611921729281","1.29431420775205e-05","Low Risk"
"298","18796","3942","0.000210679088929984","0.075262384855769","5.45790442303829","4.05085523442334e-05","0.000295575911187252","0.000158857766136952","1.4207347372746e-05","Low Risk"
"299","18795","4271","0.000228262402034491","0.0815080474829715","5.91232965086341","4.38701618911977e-05","0.000320104331666371","0.00017208426681803","1.53863466655228e-05","Low Risk"
"300","18794","4635","0.000247716280362881","0.0885044981595158","6.41893462086217","4.76358688774668e-05","0.000347581301573175","0.000186829511074814","1.67070728865752e-05","Low Risk"
"301","18793","5030","0.000268826945032425","0.0959851671814675","6.96315866749131","5.1662197211685e-05","0.000376959928980357","0.000202669696176002","1.81192054356444e-05","Low Risk"
"302","18792","5547","0.000296457865625221","0.105646971999512","7.67143904073093","5.68624805532446e-05","0.000414904471506874","0.000223284904719514","1.99430729301529e-05","Medium Risk"
"303","18791","6238","0.000333388167616753","0.11812124155644","8.59928447100718","6.35765197412303e-05","0.000463894330089621","0.000250290773813135","2.22978518965141e-05","Medium Risk"
"304","18790","6981","0.00037309759508377","0.131859444455619","9.6089739000328","7.09708470977655e-05","0.000517847999612344","0.000279678794334355","2.48912246847927e-05","Medium Risk"
"305","18789","7884","0.000421358177859969","0.1489342670803","10.8532321542244","8.01610467889646e-05","0.000584905484773393","0.000315894175080856","2.81144541482459e-05","Medium Risk"
"306","18788","8651","0.000462350278623362","0.162829022175788","11.8831286913464","8.76396353983281e-05","0.000639473977466563","0.000345870343690329","3.07373794339532e-05","Medium Risk"
"307","18787","9805","0.000524025486290841","0.183828365415378","13.4408545521036","9.89421339365505e-05","0.00072194412539332","0.000391209512593528","3.47014441467061e-05","Medium Risk"
"308","18786","11057","0.000590938276585194","0.206953636999629","15.1415753403458","0.000111388873117623","0.000812763373721242","0.000440710691856105","3.9066822245157e-05","Medium Risk"
"309","18785","12376","0.000661431863165268","0.231333899291066","16.9358260872047","0.000124511087263394","0.000908511312822367","0.000492934154094181","4.36691060563449e-05","Medium Risk"
"310","18784","13644","0.000729199768990539","0.254837518474772","18.6699895920973","0.000137161464869772","0.00100081643535782","0.000543408717067584","4.81059051678742e-05","Medium Risk"
"311","18783","15490","0.000827858723370233","0.289057312372384","21.1892552780782","0.000155579620432697","0.00113520689855281","0.000616734464123745","5.45656061175429e-05","Medium Risk"
"312","18782","17976","0.000960722298986656","0.333247220342047","24.490411006688","0.000179364000950354","0.00130875271879814","0.00071281790276066","6.29073743739943e-05","Medium Risk"
"313","18781","20720","0.00110737461253914","0.382827016270231","28.1719663802923","0.000206049386517422","0.00150346609900838","0.000819973253464788","7.22665965773759e-05","Medium Risk"
"314","18780","23990","0.00128213884917055","0.441202628591179","32.5259168880419","0.000237468953567569","0.00173272304902324","0.000946699336943347","8.32862128694964e-05","Medium Risk"
"315","18779","27849","0.0014883820262839","0.510270236455898","37.6779427169868","0.000274643284594159","0.00200397038150228","0.00109665420072062","9.63241666762902e-05","Medium Risk"
"316","18778","31725","0.00169553376364885","0.579366362362299","42.8380989296045","0.000311832964916236","0.00227532971210856","0.00124684570744507","0.000109367503859194","Medium Risk"
"317","18777","37235","0.00199001417460882","0.67839746885213","50.224350500046","0.000365134581236771","0.00266425187545361","0.00146182994565434","0.000128061693968964","Medium Risk"
"318","18776","42709","0.00228257057562423","0.772033345771627","57.3340494665278","0.000415532317486567","0.00303198550086737","0.00166876484377276","0.000145737421790988","Medium Risk"
"319","18775","50074","0.00267619094345003","0.899657135248123","66.9740692282204","0.000484223403562107","0.00353319892821193","0.00194934725895658","0.000169829078115638","Medium Risk"
"320","18774","59491","0.00317947987811611","1.06681774289779","79.4936370724024","0.000574194432753477","0.00418968422316175","0.00231374180062934","0.000201384134794608","High Risk"
"321","18773","71287","0.00380991380328559","1.27033304526465","94.8737560077783","0.000683732687415205","0.00498894431906371","0.00276139554236239","0.000239801899551018","High Risk"
"322","18772","82200","0.00439315604009252","1.46093676895353","99","0.00078632152954203","0.00573749712419988","0.0031791990132108","0.000275782334109082","High Risk"
"323","18771","93301","0.00498644588438774","1.64884216815569","99","0.000887458049650074","0.00647545287317886","0.00359630733560934","0.000311253403552279","High Risk"
"324","18770","104988","0.00561105433500284","1.841333201974","99","0.000991062700687476","0.00723141765990807","0.00402758318033713","0.000347590107323182","High Risk"
"325","18769","120092","0.00641828339618967","2.08693841238296","99","0.00112325505070314","0.00819597630361945","0.00458115177570091","0.000393953221480718","High Risk"
"326","18768","136915","0.00731738393222953","2.36813677460406","99","0.0012746047401526","0.00930031896160385","0.00521007572272608","0.000447035286583737","High Risk"
"327","18767","152817","0.00816726188052091","2.62748445078273","99","0.00141419371193409","0.0103188480162932","0.00579475203350189","0.000495992578235418","High Risk"
"328","18766","169931","0.00908191483027934","2.90024633898411","99","0.00156100262912282","0.0113900583399732","0.00641642322400997","0.000547482082629273","High Risk"
"329","18765","185402","0.00990875810395661","3.14294786655348","99","0.00169163212687804","0.0123432134292695","0.00697234086349203","0.000593297065992901","High Risk"
"330","18764","198921","0.0106312772828619","3.35039894306343","99","0.00180328873738507","0.0131579303836114","0.00745287183233738","0.000632457790337143","High Risk"
"331","18763","212859","0.011376189799733","3.55966680676644","99","0.00191592319916867","0.013979782356742","0.00794024298235023","0.00067196147121676","High Risk"
